latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature,MQ9 gas average,people,cumulative people
51.5031585693,-0.0012915999,12:20:26,29/7/2016,4,30,20.84,364,28.13,511.12,0,34
51.5031394958,-0.0012849999,12:20:27,29/7/2016,5,26,22.18,452,28.61,509.51,0,34
51.5031318664,-0.00129,12:20:28,29/7/2016,4,30,33.01,387,28.13,515.67,0,34
51.5031166076,-0.0013015999,12:20:29,29/7/2016,4,78,40.34,364,28.13,510.86,0,34
51.5031089782,-0.0013100001,12:20:30,29/7/2016,4,48,30.8,308,28.13,511.23,0,34
51.5030937194,-0.0013199999,12:20:31,29/7/2016,4,38,33.98,345,28.13,510.85,0,34
51.50308609,-0.0013315999,12:20:32,29/7/2016,4,41,33.86,330,28.13,511.38,0,34
51.5030670166,-0.0013416001,12:20:33,29/7/2016,4,16,29.6,352,28.13,510.77,0,34
51.5030593872,-0.0013532998,12:20:34,29/7/2016,4,7,22.54,373,28.13,510.86,0,34
51.5030441284,-0.001365,12:20:35,29/7/2016,4,55,27.63,359,28.13,512.44,0,34
51.503036499,-0.0013766001,12:20:36,29/7/2016,4,22,28.64,313,28.13,510.88,0,34
51.5030174255,-0.0013883,12:20:37,29/7/2016,4,15,24.07,343,28.13,510.76,0,34
51.5030021667,-0.0013999999,12:20:38,29/7/2016,4,26,22.25,339,28.13,511.9,0,34
51.5029945373,-0.00141,12:20:39,29/7/2016,3,34,22.05,330,28.61,509.59,0,34
51.5029869079,-0.0014183001,12:20:40,29/7/2016,4,21,28.82,336,28.13,512.28,0,34
51.5029792785,-0.00143,12:20:41,29/7/2016,4,27,22.93,356,28.61,511.1,0,34
51.5029640197,-0.0014416,12:20:42,29/7/2016,4,11,21.48,296,28.13,511.52,0,34
51.5029525756,-0.0014533,12:20:43,29/7/2016,3,33,22.44,321,28.13,510.99,0,34
51.5029373168,-0.001465,12:20:44,29/7/2016,4,21,34.03,321,28.61,510.45,0,34
51.5029296875,-0.00148,12:20:45,29/7/2016,4,24,24.56,312,28.13,511.67,0,34
51.5029144287,-0.0014882999,12:20:46,29/7/2016,4,10,17.35,349,28.61,510.76,0,34
51.5028953552,-0.0015133,12:20:47,29/7/2016,4,39,19.48,321,28.61,511.09,0,34
51.5028800964,-0.0015400002,12:20:48,29/7/2016,4,22,21.14,346,28.61,511.19,0,34
51.5028648376,-0.001565,12:20:49,29/7/2016,4,6,19.98,295,29.1,510.98,0,34
51.5028495788,-0.0015733002,12:20:50,29/7/2016,4,14,19.45,340,29.1,511.22,0,34
51.5028419494,-0.0015816001,12:20:51,29/7/2016,4,31,19.1,334,28.61,511.01,0,34
51.5028228759,-0.0015916001,12:20:52,29/7/2016,4,20,22.63,304,29.1,510.66,0,34
51.5028076171,-0.0016050002,12:20:53,29/7/2016,4,24,23.49,312,29.1,510.79,0,34
51.5027923583,-0.0016199999,12:20:54,29/7/2016,4,19,17.52,334,29.59,510.63,0,34
51.5027732849,-0.0016332998,12:20:55,29/7/2016,4,33,16.83,290,29.1,510.81,0,34
51.5027580261,-0.0016400001,12:20:56,29/7/2016,4,8,18.07,342,29.1,511.24,0,34
51.5027427673,-0.0016466,12:20:57,29/7/2016,4,7,23.91,372,28.61,513.22,0,34
51.5027275085,-0.0016550002,12:20:58,29/7/2016,4,1,17.19,329,28.61,510.78,0,34
51.502708435,-0.0016633,12:20:59,29/7/2016,4,27,19.58,300,28.61,511,0,34
51.5026931762,-0.0016799999,12:21:0,29/7/2016,4,12,15.56,345,28.13,511.41,0,34
51.5026779174,-0.0016866002,12:21:1,29/7/2016,4,31,22.49,277,29.1,508.51,0,34
51.502670288,-0.0017000001,12:21:2,29/7/2016,4,44,20.63,324,29.1,511.04,0,34
51.5026512145,-0.0017099999,12:21:3,29/7/2016,4,35,23.65,316,29.1,512.34,0,34
51.5026359558,-0.0017233,12:21:4,29/7/2016,4,15,25.62,351,29.1,510.89,0,34
51.502620697,-0.0017333001,12:21:5,29/7/2016,4,19,20.49,338,29.1,510.45,0,34
51.5026054382,-0.0017433,12:21:6,29/7/2016,4,12,21.29,278,29.1,510.79,0,34
51.5025978088,-0.0017565999,12:21:7,29/7/2016,4,26,22.58,318,29.59,510.83,0,34
51.5025787353,-0.0017683,12:21:8,29/7/2016,4,47,31.1,360,29.59,511.98,0,34
51.5025634765,-0.0017765999,12:21:9,29/7/2016,4,16,29.6,298,29.59,510.36,0,34
51.5025482177,-0.0017815999,12:21:10,29/7/2016,4,17,26.06,332,29.59,510.85,0,34
51.5025291442,-0.0017915999,12:21:11,29/7/2016,4,40,20.17,362,29.59,511.23,0,34
51.5025138854,-0.0018016002,12:21:12,29/7/2016,4,18,28.73,339,29.59,511.54,0,34
51.5024986267,-0.0018115999,12:21:13,29/7/2016,4,8,21.36,349,29.1,512.22,0,34
51.5024909973,-0.0018216,12:21:14,29/7/2016,4,19,21.61,362,29.1,511.81,0,34
51.5024757385,-0.0018299999,12:21:15,29/7/2016,4,21,50.89,329,29.1,510.75,0,34
51.5024642944,-0.0018400001,12:21:16,29/7/2016,4,27,24.4,291,29.1,510.77,0,34
51.5024490356,-0.0018483,12:21:17,29/7/2016,4,6,23.67,331,29.1,510.9,0,34
51.5024414062,-0.0018550001,12:21:18,29/7/2016,4,17,18.95,353,29.1,511.14,0,34
51.5024261474,-0.0018615999,12:21:19,29/7/2016,4,21,34.78,325,29.1,512.81,0,34
51.502418518,-0.0018682999,12:21:20,29/7/2016,4,28,31.6,316,29.59,511.04,0,34
51.5023994445,-0.0018783001,12:21:21,29/7/2016,4,47,29.62,342,29.59,511.61,0,34
51.5023918151,-0.0018883001,12:21:22,29/7/2016,4,8,20.98,326,29.59,510.52,0,34
51.5023765563,-0.0018966001,12:21:23,29/7/2016,4,14,21.93,452,29.59,513.61,0,34
51.502368927,-0.0019016,12:21:24,29/7/2016,4,32,21.66,407,29.59,512.92,0,34
51.5023536682,-0.0019099998,12:21:25,29/7/2016,5,24,20.37,334,29.1,510.97,0,34
51.5023345947,-0.0019166,12:21:26,29/7/2016,5,33,40.48,325,29.1,511.11,0,34
51.5023193359,-0.0019233001,12:21:27,29/7/2016,5,28,35.85,331,28.61,511.22,0,34
51.5023117065,-0.0019282999,12:21:28,29/7/2016,5,36,20.52,342,28.61,511.42,0,34
51.5023040771,-0.0019365999,12:21:29,29/7/2016,6,15,20.59,282,28.61,511.22,0,34
51.5022850036,-0.0019432998,12:21:30,29/7/2016,6,10,20.92,336,28.61,510.51,0,34
51.5022697448,-0.0019465999,12:21:31,29/7/2016,6,28,29.62,298,28.13,510.95,0,34
51.502254486,-0.0019483001,12:21:32,29/7/2016,7,15,29.07,326,27.64,513.93,0,34
51.5022392272,-0.0019432998,12:21:33,29/7/2016,7,49,25.88,302,28.13,509.28,0,34
51.5022315979,-0.0019316,12:21:34,29/7/2016,7,17,29.77,345,27.15,512.58,0,34
51.5022201538,-0.0019133,12:21:35,29/7/2016,7,9,34.97,354,27.64,509.37,0,34
51.502204895,-0.0019,12:21:36,29/7/2016,7,12,21.74,324,27.15,511.39,0,34
51.5021972656,-0.0018900001,12:21:37,29/7/2016,7,31,27.16,340,27.15,510.52,0,34
51.5021896362,-0.001875,12:21:38,29/7/2016,7,15,20.32,350,27.64,511.45,0,34
51.5021820068,-0.0018583,12:21:39,29/7/2016,7,30,21.26,347,26.66,511.22,0,34
51.5021743774,-0.0018400001,12:21:40,29/7/2016,8,7,19,302,27.15,513.22,0,34
51.5021743774,-0.0018216,12:21:41,29/7/2016,8,5,20.54,342,27.15,510.52,0,34
51.5021629333,-0.0018016002,12:21:42,29/7/2016,8,0,10.87,321,27.15,510.83,0,34
51.5021629333,-0.0017799999,12:21:43,29/7/2016,8,3,17.44,308,26.66,510.94,0,34
51.5021553039,-0.0017616,12:21:44,29/7/2016,8,27,18.69,340,27.64,510.32,0,34
51.5021553039,-0.0017416,12:21:45,29/7/2016,8,14,17.67,348,27.15,510.82,0,34
51.5021476745,-0.0017216,12:21:46,29/7/2016,8,21,23.56,318,27.15,512.75,0,34
51.5021400451,-0.0017032999,12:21:47,29/7/2016,10,27,16.34,335,26.66,510.93,0,34
51.5021400451,-0.0016850001,12:21:48,29/7/2016,10,10,18.58,340,27.15,510.76,0,34
51.5021400451,-0.0016699999,12:21:49,29/7/2016,7,7,24.39,349,26.66,512.88,0,34
51.5021324157,-0.0016550002,12:21:50,29/7/2016,6,59,28.05,310,27.15,510.9,0,34
51.5021324157,-0.0016383001,12:21:51,29/7/2016,6,19,17.31,360,26.17,512.68,0,34
51.5021247863,-0.0016216001,12:21:52,29/7/2016,6,8,22.33,331,26.66,513.14,0,34
51.5021247863,-0.0016032999,12:21:53,29/7/2016,6,21,26.78,264,27.64,509.22,0,34
51.5021171569,-0.0015865999,12:21:54,29/7/2016,6,23,35.37,415,27.15,513.96,0,34
51.5021171569,-0.0015699999,12:21:55,29/7/2016,6,66,25.53,339,27.15,508.79,0,34
51.5021095275,-0.0015532999,12:21:56,29/7/2016,6,5,23.25,349,28.13,513,0,34
51.5021095275,-0.0015332999,12:21:57,29/7/2016,6,40,30.69,442,27.64,516.81,0,34
51.5020980834,-0.0015116,12:21:58,29/7/2016,6,128,42.86,353,28.61,511.21,0,34
51.5020904541,-0.00149,12:21:59,29/7/2016,6,99,42.32,329,28.13,512.06,0,34
51.5020828247,-0.001465,12:22:0,29/7/2016,6,44,34.75,305,28.61,512.1,0,34
51.5020828247,-0.0014416,12:22:1,29/7/2016,6,48,39.55,338,28.61,512.23,0,34
51.5020751953,-0.0014183001,12:22:2,29/7/2016,6,42,39.54,354,29.1,511.94,0,34
51.5020675659,-0.0013916001,12:22:3,29/7/2016,6,53,35.57,343,29.1,512.34,0,34
51.5020599365,-0.0013666,12:22:4,29/7/2016,6,45,38.79,337,28.61,512.15,0,34
51.5020523071,-0.0013433001,12:22:5,29/7/2016,6,57,39.75,359,28.61,511.86,0,34
51.502040863,-0.0013233,12:22:6,29/7/2016,6,42,34.82,366,28.61,512.4,0,34
51.502040863,-0.0012999999,12:22:7,29/7/2016,7,35,39.11,321,28.61,512.04,0,34
51.5020332336,-0.00128,12:22:8,29/7/2016,6,47,38.33,331,29.1,512.13,0,34
51.5020332336,-0.0012616,12:22:9,29/7/2016,6,43,34.14,358,29.1,512.42,0,34
51.5020332336,-0.0012416,12:22:10,29/7/2016,5,52,37.46,299,29.1,512.48,0,34
51.5020332336,-0.00122,12:22:11,29/7/2016,5,62,40.94,362,29.1,512.69,0,34
51.5020256042,-0.0011966,12:22:12,29/7/2016,6,33,34.51,359,29.1,511.95,0,34
51.5020179748,-0.0011749999,12:22:13,29/7/2016,5,51,38.68,323,29.1,511.89,0,34
51.5020179748,-0.001155,12:22:14,29/7/2016,5,56,38.97,332,29.1,512.53,0,34
51.5020103454,-0.0011316,12:22:15,29/7/2016,5,39,37.67,356,29.1,512.16,0,34
51.5020103454,-0.0011100001,12:22:16,29/7/2016,4,38,33.39,338,28.13,512.05,0,34
51.5020103454,-0.0010916,12:22:17,29/7/2016,5,20,16.3,328,28.13,509.93,0,34
51.5020103454,-0.0010715999,12:22:18,29/7/2016,4,11,18.43,317,28.61,511.26,0,34
51.5020103454,-0.0010499999,12:22:19,29/7/2016,4,19,20.99,442,28.61,514.68,0,34
51.502002716,-0.001025,12:22:20,29/7/2016,4,7,16.38,321,28.61,510.86,0,34
51.502002716,-0.0009982999,12:22:21,29/7/2016,4,30,17.82,344,28.61,512.16,0,34
51.502002716,-0.0009750001,12:22:22,29/7/2016,4,19,19.27,348,28.61,510.54,0,34
51.5019950866,-0.000955,12:22:23,29/7/2016,4,22,19.6,344,28.61,510.64,0,34
51.5019950866,-0.0009366001,12:22:24,29/7/2016,4,29,19.01,376,28.61,512.55,0,34
51.5019760131,-0.0009300001,12:22:25,29/7/2016,4,40,19.58,356,28.61,511.06,0,34
51.5019607543,-0.0009266,12:22:26,29/7/2016,4,14,18.98,326,29.1,511.7,0,34
51.501953125,-0.0009266,12:22:27,29/7/2016,5,19,17.41,312,29.1,510.84,0,34
51.5019378662,-0.0009300001,12:22:28,29/7/2016,5,6,17.93,435,29.1,513.57,0,34
51.5019111633,-0.0009350002,12:22:29,29/7/2016,5,9,20.93,345,29.1,511.03,0,34
51.5018959045,-0.0009400001,12:22:30,29/7/2016,5,15,18.52,311,29.1,511.09,0,34
51.5018882751,-0.0009500001,12:22:31,29/7/2016,5,30,17.44,307,29.1,511.25,0,34
51.5018730163,-0.0009616001,12:22:32,29/7/2016,4,28,19.36,336,29.1,510.78,0,34
51.5018653869,-0.0009750001,12:22:33,29/7/2016,5,29,18.22,336,29.1,510.74,0,34
51.5018653869,-0.0009966,12:22:34,29/7/2016,5,5,16.8,355,29.1,511.05,0,34
51.5018653869,-0.0010199999,12:22:35,29/7/2016,6,5,18.09,335,28.61,513.48,0,34
51.5018539428,-0.0010415999,12:22:36,29/7/2016,7,7,16.99,319,29.1,507.67,0,34
51.5018653869,-0.001065,12:22:37,29/7/2016,7,14,17.55,314,28.61,513.25,0,34
51.5018653869,-0.0010866,12:22:38,29/7/2016,7,10,20.11,360,28.61,511.42,0,34
51.5018730163,-0.0011100001,12:22:39,29/7/2016,7,9,15.48,337,28.13,511.31,0,34
51.5018730163,-0.0011332999,12:22:40,29/7/2016,7,9,12.71,334,28.61,511.32,0,34
51.5018806457,-0.0011599999,12:22:41,29/7/2016,7,9,13.15,308,28.13,510.87,0,34
51.5018806457,-0.001185,12:22:42,29/7/2016,9,5,15.59,331,28.13,511.7,0,34
51.5018882751,-0.0012082999,12:22:43,29/7/2016,7,10,25.77,331,28.13,511.2,0,34
51.5018959045,-0.0012316,12:22:44,29/7/2016,8,0,14.16,316,28.13,511.34,0,34
51.5018959045,-0.0012566,12:22:45,29/7/2016,8,5,14.99,330,27.64,511.2,0,34
51.5018959045,-0.0012833,12:22:46,29/7/2016,8,2,11.73,322,27.64,510.97,0,34
51.5018959045,-0.0013083,12:22:47,29/7/2016,8,8,14.25,327,27.64,510.91,0,34
51.5019035339,-0.0013315999,12:22:48,29/7/2016,8,9,14.55,277,27.64,511.3,0,34
51.5019035339,-0.0013566,12:22:49,29/7/2016,8,10,13.33,328,27.64,510.96,0,34
51.5019035339,-0.0013800001,12:22:50,29/7/2016,8,4,12.3,327,27.64,510.91,0,34
51.5019111633,-0.0014050001,12:22:51,29/7/2016,8,6,13.2,293,27.64,511.57,0,34
51.5019111633,-0.0014315999,12:22:52,29/7/2016,8,4,12.26,329,27.64,510.76,0,34
51.5019187927,-0.0014566001,12:22:53,29/7/2016,8,16,14.67,326,27.15,511.14,0,34
51.5019187927,-0.0014782999,12:22:54,29/7/2016,8,19,23.8,312,27.15,511.09,0,34
51.5019111633,-0.0014966,12:22:55,29/7/2016,8,25,23.6,349,28.13,510.87,0,34
51.5018959045,-0.0015133,12:22:56,29/7/2016,8,23,34.38,285,27.64,511.33,0,34
51.5018806457,-0.0015232999,12:22:57,29/7/2016,8,40,26.15,348,27.64,511.41,0,34
51.5018653869,-0.001535,12:22:58,29/7/2016,8,6,21.6,328,27.64,510.83,0,34
51.5018539428,-0.001545,12:22:59,29/7/2016,7,21,17.76,309,27.64,510.78,0,34
51.5018310546,-0.0015549999,12:23:0,29/7/2016,7,37,20.22,321,27.15,510.86,0,34
51.5018157958,-0.0015633,12:23:1,29/7/2016,7,7,16.28,318,26.66,513.13,0,34
51.5017967224,-0.0015699999,12:23:2,29/7/2016,7,8,21.39,326,27.15,510.3,0,34
51.5017814636,-0.0015766001,12:23:3,29/7/2016,6,6,15.33,353,27.15,511.53,1,35
51.5017585754,-0.0015833002,12:23:4,29/7/2016,6,13,20.83,333,27.15,514.01,0,35
51.5017433166,-0.0015900001,12:23:5,29/7/2016,5,32,14,319,28.13,510.87,0,35
51.5017242431,-0.0015982999,12:23:6,29/7/2016,5,3,23.78,343,27.15,512.64,0,35
51.5017013549,-0.0016066001,12:23:7,29/7/2016,6,7,17.02,347,28.13,511.38,0,35
51.5016860961,-0.0016166001,12:23:8,29/7/2016,5,18,24.12,293,27.15,510.44,0,35
51.5016670227,-0.001625,12:23:9,29/7/2016,5,30,17.3,319,27.15,510.72,0,35
51.5016517639,-0.0016332998,12:23:10,29/7/2016,4,7,20.99,322,27.15,513.43,0,35
51.5016365051,-0.001645,12:23:11,29/7/2016,5,28,14.3,320,28.13,511.07,0,35
51.5016212463,-0.0016566,12:23:12,29/7/2016,4,31,22.37,348,27.64,512.75,0,35
51.5016098022,-0.0016683,12:23:13,29/7/2016,4,32,20.13,338,28.13,508.02,0,35
51.5015945434,-0.0016782999,12:23:14,29/7/2016,4,42,50.35,304,27.15,512.96,0,35
51.5015792846,-0.0016850001,12:23:15,29/7/2016,4,132,28.42,307,27.64,510.47,0,35
51.5015716552,-0.0016933001,12:23:16,29/7/2016,4,51,51.37,290,27.64,511.51,0,35
51.5015449523,-0.0017049999,12:23:17,29/7/2016,4,20,26.93,302,27.64,510.87,0,35
51.5015373229,-0.0017099999,12:23:18,29/7/2016,4,43,27.07,283,27.64,511.79,0,35
51.5015144348,-0.0017150001,12:23:19,29/7/2016,4,21,27.37,306,28.13,511.03,0,35
51.501499176,-0.00172,12:23:20,29/7/2016,4,36,45.86,346,27.64,513.12,0,35
51.5014801025,-0.0017265999,12:23:21,29/7/2016,4,13,26.65,352,27.64,510.92,0,35
51.5014648437,-0.0017333001,12:23:22,29/7/2016,4,14,40.74,311,27.64,511.04,0,35
51.5014572143,-0.00174,12:23:23,29/7/2016,4,8,27.99,344,27.64,511.37,0,35
51.5014419555,-0.00175,12:23:24,29/7/2016,4,6,30.64,346,27.64,514.99,0,35
51.5014305114,-0.0017600001,12:23:25,29/7/2016,4,12,18.73,282,27.64,510.63,0,35
51.5014152526,-0.0017700002,12:23:26,29/7/2016,4,14,28.79,445,27.64,513.85,0,35
51.5013999938,-0.0017783,12:23:27,29/7/2016,4,15,15.06,317,27.64,510.78,0,35
51.5013923645,-0.0017833,12:23:28,29/7/2016,4,7,25.43,295,28.13,511.61,0,35
51.5013656616,-0.0017899999,12:23:29,29/7/2016,4,0,18.78,331,28.13,510.86,0,35
51.5013504028,-0.0017949999,12:23:30,29/7/2016,4,8,25.74,311,28.13,511.06,0,35
51.501335144,-0.0018032999,12:23:31,29/7/2016,4,3,18.04,326,28.13,511.6,0,35
51.5013198852,-0.0018115999,12:23:32,29/7/2016,4,7,24.98,283,28.13,509.89,0,35
51.5013008117,-0.0018183,12:23:33,29/7/2016,4,32,19.01,335,28.13,510.62,0,35
51.5012855529,-0.0018265999,12:23:34,29/7/2016,4,11,23.54,331,28.61,513.7,0,35
51.5012702941,-0.0018366001,12:23:35,29/7/2016,4,16,18.26,287,29.59,510.71,0,35
51.5012550354,-0.0018483,12:23:36,29/7/2016,4,11,31.02,288,28.61,509.69,0,35
51.5012435913,-0.0018649997,12:23:37,29/7/2016,6,8,21.51,363,28.61,510.09,0,35
51.5012435913,-0.0018850002,12:23:38,29/7/2016,4,8,29.82,328,28.61,510.69,0,35
51.5012359619,-0.0019083,12:23:39,29/7/2016,4,16,21.56,314,28.61,511.23,0,35
51.5012359619,-0.0019316,12:23:40,29/7/2016,4,9,30.26,358,28.13,510.83,0,35
51.5012359619,-0.0019565999,12:23:41,29/7/2016,4,6,21.42,288,28.13,510.78,0,35
51.5012359619,-0.0019800001,12:23:42,29/7/2016,4,20,26.52,327,28.13,510.4,0,35
51.5012359619,-0.0020050001,12:23:43,29/7/2016,4,20,21.26,322,28.13,511.19,0,35
51.5012283325,-0.0020300002,12:23:44,29/7/2016,4,6,30.23,350,28.13,508.42,0,35
51.5012283325,-0.0020583002,12:23:45,29/7/2016,4,10,20.45,298,28.13,509.92,0,35
51.5012207031,-0.0020799999,12:23:46,29/7/2016,4,19,32.03,331,28.61,510.43,0,35
51.5012130737,-0.0020982999,12:23:47,29/7/2016,4,26,18.6,318,28.61,510.55,0,35
51.5011978149,-0.0021166002,12:23:48,29/7/2016,4,11,26.68,363,28.61,510.93,0,35
51.5011863708,-0.0021283001,12:23:49,29/7/2016,4,1,16.28,299,28.61,511.6,0,35
51.501171112,-0.0021366,12:23:50,29/7/2016,4,15,22.99,306,28.61,510.06,0,35
51.5011634826,-0.0021400001,12:23:51,29/7/2016,4,20,14.79,328,28.61,508.79,0,35
51.5011482238,-0.0021433,12:23:52,29/7/2016,4,12,22.67,373,29.1,515.47,0,35
51.501132965,-0.0021433,12:23:53,29/7/2016,4,7,16.91,311,29.1,511.15,0,35
51.5011138916,-0.0021433,12:23:54,29/7/2016,4,22,19.26,341,29.1,510.49,0,35
51.5010986328,-0.0021433,12:23:55,29/7/2016,4,14,20.47,342,29.1,510.94,0,35
51.501083374,-0.0021449999,12:23:56,29/7/2016,4,17,31.01,318,29.1,510.69,0,35
51.5010643005,-0.0021466002,12:23:57,29/7/2016,4,11,20.15,319,29.1,511.06,0,35
51.5010490417,-0.00215,12:23:58,29/7/2016,4,11,20.97,325,29.1,510.28,0,35
51.5010337829,-0.0021532998,12:23:59,29/7/2016,4,16,21.1,285,29.1,509.02,0,35
51.5010185241,-0.0021582999,12:24:0,29/7/2016,4,17,28.78,333,29.1,510.5,0,35
51.5009994506,-0.00216,12:24:1,29/7/2016,5,14,15.38,320,28.61,510.67,0,35
51.5009918212,-0.00216,12:24:2,29/7/2016,4,7,15.72,312,29.1,511.09,0,35
51.5009765625,-0.0021582999,12:24:3,29/7/2016,4,12,22.7,330,28.61,511.04,0,35
51.5009613037,-0.0021582999,12:24:4,29/7/2016,5,12,20.1,308,28.61,511.18,0,35
51.5009422302,-0.0021582999,12:24:5,29/7/2016,5,6,18.06,329,28.61,510.26,0,35
51.5009269714,-0.0021566002,12:24:6,29/7/2016,4,9,21.35,321,29.1,510.79,0,35
51.5009117126,-0.0021566002,12:24:7,29/7/2016,4,32,26.12,315,29.59,510.31,0,35
51.5009040832,-0.0021566002,12:24:8,29/7/2016,4,20,30.15,303,28.61,512.28,0,35
51.5008888244,-0.0021549999,12:24:9,29/7/2016,4,14,22.44,313,29.1,507.69,0,35
51.5008697509,-0.0021532998,12:24:10,29/7/2016,4,60,40.76,446,29.1,514.37,0,35
51.5008544921,-0.0021532998,12:24:11,29/7/2016,4,35,26.09,313,29.1,510.66,0,35
51.5008392333,-0.0021549999,12:24:12,29/7/2016,4,12,23.5,300,29.1,510.58,0,35
51.5008201599,-0.0021566002,12:24:13,29/7/2016,4,23,24.25,359,29.1,512.35,0,35
51.5008049011,-0.0021566002,12:24:14,29/7/2016,4,29,23.61,345,29.1,511.11,0,35
51.5007896423,-0.0021582999,12:24:15,29/7/2016,4,6,20.33,316,28.61,512.62,0,35
51.5007820129,-0.0021633,12:24:16,29/7/2016,4,10,18.29,342,28.61,513.52,0,35
51.5007667541,-0.0021650002,12:24:17,29/7/2016,4,5,14.37,340,29.59,510.77,0,35
51.50075531,-0.0021650002,12:24:18,29/7/2016,4,5,19.02,325,28.61,510.42,0,35
51.5007476806,-0.0021665999,12:24:19,29/7/2016,4,9,12.05,303,28.61,510.35,0,35
51.5007400512,-0.0021682999,12:24:20,29/7/2016,4,12,27.35,335,28.61,514.27,0,35
51.5007247924,-0.00217,12:24:21,29/7/2016,4,69,27.35,335,28.61,511.21,0,35
51.5007095336,-0.0021716001,12:24:22,29/7/2016,4,7,29.99,326,28.61,510.66,0,35
51.5006980895,-0.0021716001,12:24:23,29/7/2016,4,10,19.12,327,28.13,511.38,0,35
51.5006828308,-0.0021733,12:24:24,29/7/2016,4,29,57.53,300,28.13,510.35,0,35
51.5006752014,-0.00217,12:24:25,29/7/2016,4,8,26.92,348,28.13,511.23,0,35
51.500667572,-0.0021665999,12:24:26,29/7/2016,4,38,35.55,293,28.13,514.18,0,35
51.5006523132,-0.0021650002,12:24:27,29/7/2016,4,11,19.87,323,28.13,510.73,0,35
51.5006446838,-0.0021633,12:24:28,29/7/2016,4,6,19.8,345,28.13,512.93,0,35
51.5006332397,-0.0021616001,12:24:29,29/7/2016,4,18,12.01,344,29.1,510.47,0,35
51.5006179809,-0.0021616001,12:24:30,29/7/2016,4,3,27.66,308,28.13,511.12,0,35
51.5006103515,-0.00216,12:24:31,29/7/2016,4,4,16.84,305,28.13,510.89,0,35
51.5005950927,-0.0021582999,12:24:32,29/7/2016,4,29,26.05,339,28.13,508.54,0,35
51.5005874633,-0.0021582999,12:24:33,29/7/2016,4,7,13.53,296,28.13,510.95,0,35
51.5005683898,-0.0021566002,12:24:34,29/7/2016,4,7,22.02,337,28.13,509.99,0,35
51.5005531311,-0.0021532998,12:24:35,29/7/2016,4,6,12.04,321,28.13,510.58,0,35
51.5005455017,-0.0021516001,12:24:36,29/7/2016,4,10,20.69,315,28.13,510.95,0,35
51.5005302429,-0.0021483001,12:24:37,29/7/2016,4,7,15.09,319,28.13,510.41,0,35
51.5005111694,-0.0021449999,12:24:38,29/7/2016,4,6,22.47,331,28.61,511.07,0,35
51.5004959106,-0.0021433,12:24:39,29/7/2016,4,9,14.97,337,28.61,510.7,0,35
51.5004730224,-0.0021449999,12:24:40,29/7/2016,4,15,24.29,308,28.61,510.72,0,35
51.5004539489,-0.0021483001,12:24:41,29/7/2016,4,13,16.56,322,28.61,510.62,0,35
51.5004386901,-0.0021449999,12:24:42,29/7/2016,5,7,21.63,438,28.61,514.35,0,35
51.5004234313,-0.0021416001,12:24:43,29/7/2016,4,13,18.98,279,29.1,510.96,0,35
51.500415802,-0.0021383001,12:24:44,29/7/2016,4,8,13.61,321,28.61,510.46,0,35
51.5004005432,-0.0021333,12:24:45,29/7/2016,5,6,14.85,321,29.1,511.27,0,35
51.5003738403,-0.0021316001,12:24:46,29/7/2016,4,6,14.36,327,29.1,510.95,0,35
51.5003585815,-0.0021300001,12:24:47,29/7/2016,4,20,18,296,29.1,511,0,35
51.5003433227,-0.0021300001,12:24:48,29/7/2016,4,11,15.65,340,29.1,511.22,0,35
51.5003242492,-0.0021283001,12:24:49,29/7/2016,4,14,15,337,29.1,511.3,0,35
51.5003089904,-0.0021233,12:24:50,29/7/2016,4,14,16.15,301,29.1,510.95,0,35
51.500301361,-0.0021200001,12:24:51,29/7/2016,4,12,16.05,346,29.1,511.08,0,35
51.5002861022,-0.0021183001,12:24:52,29/7/2016,4,9,12.3,334,29.1,510.67,0,35
51.5002670288,-0.0021200001,12:24:53,29/7/2016,4,34,14.48,306,29.1,509.86,0,35
51.5002593994,-0.0021216001,12:24:54,29/7/2016,4,2,17.72,320,29.1,510.42,0,35
51.5002441406,-0.0021216001,12:24:55,29/7/2016,4,18,12.73,331,29.1,511.02,0,35
51.5002288818,-0.0021200001,12:24:56,29/7/2016,4,9,15.48,329,29.1,511.29,0,35
51.5002098083,-0.0021200001,12:24:57,29/7/2016,4,4,13.42,300,29.1,510.57,0,35
51.5001945495,-0.0021216001,12:24:58,29/7/2016,4,13,13.07,335,29.1,510.89,0,35
51.5001792907,-0.0021200001,12:24:59,29/7/2016,4,24,14.19,335,29.1,511.03,0,35
51.5001640319,-0.0021183001,12:25:0,29/7/2016,4,8,20.67,308,29.1,511.25,0,35
51.5001449584,-0.0021200001,12:25:1,29/7/2016,4,20,14.91,322,29.1,510.94,0,35
51.5001296997,-0.0021183001,12:25:2,29/7/2016,4,6,14.62,327,29.1,510.59,0,35
51.5001220703,-0.0021183001,12:25:3,29/7/2016,4,8,16.98,315,29.1,511.3,0,35
51.5001068115,-0.0021200001,12:25:4,29/7/2016,4,7,14.36,304,29.1,510.77,0,35
51.500087738,-0.0021216001,12:25:5,29/7/2016,4,6,14.79,290,29.1,510.67,0,35
51.5000801086,-0.0021233,12:25:6,29/7/2016,4,10,16.49,437,29.1,514.5,0,35
51.5000648498,-0.0021233,12:25:7,29/7/2016,4,11,19.87,318,28.61,511.3,0,35
