latitude,longitude,time,date,light,temperature,people,people cumulative
51.4951896667,0.0155883002,10:23:55,25/9/2017,19,35.45,0,97
51.4951896667,0.0155883002,10:23:55,25/9/2017,20,37.89,0,97
51.4951972961,0.0155883002,10:23:56,25/9/2017,19,35.45,0,97
51.4951972961,0.0155883002,10:23:56,25/9/2017,20,37.89,0,97
51.4952049255,0.0155883002,10:23:57,25/9/2017,18,35.45,0,97
51.4952049255,0.0155883002,10:23:57,25/9/2017,19,37.89,0,97
51.4952163696,0.0155900001,10:23:58,25/9/2017,18,35.45,0,97
51.4952163696,0.0155900001,10:23:58,25/9/2017,19,37.89,0,97
51.4952316284,0.0155900001,10:23:59,25/9/2017,18,35.45,0,97
51.4952316284,0.0155900001,10:23:59,25/9/2017,19,38.38,0,97
51.4952468872,0.0155933008,10:24:0,25/9/2017,18,35.45,0,97
51.4952468872,0.0155933008,10:24:0,25/9/2017,19,37.89,0,97
51.4952545166,0.0155965995,10:24:1,25/9/2017,18,36.43,0,97
51.4952545166,0.0155965995,10:24:1,25/9/2017,19,39.36,0,97
51.4952735900,0.0156000003,10:24:2,25/9/2017,20,35.94,0,97
51.4952735900,0.0156000003,10:24:2,25/9/2017,21,38.87,0,97
51.4952812194,0.0156050014,10:24:3,25/9/2017,21,35.45,0,97
51.4952812194,0.0156050014,10:24:3,25/9/2017,22,38.38,0,97
51.4952964782,0.0156116008,10:24:4,25/9/2017,23,35.45,0,97
51.4952964782,0.0156116008,10:24:4,25/9/2017,25,38.38,0,97
51.4953117370,0.0156199989,10:24:5,25/9/2017,22,35.45,0,97
51.4953117370,0.0156199989,10:24:5,25/9/2017,23,38.38,0,97
51.4953193664,0.0156283006,10:24:6,25/9/2017,19,35.45,0,97
51.4953193664,0.0156283006,10:24:6,25/9/2017,19,38.38,0,97
51.4953269958,0.0156350002,10:24:7,25/9/2017,18,35.94,0,97
51.4953269958,0.0156350002,10:24:7,25/9/2017,19,38.38,0,97
51.4953460693,0.0156416010,10:24:8,25/9/2017,18,35.45,0,97
51.4953460693,0.0156416010,10:24:8,25/9/2017,18,38.38,0,97
51.4953613281,0.0156500005,10:24:9,25/9/2017,18,35.45,0,97
51.4953613281,0.0156500005,10:24:9,25/9/2017,19,38.38,0,97
51.4953765869,0.0156565999,10:24:10,25/9/2017,18,35.45,0,97
51.4953765869,0.0156565999,10:24:10,25/9/2017,19,38.38,0,97
51.4953956604,0.0156615996,10:24:11,25/9/2017,18,35.45,0,97
51.4953956604,0.0156615996,10:24:11,25/9/2017,19,38.38,0,97
51.4954032897,0.0156650009,10:24:12,25/9/2017,18,35.45,0,97
51.4954032897,0.0156650009,10:24:12,25/9/2017,19,38.38,0,97
51.4954185485,0.0156666016,10:24:13,25/9/2017,19,35.45,0,97
51.4954185485,0.0156666016,10:24:13,25/9/2017,19,38.38,0,97
51.4954338073,0.0156716012,10:24:14,25/9/2017,19,35.45,0,97
51.4954338073,0.0156716012,10:24:14,25/9/2017,19,38.38,0,97
51.4954605102,0.0156766009,10:24:15,25/9/2017,18,35.94,0,97
51.4954605102,0.0156766009,10:24:15,25/9/2017,19,38.38,0,97
51.4954757690,0.0156800007,10:24:16,25/9/2017,18,35.45,0,97
51.4954757690,0.0156800007,10:24:16,25/9/2017,19,38.38,0,97
51.4954910278,0.0156883001,10:24:17,25/9/2017,18,35.94,0,97
51.4954910278,0.0156883001,10:24:17,25/9/2017,19,38.38,0,97
51.4955062866,0.0156965994,10:24:18,25/9/2017,18,36.43,0,97
51.4955062866,0.0156965994,10:24:18,25/9/2017,19,38.87,0,97
51.4955253601,0.0157050013,10:24:19,25/9/2017,18,35.94,0,97
51.4955253601,0.0157050013,10:24:19,25/9/2017,19,38.87,0,97
51.4955329895,0.0157115993,10:24:20,25/9/2017,18,35.94,0,97
51.4955329895,0.0157115993,10:24:20,25/9/2017,19,38.38,0,97
51.4955406188,0.0157216014,10:24:21,25/9/2017,17,35.94,0,97
51.4955406188,0.0157216014,10:24:21,25/9/2017,19,38.38,0,97
51.4955558776,0.0157316017,10:24:22,25/9/2017,18,35.94,0,97
51.4955558776,0.0157316017,10:24:22,25/9/2017,19,38.38,0,97
51.4955635070,0.0157433009,10:24:23,25/9/2017,18,35.94,0,97
51.4955635070,0.0157433009,10:24:23,25/9/2017,18,38.38,0,97
51.4955902099,0.0157600021,10:24:24,25/9/2017,18,35.94,0,97
51.4955902099,0.0157600021,10:24:24,25/9/2017,19,39.36,0,97
51.4955978393,0.0157732987,10:24:25,25/9/2017,17,35.94,0,97
51.4955978393,0.0157732987,10:24:25,25/9/2017,19,38.87,0,97
51.4956130981,0.0157899999,10:24:26,25/9/2017,19,35.94,0,97
51.4956130981,0.0157899999,10:24:26,25/9/2017,20,38.38,0,97
51.4956207275,0.0157966003,10:24:27,25/9/2017,17,35.94,0,97
51.4956207275,0.0157966003,10:24:27,25/9/2017,17,38.87,0,97
51.4956283569,0.0158032999,10:24:28,25/9/2017,16,35.94,0,97
51.4956283569,0.0158032999,10:24:28,25/9/2017,17,38.87,0,97
51.4956398010,0.0158133006,10:24:29,25/9/2017,17,35.94,0,97
51.4956398010,0.0158133006,10:24:29,25/9/2017,19,38.87,0,97
51.4956474304,0.0158249998,10:24:30,25/9/2017,18,35.94,0,97
51.4956474304,0.0158249998,10:24:30,25/9/2017,19,38.87,0,97
51.4956550598,0.0158400011,10:24:31,25/9/2017,18,35.94,0,97
51.4956550598,0.0158400011,10:24:31,25/9/2017,19,38.38,0,97
51.4956626892,0.0158550014,10:24:32,25/9/2017,18,35.94,0,97
51.4956626892,0.0158550014,10:24:32,25/9/2017,19,38.87,0,97
51.4956703186,0.0158750000,10:24:33,25/9/2017,17,35.94,0,97
51.4956703186,0.0158750000,10:24:33,25/9/2017,18,38.87,0,97
51.4956779479,0.0158882999,10:24:34,25/9/2017,17,35.94,0,97
51.4956779479,0.0158882999,10:24:34,25/9/2017,18,38.87,0,97
51.4956932067,0.0158915996,10:24:35,25/9/2017,18,35.94,0,97
51.4956932067,0.0158915996,10:24:35,25/9/2017,19,38.87,0,97
51.4957046508,0.0158882999,10:24:36,25/9/2017,18,36.43,0,97
51.4957046508,0.0158882999,10:24:36,25/9/2017,19,38.87,1,98
51.4957199096,0.0158816003,10:24:37,25/9/2017,19,36.43,2,100
51.4957199096,0.0158816003,10:24:37,25/9/2017,20,39.36,0,100
51.4957275390,0.0158666000,10:24:38,25/9/2017,18,36.43,1,101
51.4957275390,0.0158666000,10:24:38,25/9/2017,19,38.87,0,101
51.4957351684,0.0158500003,10:24:39,25/9/2017,19,35.94,0,101
51.4957351684,0.0158500003,10:24:39,25/9/2017,20,38.87,0,101
51.4957427978,0.0158333005,10:24:40,25/9/2017,19,35.94,1,102
51.4957427978,0.0158333005,10:24:40,25/9/2017,20,38.87,0,102
51.4957618713,0.0158133006,10:24:41,25/9/2017,19,35.94,0,102
51.4957618713,0.0158133006,10:24:41,25/9/2017,19,38.87,0,102
51.4957695007,0.0157966003,10:24:42,25/9/2017,18,35.94,0,102
51.4957695007,0.0157966003,10:24:42,25/9/2017,19,38.87,0,102
51.4957847595,0.0157833003,10:24:43,25/9/2017,18,35.94,0,102
51.4957847595,0.0157833003,10:24:43,25/9/2017,19,38.87,0,102
51.4958000183,0.0157732987,10:24:44,25/9/2017,18,35.94,0,102
51.4958000183,0.0157732987,10:24:44,25/9/2017,19,38.87,0,102
51.4958152770,0.0157633008,10:24:45,25/9/2017,18,36.43,0,102
51.4958152770,0.0157633008,10:24:45,25/9/2017,20,38.87,0,102
51.4958267211,0.0157533001,10:24:46,25/9/2017,18,35.94,0,102
51.4958267211,0.0157533001,10:24:46,25/9/2017,19,38.87,0,102
51.4958419799,0.0157433009,10:24:47,25/9/2017,18,36.43,0,102
51.4958419799,0.0157433009,10:24:47,25/9/2017,19,38.87,0,102
51.4958496093,0.0157333002,10:24:48,25/9/2017,18,36.43,0,102
51.4958496093,0.0157333002,10:24:48,25/9/2017,19,38.87,0,102
51.4958648681,0.0157216014,10:24:49,25/9/2017,18,35.94,0,102
51.4958648681,0.0157216014,10:24:49,25/9/2017,19,38.87,0,102
51.4958839416,0.0157083010,10:24:50,25/9/2017,18,35.94,0,102
51.4958839416,0.0157083010,10:24:50,25/9/2017,19,38.87,0,102
51.4958915710,0.0156933012,10:24:51,25/9/2017,19,36.91,0,102
51.4958915710,0.0156933012,10:24:51,25/9/2017,19,39.36,0,102
51.4958992004,0.0156733012,10:24:52,25/9/2017,19,36.43,0,102
51.4958992004,0.0156733012,10:24:52,25/9/2017,19,39.36,0,102
51.4959068298,0.0156550025,10:24:53,25/9/2017,18,36.43,0,102
51.4959068298,0.0156550025,10:24:53,25/9/2017,19,39.36,0,102
51.4959144592,0.0156366004,10:24:54,25/9/2017,18,36.43,0,102
51.4959144592,0.0156366004,10:24:54,25/9/2017,19,38.87,0,102
51.4959220886,0.0156199989,10:24:55,25/9/2017,18,36.43,0,102
51.4959220886,0.0156199989,10:24:55,25/9/2017,19,39.36,0,102
51.4959297180,0.0156033015,10:24:56,25/9/2017,19,36.43,0,102
51.4959297180,0.0156033015,10:24:56,25/9/2017,20,39.36,0,102
51.4959373474,0.0155833005,10:24:57,25/9/2017,20,36.43,0,102
51.4959373474,0.0155833005,10:24:57,25/9/2017,21,38.87,0,102
51.4959487915,0.0155650019,10:24:58,25/9/2017,20,36.43,0,102
51.4959487915,0.0155650019,10:24:58,25/9/2017,21,38.87,0,102
51.4959564208,0.0155450000,10:24:59,25/9/2017,20,35.94,0,102
51.4959564208,0.0155450000,10:24:59,25/9/2017,21,38.87,0,102
51.4959640502,0.0155250000,10:25:0,25/9/2017,21,35.94,0,102
51.4959640502,0.0155250000,10:25:0,25/9/2017,21,38.87,0,102
51.4959716796,0.0155050015,10:25:1,25/9/2017,20,36.43,0,102
51.4959716796,0.0155050015,10:25:1,25/9/2017,21,38.87,0,102
51.4959793090,0.0154833021,10:25:2,25/9/2017,20,36.43,0,102
51.4959793090,0.0154833021,10:25:2,25/9/2017,21,38.87,0,102
51.4959869384,0.0154600009,10:25:3,25/9/2017,20,36.43,0,102
51.4959869384,0.0154600009,10:25:3,25/9/2017,21,38.87,0,102
51.4959945678,0.0154366016,10:25:4,25/9/2017,20,36.43,0,102
51.4959945678,0.0154366016,10:25:4,25/9/2017,21,39.36,0,102
51.4960060119,0.0154150009,10:25:5,25/9/2017,20,36.43,0,102
51.4960060119,0.0154150009,10:25:5,25/9/2017,21,39.36,0,102
51.4960136413,0.0153933000,10:25:6,25/9/2017,20,37.40,0,102
51.4960136413,0.0153933000,10:25:6,25/9/2017,21,40.33,0,102
51.4960212707,0.0153733015,10:25:7,25/9/2017,21,36.43,0,102
51.4960212707,0.0153733015,10:25:7,25/9/2017,22,39.36,0,102
51.4960289001,0.0153533005,10:25:8,25/9/2017,22,36.91,0,102
51.4960289001,0.0153533005,10:25:8,25/9/2017,23,39.84,0,102
51.4960441589,0.0153333005,10:25:9,25/9/2017,21,36.43,0,102
51.4960441589,0.0153333005,10:25:9,25/9/2017,21,39.36,0,102
51.4960517883,0.0153133010,10:25:10,25/9/2017,21,36.43,0,102
51.4960517883,0.0153133010,10:25:10,25/9/2017,22,39.36,0,102
51.4960594177,0.0152950000,10:25:11,25/9/2017,22,36.43,0,102
51.4960594177,0.0152950000,10:25:11,25/9/2017,23,39.36,0,102
51.4960594177,0.0152750005,10:25:12,25/9/2017,20,36.43,0,102
51.4960594177,0.0152750005,10:25:12,25/9/2017,21,39.36,0,102
51.4960708618,0.0152516007,10:25:13,25/9/2017,20,36.43,0,102
51.4960708618,0.0152516007,10:25:13,25/9/2017,21,39.36,0,102
51.4960784912,0.0152266016,10:25:14,25/9/2017,20,36.43,0,102
51.4960784912,0.0152266016,10:25:14,25/9/2017,21,39.36,0,102
51.4960861206,0.0152050008,10:25:15,25/9/2017,20,36.43,0,102
51.4960861206,0.0152050008,10:25:15,25/9/2017,20,39.36,0,102
51.4960937500,0.0151815996,10:25:16,25/9/2017,19,36.43,0,102
51.4960937500,0.0151815996,10:25:16,25/9/2017,20,39.36,0,102
51.4961013793,0.0151600003,10:25:17,25/9/2017,20,36.43,0,102
51.4961013793,0.0151600003,10:25:17,25/9/2017,21,39.36,0,102
51.4961090087,0.0151382994,10:25:18,25/9/2017,20,36.43,0,102
51.4961090087,0.0151382994,10:25:18,25/9/2017,20,39.36,0,102
51.4961090087,0.0151133003,10:25:19,25/9/2017,20,36.43,0,102
51.4961090087,0.0151133003,10:25:19,25/9/2017,21,39.36,0,102
51.4961166381,0.0150832996,10:25:20,25/9/2017,19,36.43,0,102
51.4961166381,0.0150832996,10:25:20,25/9/2017,20,39.36,0,102
51.4961166381,0.0150583004,10:25:21,25/9/2017,19,36.43,0,102
51.4961166381,0.0150583004,10:25:21,25/9/2017,20,39.36,0,102
51.4961280822,0.0150349998,10:25:22,25/9/2017,19,36.91,0,102
51.4961280822,0.0150349998,10:25:22,25/9/2017,21,39.84,0,102
51.4961433410,0.0150115990,10:25:23,25/9/2017,20,36.91,0,102
51.4961433410,0.0150115990,10:25:23,25/9/2017,21,40.33,0,102
51.4961585998,0.0149900007,10:25:24,25/9/2017,19,36.91,0,102
51.4961585998,0.0149900007,10:25:24,25/9/2017,20,40.33,0,102
51.4961662292,0.0149700021,10:25:25,25/9/2017,20,36.43,0,102
51.4961662292,0.0149700021,10:25:25,25/9/2017,20,39.36,0,102
51.4961738586,0.0149482989,10:25:26,25/9/2017,19,36.43,0,102
51.4961738586,0.0149482989,10:25:26,25/9/2017,20,39.36,0,102
51.4961929321,0.0149282989,10:25:27,25/9/2017,19,36.43,0,102
51.4961929321,0.0149282989,10:25:27,25/9/2017,20,39.36,0,102
51.4962081909,0.0149116015,10:25:28,25/9/2017,20,36.91,0,102
51.4962081909,0.0149116015,10:25:28,25/9/2017,21,39.36,0,102
51.4962158203,0.0148966002,10:25:29,25/9/2017,20,36.43,0,102
51.4962158203,0.0148966002,10:25:29,25/9/2017,20,39.36,0,102
51.4962310791,0.0148766016,10:25:30,25/9/2017,20,36.43,0,102
51.4962310791,0.0148766016,10:25:30,25/9/2017,21,39.36,0,102
51.4962387084,0.0148616003,10:25:31,25/9/2017,20,36.91,0,102
51.4962387084,0.0148616003,10:25:31,25/9/2017,22,39.36,0,102
51.4962501525,0.0148450002,10:25:32,25/9/2017,22,36.43,0,102
51.4962501525,0.0148450002,10:25:32,25/9/2017,23,39.36,0,102
51.4962577819,0.0148283004,10:25:33,25/9/2017,21,36.43,0,102
51.4962577819,0.0148283004,10:25:33,25/9/2017,21,39.36,0,102
51.4962730407,0.0148116006,10:25:34,25/9/2017,20,36.43,0,102
51.4962730407,0.0148116006,10:25:34,25/9/2017,20,39.36,0,102
51.4962959289,0.0147966012,10:25:35,25/9/2017,19,36.91,0,102
51.4962959289,0.0147966012,10:25:35,25/9/2017,20,39.36,0,102
51.4963378906,0.0147782993,10:25:36,25/9/2017,19,36.91,0,102
51.4963378906,0.0147782993,10:25:36,25/9/2017,20,39.36,0,102
51.4964370727,0.0147566008,10:25:37,25/9/2017,19,36.43,0,102
51.4964370727,0.0147566008,10:25:37,25/9/2017,20,39.36,0,102
51.4965019226,0.0147416009,10:25:38,25/9/2017,19,36.43,0,102
51.4965019226,0.0147416009,10:25:38,25/9/2017,20,39.36,0,102
51.4965591430,0.0147233009,10:25:39,25/9/2017,19,36.43,0,102
51.4965591430,0.0147233009,10:25:39,25/9/2017,19,39.36,0,102
51.4965972900,0.0147065997,10:25:40,25/9/2017,18,36.91,0,102
51.4965972900,0.0147065997,10:25:40,25/9/2017,19,39.84,0,102
51.4966239929,0.0146899995,10:25:41,25/9/2017,18,36.91,0,102
51.4966239929,0.0146899995,10:25:41,25/9/2017,19,39.84,0,102
51.4966621398,0.0146749997,10:25:42,25/9/2017,18,36.91,0,102
51.4966621398,0.0146749997,10:25:42,25/9/2017,19,39.84,0,102
51.4966812133,0.0146600008,10:25:43,25/9/2017,19,36.91,0,102
51.4966812133,0.0146600008,10:25:43,25/9/2017,20,39.84,0,102
51.4966888427,0.0146483001,10:25:44,25/9/2017,19,36.91,0,102
51.4966888427,0.0146483001,10:25:44,25/9/2017,20,39.36,0,102
51.4966888427,0.0146399998,10:25:45,25/9/2017,20,36.91,0,102
51.4966888427,0.0146399998,10:25:45,25/9/2017,21,39.36,0,102
51.4966812133,0.0146350002,10:25:46,25/9/2017,20,36.91,1,103
51.4966812133,0.0146350002,10:25:46,25/9/2017,21,39.36,0,103
51.4966812133,0.0146266007,10:25:47,25/9/2017,19,36.43,1,104
51.4966812133,0.0146266007,10:25:47,25/9/2017,20,39.36,0,104
51.4966697692,0.0146150007,10:25:48,25/9/2017,19,36.91,1,105
51.4966697692,0.0146150007,10:25:48,25/9/2017,20,39.36,0,105
51.4966697692,0.0146016001,10:25:49,25/9/2017,19,36.43,0,105
51.4966697692,0.0146016001,10:25:49,25/9/2017,20,39.36,0,105
51.4966697692,0.0145882987,10:25:50,25/9/2017,20,36.91,0,105
51.4966697692,0.0145882987,10:25:50,25/9/2017,21,39.36,0,105
51.4966621398,0.0145733013,10:25:51,25/9/2017,20,36.43,2,107
51.4966621398,0.0145733013,10:25:51,25/9/2017,21,38.87,0,107
51.4966621398,0.0145615997,10:25:52,25/9/2017,21,36.43,1,108
51.4966621398,0.0145615997,10:25:52,25/9/2017,22,39.36,1,109
51.4966621398,0.0145483007,10:25:53,25/9/2017,21,36.43,1,110
51.4966621398,0.0145483007,10:25:53,25/9/2017,23,39.36,1,111
51.4966621398,0.0145383000,10:25:54,25/9/2017,22,36.43,0,111
51.4966621398,0.0145383000,10:25:54,25/9/2017,22,39.36,0,111
51.4966621398,0.0145266008,10:25:55,25/9/2017,21,36.43,0,111
51.4966621398,0.0145266008,10:25:55,25/9/2017,22,39.36,0,111
51.4966697692,0.0145150003,10:25:56,25/9/2017,21,36.91,0,111
51.4966697692,0.0145150003,10:25:56,25/9/2017,22,39.36,0,111
51.4966697692,0.0145016002,10:25:57,25/9/2017,21,36.91,0,111
51.4966697692,0.0145016002,10:25:57,25/9/2017,22,39.84,0,111
51.4966697692,0.0144865999,10:25:58,25/9/2017,21,36.91,0,111
51.4966697692,0.0144865999,10:25:58,25/9/2017,22,39.84,0,111
51.4966812133,0.0144716014,10:25:59,25/9/2017,22,37.40,0,111
51.4966812133,0.0144716014,10:25:59,25/9/2017,23,40.33,0,111
51.4966888427,0.0144566011,10:26:0,25/9/2017,22,36.91,0,111
51.4966888427,0.0144566011,10:26:0,25/9/2017,23,39.84,0,111
51.4966964721,0.0144366016,10:26:1,25/9/2017,22,36.91,0,111
51.4966964721,0.0144366016,10:26:1,25/9/2017,23,39.84,0,111
51.4967041015,0.0144166002,10:26:2,25/9/2017,22,36.91,0,111
51.4967041015,0.0144166002,10:26:2,25/9/2017,23,39.84,0,111
51.4967117309,0.0143983006,10:26:3,25/9/2017,21,36.91,0,111
51.4967117309,0.0143983006,10:26:3,25/9/2017,22,39.36,0,111
51.4967193603,0.0143799996,10:26:4,25/9/2017,21,36.91,0,111
51.4967193603,0.0143799996,10:26:4,25/9/2017,21,39.36,0,111
51.4967193603,0.0143633008,10:26:5,25/9/2017,20,36.91,0,111
51.4967193603,0.0143633008,10:26:5,25/9/2017,21,39.36,0,111
51.4967269897,0.0143432998,10:26:6,25/9/2017,20,36.91,0,111
51.4967269897,0.0143432998,10:26:6,25/9/2017,21,39.36,0,111
51.4967384338,0.0143250012,10:26:7,25/9/2017,21,36.91,0,111
51.4967384338,0.0143250012,10:26:7,25/9/2017,22,39.84,0,111
51.4967460632,0.0143100013,10:26:8,25/9/2017,21,36.91,0,111
51.4967460632,0.0143100013,10:26:8,25/9/2017,22,39.36,0,111
51.4967536926,0.0142966008,10:26:9,25/9/2017,22,36.91,0,111
51.4967536926,0.0142966008,10:26:9,25/9/2017,23,39.84,0,111
51.4967689514,0.0142799997,10:26:10,25/9/2017,22,36.91,0,111
51.4967689514,0.0142799997,10:26:10,25/9/2017,23,39.36,0,111
51.4967765808,0.0142650008,10:26:11,25/9/2017,21,36.91,0,111
51.4967765808,0.0142650008,10:26:11,25/9/2017,21,39.36,0,111
51.4967842102,0.0142482995,10:26:12,25/9/2017,20,36.91,0,111
51.4967842102,0.0142482995,10:26:12,25/9/2017,22,39.84,0,111
51.4967918395,0.0142283010,10:26:13,25/9/2017,20,37.40,0,111
51.4967918395,0.0142283010,10:26:13,25/9/2017,21,40.33,0,111
51.4968032836,0.0142066001,10:26:14,25/9/2017,20,37.40,0,111
51.4968032836,0.0142066001,10:26:14,25/9/2017,21,39.84,0,111
51.4968109130,0.0141849994,10:26:15,25/9/2017,21,36.91,0,111
51.4968109130,0.0141849994,10:26:15,25/9/2017,21,39.84,0,111
51.4968185424,0.0141683006,10:26:16,25/9/2017,21,36.91,0,111
51.4968185424,0.0141683006,10:26:16,25/9/2017,22,39.84,0,111
51.4968261718,0.0141550006,10:26:17,25/9/2017,21,36.91,0,111
51.4968261718,0.0141550006,10:26:17,25/9/2017,22,39.84,0,111
51.4968338012,0.0141350007,10:26:18,25/9/2017,21,36.91,0,111
51.4968338012,0.0141350007,10:26:18,25/9/2017,22,39.84,0,111
51.4968414306,0.0141165995,10:26:19,25/9/2017,21,36.91,0,111
51.4968414306,0.0141165995,10:26:19,25/9/2017,22,39.84,0,111
51.4968490600,0.0141016006,10:26:20,25/9/2017,21,36.91,0,111
51.4968490600,0.0141016006,10:26:20,25/9/2017,22,39.84,0,111
51.4968605041,0.0140832996,10:26:21,25/9/2017,21,36.91,0,111
51.4968605041,0.0140832996,10:26:21,25/9/2017,22,39.84,0,111
51.4968681335,0.0140616011,10:26:22,25/9/2017,21,36.91,0,111
51.4968681335,0.0140616011,10:26:22,25/9/2017,21,40.33,0,111
51.4968757629,0.0140433001,10:26:23,25/9/2017,21,36.91,0,111
51.4968757629,0.0140433001,10:26:23,25/9/2017,21,40.33,0,111
51.4968910217,0.0140250015,10:26:24,25/9/2017,21,36.91,0,111
51.4968910217,0.0140250015,10:26:24,25/9/2017,21,39.84,0,111
51.4968986511,0.0140066013,10:26:25,25/9/2017,21,37.40,0,111
51.4968986511,0.0140066013,10:26:25,25/9/2017,21,39.84,0,111
51.4969139099,0.0139900016,10:26:26,25/9/2017,21,37.40,0,111
51.4969139099,0.0139900016,10:26:26,25/9/2017,21,39.84,0,111
51.4969253540,0.0139733004,10:26:27,25/9/2017,20,36.91,0,111
51.4969253540,0.0139733004,10:26:27,25/9/2017,21,39.84,0,111
51.4969329833,0.0139600014,10:26:28,25/9/2017,21,37.40,0,111
51.4969329833,0.0139600014,10:26:28,25/9/2017,21,40.33,0,111
51.4969406127,0.0139450001,10:26:29,25/9/2017,21,37.40,0,111
51.4969406127,0.0139450001,10:26:29,25/9/2017,21,40.33,0,111
51.4969558715,0.0139266002,10:26:30,25/9/2017,20,36.91,0,111
51.4969558715,0.0139266002,10:26:30,25/9/2017,22,40.33,0,111
51.4969635009,0.0139083003,10:26:31,25/9/2017,21,38.87,0,111
51.4969635009,0.0139083003,10:26:31,25/9/2017,21,41.80,0,111
51.4969825744,0.0138899993,10:26:32,25/9/2017,21,38.87,0,111
51.4969825744,0.0138899993,10:26:32,25/9/2017,21,41.80,0,111
51.4969902038,0.0138733005,10:26:33,25/9/2017,21,39.36,0,111
51.4969902038,0.0138733005,10:26:33,25/9/2017,22,41.80,0,111
51.4969978332,0.0138566017,10:26:34,25/9/2017,20,38.87,0,111
51.4969978332,0.0138566017,10:26:34,25/9/2017,22,41.80,0,111
51.4970130920,0.0138400018,10:26:35,25/9/2017,20,38.87,0,111
51.4970130920,0.0138400018,10:26:35,25/9/2017,21,42.29,0,111
51.4970207214,0.0138265991,10:26:36,25/9/2017,20,38.87,0,111
51.4970207214,0.0138265991,10:26:36,25/9/2017,21,42.29,0,111
51.4970359802,0.0138082992,10:26:37,25/9/2017,20,39.36,0,111
51.4970359802,0.0138082992,10:26:37,25/9/2017,21,43.26,0,111
51.4970474243,0.0137899994,10:26:38,25/9/2017,20,39.84,0,111
51.4970474243,0.0137899994,10:26:38,25/9/2017,21,42.29,0,111
51.4970550537,0.0137750017,10:26:39,25/9/2017,20,39.36,0,111
51.4970550537,0.0137750017,10:26:39,25/9/2017,21,42.29,0,111
51.4970703125,0.0137600004,10:26:40,25/9/2017,20,39.36,0,111
51.4970703125,0.0137600004,10:26:40,25/9/2017,21,41.80,0,111
51.4970779418,0.0137432992,10:26:41,25/9/2017,21,39.36,0,111
51.4970779418,0.0137432992,10:26:41,25/9/2017,21,42.29,0,111
51.4970855712,0.0137250006,10:26:42,25/9/2017,20,39.36,0,111
51.4970855712,0.0137250006,10:26:42,25/9/2017,21,42.29,0,111
51.4970932006,0.0137100005,10:26:43,25/9/2017,19,39.36,0,111
51.4970932006,0.0137100005,10:26:43,25/9/2017,20,42.29,0,111
51.4971046447,0.0136950004,10:26:44,25/9/2017,20,39.36,0,111
51.4971046447,0.0136950004,10:26:44,25/9/2017,21,42.29,0,111
51.4971122741,0.0136799991,10:26:45,25/9/2017,20,39.36,0,111
51.4971122741,0.0136799991,10:26:45,25/9/2017,20,42.29,0,111
51.4971199035,0.0136633014,10:26:46,25/9/2017,20,39.36,0,111
51.4971199035,0.0136633014,10:26:46,25/9/2017,21,42.29,0,111
51.4971351623,0.0136466014,10:26:47,25/9/2017,20,39.84,0,111
51.4971351623,0.0136466014,10:26:47,25/9/2017,21,42.77,0,111
51.4971504211,0.0136283016,10:26:48,25/9/2017,20,39.36,0,111
51.4971504211,0.0136283016,10:26:48,25/9/2017,21,42.29,0,111
51.4971580505,0.0136116015,10:26:49,25/9/2017,20,39.84,0,111
51.4971580505,0.0136116015,10:26:49,25/9/2017,21,42.77,0,111
51.4971694946,0.0135932993,10:26:50,25/9/2017,20,39.84,0,111
51.4971694946,0.0135932993,10:26:50,25/9/2017,21,42.77,0,111
51.4971694946,0.0135750007,10:26:51,25/9/2017,21,39.36,0,111
51.4971694946,0.0135750007,10:26:51,25/9/2017,22,40.82,0,111
51.4971771240,0.0135582995,10:26:52,25/9/2017,20,37.40,0,111
51.4971771240,0.0135582995,10:26:52,25/9/2017,21,40.33,0,111
51.4971923828,0.0135400009,10:26:53,25/9/2017,20,37.40,0,111
51.4971923828,0.0135400009,10:26:53,25/9/2017,21,40.33,0,111
51.4972000122,0.0135215997,10:26:54,25/9/2017,20,37.40,0,111
51.4972000122,0.0135215997,10:26:54,25/9/2017,21,40.33,0,111
51.4972076416,0.0135016012,10:26:55,25/9/2017,20,37.40,0,111
51.4972076416,0.0135016012,10:26:55,25/9/2017,21,40.33,0,111
51.4972152709,0.0134833002,10:26:56,25/9/2017,20,37.40,0,111
51.4972152709,0.0134833002,10:26:56,25/9/2017,21,40.33,0,111
51.4972343444,0.0134665989,10:26:57,25/9/2017,20,37.40,0,111
51.4972343444,0.0134665989,10:26:57,25/9/2017,22,40.33,0,111
51.4972419738,0.0134483003,10:26:58,25/9/2017,20,37.40,0,111
51.4972419738,0.0134483003,10:26:58,25/9/2017,21,40.33,0,111
51.4972496032,0.0134300005,10:26:59,25/9/2017,20,37.40,0,111
51.4972496032,0.0134300005,10:26:59,25/9/2017,21,40.33,0,111
51.4972648620,0.0134132993,10:27:0,25/9/2017,21,37.89,0,111
51.4972648620,0.0134132993,10:27:0,25/9/2017,21,40.82,0,111
51.4972724914,0.0133966016,10:27:1,25/9/2017,20,37.40,0,111
51.4972724914,0.0133966016,10:27:1,25/9/2017,21,41.31,0,111
51.4972724914,0.0133750009,10:27:2,25/9/2017,21,37.89,0,111
51.4972724914,0.0133750009,10:27:2,25/9/2017,21,40.33,0,111
51.4972801208,0.0133550000,10:27:3,25/9/2017,21,37.40,0,111
