latitude,longitude,time,date,number people
51.4973793029,0.0058833003,13:8:36,22/6/2016,0
51.4973869323,0.0058949999,13:8:37,22/6/2016,0
51.4974021911,0.0059066004,13:8:38,22/6/2016,0
51.4974212646,0.0059183001,13:8:39,22/6/2016,0
51.497428894,0.0059333,13:8:40,22/6/2016,0
51.4974441528,0.0059482998,13:8:41,22/6/2016,0
51.4974517822,0.0059583001,13:8:42,22/6/2016,0
51.4974708557,0.0059682998,13:8:43,22/6/2016,0
51.4974784851,0.0059783005,13:8:44,22/6/2016,0
51.4974937438,0.0059883003,13:8:45,22/6/2016,0
51.4975013732,0.006,13:8:46,22/6/2016,0
51.4975090026,0.0060132999,13:8:47,22/6/2016,0
51.497516632,0.0060250005,13:8:48,22/6/2016,0
51.4975242614,0.0060366001,13:8:49,22/6/2016,0
51.4975357055,0.0060532999,13:8:50,22/6/2016,0
51.4975433349,0.0060716004,13:8:51,22/6/2016,0
51.4975585937,0.0060833001,13:8:52,22/6/2016,0
51.4975662231,0.0060933008,13:8:53,22/6/2016,0
51.4975738525,0.0061083006,13:8:54,22/6/2016,0
51.4975814819,0.0061233,13:8:55,22/6/2016,0
51.497592926,0.0061400003,13:8:56,22/6/2016,0
51.4976005554,0.0061565999,13:8:57,22/6/2016,0
51.4976081848,0.0061733002,13:8:58,22/6/2016,0
51.4976158142,0.0061916007,13:8:59,22/6/2016,0
51.4976234436,0.0062083001,13:9:0,22/6/2016,0
51.4976310729,0.0062315998,13:9:1,22/6/2016,0
51.4976387023,0.00625,13:9:2,22/6/2016,0
51.4976577758,0.0062683,13:9:3,22/6/2016,0
51.4976654052,0.0062815999,13:9:4,22/6/2016,0
51.497680664,0.0062900009,13:9:5,22/6/2016,0
51.4976882934,0.0062983007,13:9:6,22/6/2016,0
51.4976959228,0.0063050003,13:9:7,22/6/2016,0
51.4977149963,0.0063166007,13:9:8,22/6/2016,0
51.4977226257,0.0063299999,13:9:9,22/6/2016,0
51.4977378845,0.0063466,13:9:10,22/6/2016,0
51.4977455139,0.0063565998,13:9:11,22/6/2016,0
51.4977531433,0.0063633003,13:9:12,22/6/2016,0
51.4977607727,0.0063666,13:9:13,22/6/2016,0
51.497768402,0.0063699998,13:9:14,22/6/2016,0
51.4977798461,0.0063766002,13:9:15,22/6/2016,0
51.4977874755,0.0063816003,13:9:16,22/6/2016,0
51.4977951049,0.0063849997,13:9:17,22/6/2016,0
51.4978103637,0.0063866004,13:9:18,22/6/2016,0
51.4978179931,0.0063882999,13:9:19,22/6/2016,0
51.4978370666,0.0063833003,13:9:20,22/6/2016,0
51.497844696,0.0063750004,13:9:21,22/6/2016,0
51.4978523254,0.0063683004,13:9:22,22/6/2016,0
51.4978599548,0.0063616008,13:9:23,22/6/2016,0
51.4978675842,0.006353301,13:9:24,22/6/2016,0
51.497882843,0.0063515996,13:9:25,22/6/2016,0
51.4978904724,0.0063450007,13:9:26,22/6/2016,0
51.4979095458,0.0063416004,13:9:27,22/6/2016,0
51.4979248046,0.0063366003,13:9:28,22/6/2016,0
51.4979400634,0.0063382997,13:9:29,22/6/2016,0
51.4979591369,0.0063416004,13:9:30,22/6/2016,0
51.4979667663,0.0063450007,13:9:31,22/6/2016,0
51.4979820251,0.0063432998,13:9:32,22/6/2016,0
51.4979896545,0.0063400001,13:9:33,22/6/2016,0
51.4979972839,0.0063382997,13:9:34,22/6/2016,0
51.4980049133,0.0063382997,13:9:35,22/6/2016,0
51.4980125427,0.0063299999,13:9:36,22/6/2016,0
51.4980239868,0.0063249998,13:9:37,22/6/2016,0
51.4980316162,0.0063183002,13:9:38,22/6/2016,0
51.4980392456,0.006315,13:9:39,22/6/2016,0
51.4980392456,0.0063100004,13:9:40,22/6/2016,0
51.498046875,0.0062983007,13:9:41,22/6/2016,0
51.498046875,0.0063000011,13:9:42,22/6/2016,0
51.4980545043,0.0062966003,13:9:43,22/6/2016,0
51.4980621337,0.0062866001,13:9:44,22/6/2016,0
51.4980697631,0.0062749996,13:9:45,22/6/2016,0
51.4980812072,0.0062650003,13:9:46,22/6/2016,0
51.4980888366,0.00625,13:9:47,22/6/2016,0
51.4981040954,0.0062400007,13:9:48,22/6/2016,0
51.4981117248,0.0062349996,13:9:49,22/6/2016,0
51.4981193542,0.0062300004,13:9:50,22/6/2016,0
51.498134613,0.0062250003,13:9:51,22/6/2016,0
51.4981460571,0.0062182998,13:9:52,22/6/2016,0
51.4981536865,0.0062066006,13:9:53,22/6/2016,0
51.4981613159,0.0061883001,13:9:54,22/6/2016,0
51.4981765747,0.0061733002,13:9:55,22/6/2016,0
51.4981842041,0.0061666002,13:9:56,22/6/2016,0
51.4982032775,0.0061616001,13:9:57,22/6/2016,0
51.4982109069,0.0061565999,13:9:58,22/6/2016,0
51.4982109069,0.0061565999,13:9:59,22/6/2016,0
51.4982261657,0.0061549997,13:10:0,22/6/2016,0
51.4982337951,0.0061549997,13:10:1,22/6/2016,0
51.4982414245,0.0061600008,13:10:2,22/6/2016,0
51.4982566833,0.0061649999,13:10:3,22/6/2016,0
51.4982757568,0.00617,13:10:4,22/6/2016,0
51.4982910156,0.00617,13:10:5,22/6/2016,0
51.4983062744,0.0061733002,13:10:6,22/6/2016,0
51.4983139038,0.0061750001,13:10:7,22/6/2016,0
51.4983329772,0.0061766004,13:10:8,22/6/2016,0
51.4983558654,0.0061816,13:10:9,22/6/2016,0
51.4983711242,0.0061816,13:10:10,22/6/2016,0
51.4983787536,0.0061850004,13:10:11,22/6/2016,0
51.4983978271,0.0061850004,13:10:12,22/6/2016,0
51.4984054565,0.0061883001,13:10:13,22/6/2016,0
51.4984207153,0.0061916007,13:10:14,22/6/2016,0
51.4984283447,0.0061999998,13:10:15,22/6/2016,0
51.4984474182,0.0062033004,13:10:16,22/6/2016,0
51.4984550476,0.0062016005,13:10:17,22/6/2016,0
51.498462677,0.0062066006,13:10:18,22/6/2016,0
51.4984779357,0.0062116003,13:10:19,22/6/2016,0
51.4984855651,0.0062199997,13:10:20,22/6/2016,0
51.4985008239,0.0062283,13:10:21,22/6/2016,0
51.498512268,0.0062400007,13:10:22,22/6/2016,0
51.4985198974,0.0062533006,13:10:23,22/6/2016,0
51.4985351562,0.0062666006,13:10:24,22/6/2016,0
51.498550415,0.0062799997,13:10:25,22/6/2016,0
51.4985580444,0.0062900009,13:10:26,22/6/2016,0
51.4985694885,0.0063033008,13:10:27,22/6/2016,0
51.4985847473,0.0063183002,13:10:28,22/6/2016,0
51.4985923767,0.0063366003,13:10:29,22/6/2016,0
51.4986000061,0.0063515996,13:10:30,22/6/2016,0
51.4986152648,0.0063666,13:10:31,22/6/2016,0
51.4986228942,0.0063816003,13:10:32,22/6/2016,0
51.4986343383,0.0063950004,13:10:33,22/6/2016,0
51.4986419677,0.0064065999,13:10:34,22/6/2016,0
51.4986495971,0.0064183001,13:10:35,22/6/2016,0
51.4986572265,0.0064300003,13:10:36,22/6/2016,0
51.4986648559,0.0064415998,13:10:37,22/6/2016,0
51.4986648559,0.0064566001,13:10:38,22/6/2016,0
51.4986724853,0.0064733004,13:10:39,22/6/2016,0
51.4986801147,0.0064900007,13:10:40,22/6/2016,0
51.4986915588,0.0065100002,13:10:41,22/6/2016,0
51.4986991882,0.0065333008,13:10:42,22/6/2016,0
51.4987068176,0.0065566005,13:10:43,22/6/2016,0
51.4987068176,0.0065815997,13:10:44,22/6/2016,0
51.4987068176,0.0066150002,13:10:45,22/6/2016,0
51.4987068176,0.0066350007,13:10:46,22/6/2016,0
51.498714447,0.0066450004,13:10:47,22/6/2016,0
51.4987220764,0.0066583003,13:10:48,22/6/2016,0
51.4987297058,0.0066716003,13:10:49,22/6/2016,0
51.4987297058,0.0066850004,13:10:50,22/6/2016,0
51.4987297058,0.0066965999,13:10:51,22/6/2016,0
51.4987373352,0.0067116012,13:10:52,22/6/2016,0
51.4987373352,0.0067283005,13:10:53,22/6/2016,0
51.4987373352,0.0067350001,13:10:54,22/6/2016,0
51.4987373352,0.0067432999,13:10:55,22/6/2016,1
51.4987449645,0.0067550001,13:10:56,22/6/2016,0
51.4987449645,0.0067716002,13:10:57,22/6/2016,0
51.4987564086,0.0067832999,13:10:58,22/6/2016,0
51.4987564086,0.0068050003,13:10:59,22/6/2016,0
51.498764038,0.0068316006,13:11:0,22/6/2016,0
51.4987716674,0.0068365998,13:11:1,22/6/2016,0
51.4987792968,0.0068399996,13:11:2,22/6/2016,0
51.4987945556,0.0068450002,13:11:3,22/6/2016,0
51.498802185,0.0068450002,13:11:4,22/6/2016,0
51.4988136291,0.0068450002,13:11:5,22/6/2016,0
51.4988212585,0.0068432998,13:11:6,22/6/2016,0
51.4988365173,0.0068365998,13:11:7,22/6/2016,0
51.4988441467,0.0068333001,13:11:8,22/6/2016,0
51.4988594055,0.0068282995,13:11:9,22/6/2016,0
51.4988670349,0.0068266005,13:11:10,22/6/2016,0
51.498878479,0.0068249998,13:11:11,22/6/2016,1
51.4988861083,0.0068215999,13:11:12,22/6/2016,0
51.4988937377,0.0068183002,13:11:13,22/6/2016,0
51.4989013671,0.0068150005,13:11:14,22/6/2016,0
51.4989089965,0.0068100004,13:11:15,22/6/2016,0
51.4989166259,0.0068066,13:11:16,22/6/2016,0
51.4989242553,0.0068050003,13:11:17,22/6/2016,0
51.4989356994,0.0068015999,13:11:18,22/6/2016,0
51.4989433288,0.0068033008,13:11:19,22/6/2016,0
51.4989509582,0.0068000006,13:11:20,22/6/2016,0
51.4989585876,0.0068015999,13:11:21,22/6/2016,0
51.498966217,0.0067965993,13:11:22,22/6/2016,0
51.498966217,0.006795,13:11:23,22/6/2016,0
51.4989738464,0.006795,13:11:24,22/6/2016,0
51.4989738464,0.0067899999,13:11:25,22/6/2016,0
51.4989814758,0.0067766003,13:11:26,22/6/2016,0
51.4989891052,0.0067615995,13:11:27,22/6/2016,0
51.4990005493,0.00675,13:11:28,22/6/2016,0
51.4990081787,0.0067382998,13:11:29,22/6/2016,0
51.4990158081,0.0067265996,13:11:30,22/6/2016,0
51.4990234375,0.0067133002,13:11:31,22/6/2016,0
51.4990310668,0.0067016005,13:11:32,22/6/2016,0
51.4990386962,0.0066900005,13:11:33,22/6/2016,0
51.4990577697,0.0066765999,13:11:34,22/6/2016,0
51.4990730285,0.0066616005,13:11:35,22/6/2016,0
51.4990730285,0.0066516008,13:11:36,22/6/2016,0
51.4990806579,0.0066400003,13:11:37,22/6/2016,0
51.4990806579,0.0066266002,13:11:38,22/6/2016,0
51.4990882873,0.0066132998,13:11:39,22/6/2016,0
51.4990959167,0.0066016006,13:11:40,22/6/2016,0
51.4990959167,0.0065866003,13:11:41,22/6/2016,0
51.4991035461,0.0065766,13:11:42,22/6/2016,0
51.4991111755,0.0065649995,13:11:43,22/6/2016,0
51.4991111755,0.0065515999,13:11:44,22/6/2016,0
51.4991111755,0.0065383005,13:11:45,22/6/2016,0
51.4991111755,0.0065299997,13:11:46,22/6/2016,0
51.499130249,0.0065116,13:11:47,22/6/2016,0
51.4991378784,0.0064916009,13:11:48,22/6/2016,0
51.4991455078,0.00648,13:11:49,22/6/2016,0
51.4991531372,0.0064766001,13:11:50,22/6/2016,2
51.4991683959,0.0064683008,13:11:51,22/6/2016,0
51.49917984,0.0064650006,13:11:52,22/6/2016,0
51.4991874694,0.0064583005,13:11:53,22/6/2016,0
51.4991950988,0.0064516,13:11:54,22/6/2016,0
51.4992103576,0.0064449996,13:11:55,22/6/2016,0
51.499217987,0.0064415998,13:11:56,22/6/2016,0
51.4992256164,0.0064366006,13:11:57,22/6/2016,0
51.4992332458,0.0064333,13:11:58,22/6/2016,0
51.4992446899,0.0064333,13:11:59,22/6/2016,0
51.4992599487,0.0064383001,13:12:0,22/6/2016,0
51.4992675781,0.0064400005,13:12:1,22/6/2016,0
51.4992828369,0.0064333,13:12:2,22/6/2016,0
51.4993019104,0.0064249997,13:12:3,22/6/2016,0
51.4993095397,0.0064150004,13:12:4,22/6/2016,0
51.4993171691,0.0064033002,13:12:5,22/6/2016,0
51.4993171691,0.0063916006,13:12:6,22/6/2016,0
51.4993247985,0.0063782997,13:12:7,22/6/2016,0
51.4993324279,0.0063633003,13:12:8,22/6/2016,0
51.4993476867,0.0063482999,13:12:9,22/6/2016,0
51.4993553161,0.0063316001,13:12:10,22/6/2016,0
51.4993667602,0.0063200001,13:12:11,22/6/2016,0
51.4993743896,0.0063015995,13:12:12,22/6/2016,0
51.499382019,0.0062832999,13:12:13,22/6/2016,0
51.4993896484,0.0062632999,13:12:14,22/6/2016,0
51.4993972778,0.0062400007,13:12:15,22/6/2016,0
51.4994049072,0.0062182998,13:12:16,22/6/2016,0
51.4994125366,0.0062016005,13:12:17,22/6/2016,0
51.4994239807,0.0061833004,13:12:18,22/6/2016,0
51.4994316101,0.0061666002,13:12:19,22/6/2016,0
51.4994392395,0.0061533002,13:12:20,22/6/2016,0
51.4994468688,0.0061416001,13:12:21,22/6/2016,0
51.4994544982,0.0061332998,13:12:22,22/6/2016,0
51.499469757,0.0061233,13:12:23,22/6/2016,0
51.4994888305,0.0061066002,13:12:24,22/6/2016,0
51.4995040893,0.0060966005,13:12:25,22/6/2016,0
51.4995193481,0.0060900001,13:12:26,22/6/2016,0
51.4995269775,0.0060866003,13:12:27,22/6/2016,0
51.499546051,0.0060850005,13:12:28,22/6/2016,0
51.4995536804,0.0060816001,13:12:29,22/6/2016,0
51.4995689392,0.0060800004,13:12:30,22/6/2016,0
51.4995765686,0.0060816001,13:12:31,22/6/2016,0
51.4995918273,0.0060915999,13:12:32,22/6/2016,0
51.4996109008,0.0061033,13:12:33,22/6/2016,0
51.4996185302,0.0061100001,13:12:34,22/6/2016,0
51.499633789,0.0061200003,13:12:35,22/6/2016,0
51.4996490478,0.0061316003,13:12:36,22/6/2016,0
51.4996681213,0.0061350002,13:12:37,22/6/2016,0
51.4996833801,0.0061433005,13:12:38,22/6/2016,0
51.4996910095,0.00615,13:12:39,22/6/2016,0
51.4997062683,0.0061450004,13:12:40,22/6/2016,0
51.4997138977,0.0061332998,13:12:41,22/6/2016,0
51.499721527,0.0061283006,13:12:42,22/6/2016,0
51.4997406005,0.0061216001,13:12:43,22/6/2016,0
51.4997482299,0.0061200003,13:12:44,22/6/2016,0
51.4997558593,0.0061182999,13:12:45,22/6/2016,0
51.4997634887,0.0061150002,13:12:46,22/6/2016,0
51.4997787475,0.0061115999,13:12:47,22/6/2016,0
51.4997901916,0.0061066002,13:12:48,22/6/2016,0
51.4998054504,0.0060949997,13:12:49,22/6/2016,0
51.4998054504,0.0060866003,13:12:50,22/6/2016,0
51.4998207092,0.0060816001,13:12:51,22/6/2016,0
51.4998283386,0.0060700006,13:12:52,22/6/2016,0
51.499835968,0.0060583,13:12:53,22/6/2016,0
51.4998435974,0.0060566,13:12:54,22/6/2016,0
51.4998550415,0.0060532999,13:12:55,22/6/2016,0
51.4998703002,0.0060450005,13:12:56,22/6/2016,0
51.4998779296,0.0060333008,13:12:57,22/6/2016,0
51.499885559,0.0060215997,13:12:58,22/6/2016,0
51.4999008178,0.0060116,13:12:59,22/6/2016,0
51.4999008178,0.0060016002,13:13:0,22/6/2016,0
51.4999122619,0.0059932999,13:13:1,22/6/2016,0
51.4999198913,0.0059899997,13:13:2,22/6/2016,0
51.4999275207,0.0059800004,13:13:3,22/6/2016,0
51.4999427795,0.0059715995,13:13:4,22/6/2016,0
51.4999580383,0.0059549999,13:13:5,22/6/2016,0
51.4999656677,0.0059416003,13:13:6,22/6/2016,1
51.4999771118,0.0059233002,13:13:7,22/6/2016,0
51.4999847412,0.0059082994,13:13:8,22/6/2016,0
51.4999923706,0.0058932995,13:13:9,22/6/2016,0
51.5,0.0058766002,13:13:10,22/6/2016,0
51.5000076293,0.0058616008,13:13:11,22/6/2016,0
51.5000152587,0.005855,13:13:12,22/6/2016,0
51.5000343322,0.0058533005,13:13:13,22/6/2016,0
51.5000419616,0.0058450007,13:13:14,22/6/2016,1
51.500049591,0.0058333005,13:13:15,22/6/2016,1
51.5000572204,0.0058200001,13:13:16,22/6/2016,0
51.5000648498,0.0057983007,13:13:17,22/6/2016,0
51.5000724792,0.0057749996,13:13:18,22/6/2016,1
51.5000801086,0.0057533001,13:13:19,22/6/2016,0
51.5000991821,0.0057365999,13:13:20,22/6/2016,0
51.5001068115,0.0057232999,13:13:21,22/6/2016,1
51.5001220703,0.0057100005,13:13:22,22/6/2016,0
51.5001220703,0.0056883001,13:13:23,22/6/2016,0
51.5001296997,0.0056750006,13:13:24,22/6/2016,1
51.5001373291,0.0056600003,13:13:25,22/6/2016,1
51.5001373291,0.0056516003,13:13:26,22/6/2016,0
51.5001449584,0.0056450004,13:13:27,22/6/2016,0
51.5001564025,0.0056466007,13:13:28,22/6/2016,0
51.5001640319,0.0056433005,13:13:29,22/6/2016,0
51.5001716613,0.0056415996,13:13:30,22/6/2016,0
51.5001792907,0.0056400003,13:13:31,22/6/2016,0
51.5001869201,0.0056332998,13:13:32,22/6/2016,0
51.5001945495,0.005630001,13:13:33,22/6/2016,0
51.5001945495,0.005630001,13:13:34,22/6/2016,0
51.5002021789,0.0056283001,13:13:35,22/6/2016,0
51.5002098083,0.0056050004,13:13:36,22/6/2016,0
51.5002098083,0.0055750007,13:13:37,22/6/2016,0
51.5002212524,0.0055583,13:13:38,22/6/2016,0
51.5002288818,0.0055399999,13:13:39,22/6/2016,1
51.5002288818,0.0055233001,13:13:40,22/6/2016,1
51.5002365112,0.0055183005,13:13:41,22/6/2016,1
51.5002365112,0.0055,13:13:42,22/6/2016,0
51.5002441406,0.0054833002,13:13:43,22/6/2016,2
51.50025177,0.0054716005,13:13:44,22/6/2016,0
51.50025177,0.0054550004,13:13:45,22/6/2016,0
51.50025177,0.0054382996,13:13:46,22/6/2016,0
51.5002670288,0.0054183001,13:13:47,22/6/2016,0
51.5002784729,0.0053965997,13:13:48,22/6/2016,0
51.5002784729,0.0053699998,13:13:49,22/6/2016,0
51.5002784729,0.0053416004,13:13:50,22/6/2016,0
51.5002784729,0.0053200001,13:13:51,22/6/2016,0
51.5002784729,0.0052933001,13:13:52,22/6/2016,1
51.5002784729,0.0052699999,13:13:53,22/6/2016,1
51.5002670288,0.0052616,13:13:54,22/6/2016,1
51.5002670288,0.0052416,13:13:55,22/6/2016,0
51.5002670288,0.0052232999,13:13:56,22/6/2016,2
51.5002784729,0.0051966004,13:13:57,22/6/2016,0
51.5002784729,0.0051766004,13:13:58,22/6/2016,0
51.5002784729,0.0051766004,13:13:59,22/6/2016,0
51.5002784729,0.0051850004,13:14:0,22/6/2016,0
51.5002937316,0.0051983003,13:14:1,22/6/2016,0
51.500301361,0.0052049999,13:14:2,22/6/2016,0
51.5003089904,0.0052165994,13:14:3,22/6/2016,0
51.5003166198,0.0052232999,13:14:4,22/6/2016,0
51.5003318786,0.0052349996,13:14:5,22/6/2016,0
51.5003433227,0.0052516007,13:14:6,22/6/2016,0
51.5003585815,0.0052632999,13:14:7,22/6/2016,0
51.5003738403,0.0052699999,13:14:8,22/6/2016,0
51.5003890991,0.0052783002,13:14:9,22/6/2016,0
51.5004005432,0.0052866001,13:14:10,22/6/2016,0
51.500415802,0.0052866001,13:14:11,22/6/2016,0
51.5004463195,0.0052750005,13:14:12,22/6/2016,0
51.5004806518,0.0052600002,13:14:13,22/6/2016,0
51.5005111694,0.00525,13:14:14,22/6/2016,1
51.5005378723,0.0052433009,13:14:15,22/6/2016,0
51.5005607604,0.0052333002,13:14:16,22/6/2016,0
51.5005874633,0.0052250003,13:14:17,22/6/2016,0
51.5006103515,0.0052266001,13:14:18,22/6/2016,0
51.5006256103,0.0052232999,13:14:19,22/6/2016,0
51.5006599426,0.0052232999,13:14:20,22/6/2016,0
51.5006828308,0.0052232999,13:14:21,22/6/2016,0
51.5007095336,0.0052216,13:14:22,22/6/2016,1
51.500717163,0.0052200002,13:14:23,22/6/2016,0
51.5007247924,0.0052150001,13:14:24,22/6/2016,0
51.5007324218,0.0052132997,13:14:25,22/6/2016,0
51.5007400512,0.0052132997,13:14:26,22/6/2016,0
51.5007476806,0.0052083005,13:14:27,22/6/2016,0
51.5007667541,0.0052032999,13:14:28,22/6/2016,0
51.5007820129,0.0051983003,13:14:29,22/6/2016,0
51.5007896423,0.0051950001,13:14:30,22/6/2016,3
51.5008049011,0.00519,13:14:31,22/6/2016,0
51.5008125305,0.0051883006,13:14:32,22/6/2016,0
51.5008201599,0.0051733007,13:14:33,22/6/2016,0
51.500831604,0.0051683001,13:14:34,22/6/2016,0
51.5008468627,0.0051582999,13:14:35,22/6/2016,0
51.5008544921,0.0051483001,13:14:36,22/6/2016,0
51.5008621215,0.0051416006,13:14:37,22/6/2016,0
51.5008697509,0.0051350002,13:14:38,22/6/2016,0
51.5008888244,0.0051283001,13:14:39,22/6/2016,1
51.5008964538,0.0051233005,13:14:40,22/6/2016,0
51.5009040832,0.0051216001,13:14:41,22/6/2016,0
51.500919342,0.0051182994,13:14:42,22/6/2016,2
51.5009346008,0.0051182994,13:14:43,22/6/2016,3
51.5009536743,0.0051200003,13:14:44,22/6/2016,0
51.5009689331,0.0051216001,13:14:45,22/6/2016,0
51.5009765625,0.0051250004,13:14:46,22/6/2016,2
51.5009841918,0.0051250004,13:14:47,22/6/2016,0
51.5009994506,0.0051216001,13:14:48,22/6/2016,0
51.5010185241,0.0051182994,13:14:49,22/6/2016,0
51.5010261535,0.0051133003,13:14:50,22/6/2016,0
51.5010337829,0.0051133003,13:14:51,22/6/2016,0
51.5010490417,0.0051133003,13:14:52,22/6/2016,0
51.5010643005,0.0051100006,13:14:53,22/6/2016,0
51.5010757446,0.0051032996,13:14:54,22/6/2016,2
51.501083374,0.0050982999,13:14:55,22/6/2016,0
51.5010986328,0.0050916004,13:14:56,22/6/2016,0
51.5011062622,0.0050916004,13:14:57,22/6/2016,0
51.5011062622,0.0050866003,13:14:58,22/6/2016,2
51.5011215209,0.0050850005,13:14:59,22/6/2016,1
51.501132965,0.0050816001,13:15:0,22/6/2016,0
51.5011405944,0.0050816001,13:15:1,22/6/2016,3
51.5011482238,0.0050783004,13:15:2,22/6/2016,0
51.5011634826,0.0050799999,13:15:3,22/6/2016,0
51.5011787414,0.0050850005,13:15:4,22/6/2016,0
51.5011978149,0.0050900001,13:15:5,22/6/2016,0
51.5012130737,0.0050900001,13:15:6,22/6/2016,1
51.5012130737,0.0050850005,13:15:7,22/6/2016,0
51.5012283325,0.0050799999,13:15:8,22/6/2016,1
51.5012359619,0.0050783004,13:15:9,22/6/2016,0
51.5012435913,0.0050799999,13:15:10,22/6/2016,0
51.5012626647,0.0050766,13:15:11,22/6/2016,0
51.5012779235,0.0050783004,13:15:12,22/6/2016,0
51.5012931823,0.0050816001,13:15:13,22/6/2016,0
51.5013008117,0.0050832996,13:15:14,22/6/2016,2
51.5013275146,0.0050799999,13:15:15,22/6/2016,1
51.5013427734,0.0050883002,13:15:16,22/6/2016,0
51.5013771057,0.0051133003,13:15:17,22/6/2016,0
51.5013923645,0.0051366,13:15:18,22/6/2016,2
51.5014152526,0.0051499996,13:15:19,22/6/2016,0
51.5014305114,0.0051516003,13:15:20,22/6/2016,0
51.5014419555,0.0051399998,13:15:21,22/6/2016,0
51.5014495849,0.0051266002,13:15:22,22/6/2016,0
51.5014648437,0.0045583004,12:9:39,29/7/2016,0
51.5014572143,0.0045616002,12:9:40,29/7/2016,0
51.5014572143,0.004565,12:9:41,29/7/2016,0
51.5014648437,0.0045666003,12:9:42,29/7/2016,0
51.5014724731,0.0045683002,12:9:43,29/7/2016,0
51.5014801025,0.0045733003,12:9:44,29/7/2016,0
51.5014877319,0.0045816001,12:9:45,29/7/2016,0
51.5014877319,0.0045882997,12:9:46,29/7/2016,0
51.501499176,0.0045915994,12:9:47,29/7/2016,0
51.5015068054,0.0045982999,12:9:48,29/7/2016,0
51.5015296936,0.0046050004,12:9:49,29/7/2016,0
51.5015449523,0.0046032996,12:9:50,29/7/2016,0
51.5015525817,0.0046100001,12:9:51,29/7/2016,0
51.5015792846,0.0046166,12:9:52,29/7/2016,0
51.5016021728,0.004625,12:9:53,29/7/2016,0
51.5016365051,0.0046350002,12:9:54,29/7/2016,0
51.5016517639,0.0046316003,12:9:55,29/7/2016,0
51.5016593933,0.0046350002,12:9:56,29/7/2016,0
51.5016860961,0.0046465997,12:9:57,29/7/2016,0
51.5017166137,0.0046833004,12:9:58,29/7/2016,0
51.5017318725,0.0046916003,12:9:59,29/7/2016,0
51.5017814636,0.0047433004,12:10:0,29/7/2016,0
51.5017967224,0.0047600002,12:10:1,29/7/2016,0
51.5018310546,0.0047900004,12:10:2,29/7/2016,0
51.5018653869,0.0048165998,12:10:3,29/7/2016,0
51.5018806457,0.0048316001,12:10:4,29/7/2016,0
51.5018959045,0.0048416004,12:10:5,29/7/2016,0
51.5019111633,0.0048583002,12:10:6,29/7/2016,0
51.5019378662,0.004875,12:10:7,29/7/2016,0
51.501953125,0.0049050002,12:10:8,29/7/2016,0
51.5019607543,0.0049516005,12:10:9,29/7/2016,0
51.5019607543,0.0049666004,12:10:10,29/7/2016,0
51.5019683837,0.0049865999,12:10:11,29/7/2016,0
51.5019760131,0.0050132999,12:10:12,29/7/2016,0
51.5019874572,0.0050466003,12:10:13,29/7/2016,0
51.5019874572,0.0050700001,12:10:14,29/7/2016,0
51.5019874572,0.0050933003,12:10:15,29/7/2016,0
51.5019950866,0.0051100006,12:10:16,29/7/2016,0
51.502002716,0.0051283001,12:10:17,29/7/2016,0
51.5020103454,0.0051533002,12:10:18,29/7/2016,0
51.5020179748,0.0051683001,12:10:19,29/7/2016,0
51.5020256042,0.0052250003,12:10:20,29/7/2016,0
51.5020256042,0.0052733001,12:10:21,29/7/2016,0
51.5020332336,0.0052982997,12:10:22,29/7/2016,0
51.5020179748,0.0053150005,12:10:23,29/7/2016,0
51.5020179748,0.0053383007,12:10:24,29/7/2016,0
51.5020179748,0.0053600001,12:10:25,29/7/2016,0
51.5020256042,0.0053766002,12:10:26,29/7/2016,0
51.5020332336,0.0053965997,12:10:27,29/7/2016,0
51.502040863,0.0054083003,12:10:28,29/7/2016,0
51.5020523071,0.0054133005,12:10:29,29/7/2016,0
51.5020599365,0.0054282999,12:10:30,29/7/2016,0
51.5020675659,0.0054433002,12:10:31,29/7/2016,0
51.5020980834,0.0054816002,12:10:32,29/7/2016,0
51.5021247863,0.0055166001,12:10:33,29/7/2016,0
51.5021476745,0.0055432996,12:10:34,29/7/2016,0
51.5021820068,0.0055733003,12:10:35,29/7/2016,0
51.502204895,0.0056033,12:10:36,29/7/2016,0
51.5022315979,0.0056166,12:10:37,29/7/2016,0
51.5022392272,0.0056265997,12:10:38,29/7/2016,0
51.502254486,0.0056332998,12:10:39,29/7/2016,0
51.5022697448,0.0056500005,12:10:40,29/7/2016,0
51.5022964477,0.0056649999,12:10:41,29/7/2016,0
51.5023193359,0.0056883001,12:10:42,29/7/2016,0
51.5023536682,0.0057250003,12:10:43,29/7/2016,0
51.502368927,0.0057350006,12:10:44,29/7/2016,0
51.5023765563,0.0057416005,12:10:45,29/7/2016,0
51.5023918151,0.00575,12:10:46,29/7/2016,0
51.5023994445,0.0057599997,12:10:47,29/7/2016,0
51.5024070739,0.0057783002,12:10:48,29/7/2016,0
51.502418518,0.0057850003,12:10:49,29/7/2016,0
51.502418518,0.0057933001,12:10:50,29/7/2016,0
51.502418518,0.0058000001,12:10:51,29/7/2016,0
51.502418518,0.0058050003,12:10:52,29/7/2016,0
51.5024261474,0.0058032999,12:10:53,29/7/2016,0
51.5024261474,0.0057983007,12:10:54,29/7/2016,1
51.5024414062,0.0058032999,12:10:55,29/7/2016,0
51.502456665,0.0058099994,12:10:56,29/7/2016,0
51.502456665,0.0057983007,12:10:57,29/7/2016,0
