latitude,longitude,time,date,MQ135 value,MQ135 average,MQ135 peak,MQ2 value, MQ2 average, MQ2 peak, dust
51.4965476989,0.0147082996,14:40:8,18/11/2016,129.00,128.05,129.00,81.00,79.97,81.00,10822.91
51.4965400695,0.0147182998,14:40:10,18/11/2016,130.00,129.30,130.00,84.00,82.66,84.00,10822.91
51.4965248107,0.0147382998,14:40:11,18/11/2016,130.00,130.23,131.00,86.00,84.84,86.00,10822.91
51.4965171813,0.0147600007,14:40:12,18/11/2016,131.00,130.40,131.00,88.00,86.95,88.00,10822.91
51.4965095520,0.0147850012,14:40:12,18/11/2016,132.00,131.08,132.00,87.00,87.88,90.00,10822.91
51.4965019226,0.0148065996,14:40:14,18/11/2016,132.00,131.33,132.00,89.00,88.00,89.00,10822.91
51.4964828491,0.0148266005,14:40:15,18/11/2016,133.00,132.58,134.00,91.00,90.26,92.00,10822.91
51.4964752197,0.0148500013,14:40:16,18/11/2016,133.00,132.87,134.00,92.00,92.63,990.00,10822.91
51.4964599609,0.0148750009,14:40:16,18/11/2016,133.00,133.65,134.00,91.00,91.60,93.00,10822.91
51.4964447021,0.0148882999,14:40:18,18/11/2016,135.00,134.23,135.00,91.00,90.29,92.00,10822.91
51.4964370727,0.0148983001,14:40:19,18/11/2016,136.00,135.45,136.00,93.00,91.94,93.00,10822.91
51.4964179992,0.0149100008,14:40:20,18/11/2016,137.00,136.44,137.00,95.00,93.91,95.00,10822.91
51.4964027404,0.0149233007,14:40:20,18/11/2016,137.00,137.02,138.00,96.00,95.28,96.00,10822.91
51.4963874816,0.0149333009,14:40:22,18/11/2016,138.00,137.39,138.00,97.00,96.38,97.00,10822.91
51.4963798522,0.0149450006,14:40:23,18/11/2016,138.00,137.78,138.00,97.00,97.00,98.00,10822.91
51.4963722229,0.0149600019,14:40:24,18/11/2016,138.00,137.99,139.00,97.00,97.15,98.00,10822.91
51.4963607788,0.0149749994,14:40:24,18/11/2016,139.00,138.48,139.00,98.00,97.54,98.00,10822.91
51.4963531494,0.0149883008,14:40:26,18/11/2016,138.00,138.69,140.00,98.00,97.96,99.00,10822.91
51.4963455200,0.0150000000,14:40:27,18/11/2016,136.00,137.47,139.00,96.00,97.26,98.00,10822.91
51.4963378906,0.0150150003,14:40:28,18/11/2016,136.00,135.99,137.00,96.00,96.01,97.00,10822.91
51.4963226318,0.0150349998,14:40:28,18/11/2016,135.00,135.19,136.00,95.00,95.60,96.00,10822.91
51.4963150024,0.0150565996,14:40:30,18/11/2016,133.00,133.48,135.00,94.00,94.45,95.00,10822.91
51.4963035583,0.0150683021,14:40:31,18/11/2016,134.00,133.88,135.00,95.00,94.55,95.00,10822.91
51.4962959289,0.0150832996,14:40:32,18/11/2016,135.00,134.64,135.00,95.00,94.99,95.00,10822.91
51.4962882995,0.0150950002,14:40:32,18/11/2016,135.00,134.87,135.00,95.00,94.99,95.00,10822.91
51.4962806701,0.0151049995,14:40:34,18/11/2016,136.00,135.74,136.00,96.00,95.32,96.00,10822.91
51.4962577819,0.0151266002,14:40:35,18/11/2016,137.00,136.42,137.00,96.00,95.96,96.00,10822.91
51.4962501525,0.0151399993,14:40:36,18/11/2016,137.00,136.91,138.00,96.00,96.00,96.00,10822.91
51.4962387084,0.0151516008,14:40:36,18/11/2016,137.00,137.05,138.00,96.00,96.01,97.00,2558.40
51.4962310791,0.0151649999,14:40:38,18/11/2016,137.00,137.05,138.00,96.00,95.99,96.00,2558.40
51.4962234497,0.0151883006,14:40:39,18/11/2016,136.00,137.19,146.00,95.00,95.91,115.00,2558.40
51.4962158203,0.0152032995,14:40:40,18/11/2016,137.00,136.67,137.00,95.00,95.01,96.00,2558.40
51.4962081909,0.0152199993,14:40:40,18/11/2016,136.00,136.44,138.00,95.00,95.07,96.00,2558.40
51.4961929321,0.0152365994,14:40:42,18/11/2016,136.00,136.18,137.00,94.00,94.91,95.00,2558.40
51.4961814880,0.0152482995,14:40:43,18/11/2016,136.00,136.01,137.00,94.00,94.12,95.00,2558.40
51.4961738586,0.0152633008,14:40:44,18/11/2016,136.00,136.00,137.00,94.00,93.98,95.00,2558.40
51.4961662292,0.0152783012,14:40:44,18/11/2016,136.00,136.00,137.00,92.00,92.94,94.00,2558.40
51.4961509704,0.0152950000,14:40:46,18/11/2016,136.00,136.00,137.00,92.00,92.10,93.00,2558.40
51.4961433410,0.0153066015,14:40:47,18/11/2016,136.00,135.99,136.00,91.00,92.72,162.00,2558.40
51.4961433410,0.0153232994,14:40:48,18/11/2016,136.00,135.98,137.00,91.00,90.94,92.00,2558.40
51.4961280822,0.0153400001,14:40:48,18/11/2016,136.00,135.99,137.00,91.00,91.01,103.00,2558.40
51.4961166381,0.0153566002,14:40:50,18/11/2016,136.00,135.96,136.00,90.00,93.87,162.00,2558.40
51.4960937500,0.0153750000,14:40:51,18/11/2016,136.00,135.96,136.00,89.00,89.52,150.00,2558.40
51.4960708618,0.0153949999,14:40:52,18/11/2016,136.00,135.95,136.00,89.00,91.57,162.00,2558.40
51.4960594177,0.0154083013,14:40:52,18/11/2016,135.00,135.86,136.00,88.00,88.83,90.00,2558.40
51.4960441589,0.0154200019,14:40:54,18/11/2016,135.00,135.21,136.00,87.00,93.25,161.00,2558.40
51.4960441589,0.0154349994,14:40:55,18/11/2016,132.00,134.03,135.00,86.00,87.33,161.00,2558.40
51.4960365295,0.0154533004,14:40:56,18/11/2016,132.00,131.24,132.00,86.00,86.79,162.00,2558.40
51.4960289001,0.0154716014,14:40:56,18/11/2016,130.00,131.38,132.00,85.00,86.59,162.00,2558.40
51.4959945678,0.0154950008,14:40:58,18/11/2016,131.00,130.65,131.00,82.00,89.22,162.00,2558.40
51.4959793090,0.0155150008,14:40:59,18/11/2016,131.00,131.02,132.00,81.00,81.23,82.00,2558.40
51.4959640502,0.0155383005,14:41:0,18/11/2016,132.00,131.59,132.00,80.00,80.81,129.00,2558.40
51.4959373474,0.0155650019,14:41:0,18/11/2016,133.00,132.33,133.00,81.00,80.65,81.00,2558.40
51.4959297180,0.0155900001,14:41:2,18/11/2016,133.00,133.20,134.00,82.00,81.15,163.00,2558.40
51.4959144592,0.0156133008,14:41:3,18/11/2016,133.00,133.86,134.00,84.00,82.60,84.00,2558.40
51.4959068298,0.0156366004,14:41:4,18/11/2016,131.00,131.62,133.00,84.00,84.04,85.00,2558.40
51.4958992004,0.0156583013,14:41:4,18/11/2016,133.00,132.17,133.00,84.00,85.06,86.00,2558.40
51.4958915710,0.0156800007,14:41:6,18/11/2016,132.00,132.11,133.00,81.00,91.40,163.00,2558.40
51.4958839416,0.0157016015,14:41:7,18/11/2016,133.00,132.92,134.00,80.00,80.05,131.00,2558.40
51.4958648681,0.0157200002,14:41:8,18/11/2016,133.00,133.59,134.00,80.00,79.20,80.00,2230.70
51.4958572387,0.0157383012,14:41:8,18/11/2016,134.00,134.00,135.00,78.00,92.74,163.00,2230.70
51.4958496093,0.0157516002,14:41:10,18/11/2016,135.00,134.36,135.00,149.00,79.62,160.00,2230.70
51.4958419799,0.0157700004,14:41:11,18/11/2016,134.00,134.42,135.00,82.00,81.37,83.00,2230.70
51.4958267211,0.0157833003,14:41:12,18/11/2016,134.00,134.11,135.00,81.00,85.34,163.00,2230.70
51.4958152770,0.0157949995,14:41:12,18/11/2016,134.00,134.03,135.00,82.00,87.48,163.00,2230.70
51.4958000183,0.0158032999,14:41:14,18/11/2016,134.00,134.00,135.00,84.00,104.05,163.00,2230.70
51.4957923889,0.0158183002,14:41:15,18/11/2016,134.00,133.64,135.00,83.00,88.32,162.00,2230.70
51.4957847595,0.0158350000,14:41:16,18/11/2016,132.00,132.88,134.00,79.00,90.31,162.00,2230.70
51.4957771301,0.0158516001,14:41:16,18/11/2016,133.00,132.13,133.00,81.00,79.67,81.00,2230.70
51.4957695007,0.0158566007,14:41:18,18/11/2016,132.00,131.82,133.00,79.00,79.28,80.00,2230.70
51.4957618713,0.0158750000,14:41:19,18/11/2016,131.00,132.11,133.00,78.00,79.01,80.00,2230.70
51.4957504272,0.0158966007,14:41:20,18/11/2016,130.00,130.09,131.00,74.00,75.39,78.00,2230.70
51.4957427978,0.0159150004,14:41:20,18/11/2016,130.00,129.45,131.00,71.00,72.42,74.00,2230.70
51.4957351684,0.0159249997,14:41:22,18/11/2016,127.00,127.92,130.00,72.00,71.58,73.00,2230.70
51.4957275390,0.0159183015,14:41:23,18/11/2016,129.00,128.46,129.00,73.00,72.32,74.00,2230.70
51.4957199096,0.0159100008,14:41:24,18/11/2016,128.00,128.46,130.00,74.00,74.36,76.00,2230.70
51.4957122802,0.0159016013,14:41:24,18/11/2016,129.00,128.09,129.00,75.00,74.99,76.00,2230.70
51.4957046508,0.0158900012,14:41:26,18/11/2016,129.00,129.33,130.00,78.00,76.47,78.00,2230.70
51.4956932067,0.0158850011,14:41:27,18/11/2016,131.00,130.52,132.00,81.00,78.61,81.00,2230.70
51.4956932067,0.0158850011,14:41:28,18/11/2016,132.00,131.87,133.00,84.00,83.26,85.00,2230.70
51.4956932067,0.0158933019,14:41:28,18/11/2016,128.00,130.84,133.00,86.00,84.94,86.00,2230.70
51.4956932067,0.0158949995,14:41:30,18/11/2016,125.00,125.37,127.00,91.00,88.51,91.00,2230.70
51.4956932067,0.0158915996,14:41:31,18/11/2016,128.00,126.83,128.00,94.00,92.40,94.00,2230.70
51.4956932067,0.0158933019,14:41:32,18/11/2016,130.00,129.21,130.00,97.00,95.66,97.00,2230.70
51.4956932067,0.0158915996,14:41:32,18/11/2016,130.00,130.00,131.00,100.00,98.02,100.00,2230.70
51.4956855773,0.0158900012,14:41:34,18/11/2016,131.00,129.65,131.00,101.00,99.38,101.00,2230.70
51.4956855773,0.0158900012,14:41:35,18/11/2016,134.00,132.86,136.00,103.00,102.44,162.00,2230.70
51.4956855773,0.0158882999,14:41:36,18/11/2016,132.00,133.14,134.00,102.00,103.17,989.00,2230.70
51.4956855773,0.0158800005,14:41:36,18/11/2016,133.00,132.76,134.00,102.00,101.98,103.00,2230.70
51.4956855773,0.0158716011,14:41:39,18/11/2016,133.00,133.85,135.00,931.00,271.48,990.00,830.00
51.4956855773,0.0158683004,14:41:40,18/11/2016,133.00,132.87,134.00,986.00,930.48,990.00,830.00
51.4956855773,0.0158516001,14:41:40,18/11/2016,132.00,132.42,137.00,972.00,948.76,990.00,830.00
51.4956855773,0.0158416008,14:41:42,18/11/2016,129.00,130.86,132.00,981.00,974.62,988.00,830.00
51.4956855773,0.0158333005,14:41:43,18/11/2016,125.00,126.86,137.00,981.00,717.19,990.00,830.00
51.4956855773,0.0158316016,14:41:44,18/11/2016,122.00,123.46,126.00,949.00,966.60,1001.00,830.00
51.4956855773,0.0158316016,14:41:44,18/11/2016,125.00,123.08,125.00,988.00,769.84,990.00,830.00
51.4956855773,0.0158333005,14:41:46,18/11/2016,127.00,126.52,128.00,988.00,987.70,989.00,830.00
51.4956855773,0.0158333005,14:41:47,18/11/2016,128.00,127.38,128.00,990.00,973.18,990.00,830.00
51.4956855773,0.0158316016,14:41:48,18/11/2016,130.00,129.05,131.00,990.00,976.97,990.00,830.00
51.4956855773,0.0158333005,14:41:48,18/11/2016,130.00,130.25,132.00,990.00,904.72,990.00,830.00
51.4956855773,0.0158350000,14:41:50,18/11/2016,130.00,129.44,131.00,990.00,989.93,990.00,830.00
51.4956855773,0.0158365988,14:41:51,18/11/2016,131.00,131.39,133.00,990.00,989.76,990.00,830.00
51.4956855773,0.0158365988,14:41:52,18/11/2016,130.00,130.81,133.00,989.00,911.99,991.00,830.00
51.4956855773,0.0158350000,14:41:52,18/11/2016,131.00,129.91,132.00,989.00,892.38,990.00,830.00
51.4956855773,0.0158350000,14:41:54,18/11/2016,133.00,130.95,134.00,916.00,852.02,990.00,830.00
51.4956855773,0.0158333005,14:41:55,18/11/2016,134.00,132.82,136.00,973.00,853.85,990.00,830.00
51.4956855773,0.0158316016,14:41:56,18/11/2016,134.00,133.50,135.00,97.00,244.55,990.00,830.00
51.4956855773,0.0158316016,14:41:56,18/11/2016,135.00,135.00,136.00,99.00,97.88,99.00,830.00
51.4956855773,0.0158300018,14:41:58,18/11/2016,134.00,134.48,136.00,99.00,98.04,99.00,830.00
51.4956855773,0.0158282995,14:41:59,18/11/2016,136.00,135.42,138.00,100.00,153.59,990.00,830.00
51.4956855773,0.0158266010,14:42:0,18/11/2016,138.00,137.25,145.00,981.00,228.26,990.00,830.00
51.4956855773,0.0158200001,14:42:0,18/11/2016,140.00,138.54,143.00,990.00,228.74,991.00,830.00
51.4956779479,0.0158050003,14:42:2,18/11/2016,139.00,139.08,140.00,101.00,224.90,991.00,830.00
51.4956703186,0.0157966003,14:42:3,18/11/2016,140.00,139.50,141.00,102.00,348.42,991.00,830.00
51.4956626892,0.0157866001,14:42:4,18/11/2016,141.00,140.82,142.00,102.00,286.09,991.00,830.00
51.4956474304,0.0157732987,14:42:4,18/11/2016,142.00,141.23,142.00,980.00,176.14,990.00,830.00
51.4956398010,0.0157633008,14:42:6,18/11/2016,143.00,141.81,148.00,987.00,281.19,997.00,830.00
51.4956283569,0.0157565999,14:42:7,18/11/2016,143.00,142.80,144.00,102.00,223.99,991.00,830.00
51.4956207275,0.0157482995,14:42:8,18/11/2016,144.00,143.33,148.00,102.00,315.40,991.00,830.00
51.4956130981,0.0157399997,14:42:8,18/11/2016,144.00,144.07,145.00,103.00,323.03,990.00,3692.80
51.4955978393,0.0157333002,14:42:10,18/11/2016,144.00,143.78,158.00,102.00,377.91,991.00,3692.80
51.4955902099,0.0157300004,14:42:11,18/11/2016,144.00,143.38,145.00,966.00,293.63,991.00,3692.80
51.4955711364,0.0157233009,14:42:12,18/11/2016,142.00,142.65,212.00,978.00,613.69,996.00,3692.80
51.4955558776,0.0157166004,14:42:12,18/11/2016,141.00,140.85,142.00,100.00,193.32,991.00,3692.80
51.4955406188,0.0157133007,14:42:14,18/11/2016,141.00,141.10,143.00,100.00,334.01,991.00,3692.80
51.4955253601,0.0157000007,14:42:15,18/11/2016,142.00,141.64,143.00,100.00,390.08,991.00,3692.80
51.4955062866,0.0156933012,14:42:16,18/11/2016,143.00,142.52,144.00,99.00,490.26,991.00,3692.80
51.4954910278,0.0156850004,14:42:16,18/11/2016,143.00,142.64,148.00,100.00,349.24,991.00,3692.80
51.4954757690,0.0156800007,14:42:18,18/11/2016,143.00,143.47,146.00,100.00,215.14,991.00,3692.80
51.4954490661,0.0156733012,14:42:19,18/11/2016,144.00,143.83,146.00,964.00,533.41,991.00,3692.80
51.4954338073,0.0156683015,14:42:20,18/11/2016,144.00,143.92,146.00,99.00,481.33,991.00,3692.80
51.4954185485,0.0156633019,14:42:20,18/11/2016,145.00,144.24,150.00,98.00,700.65,991.00,3692.80
51.4954032897,0.0156583013,14:42:22,18/11/2016,144.00,143.82,149.00,948.00,589.43,994.00,3692.80
51.4953842163,0.0156500005,14:42:23,18/11/2016,143.00,143.53,145.00,988.00,636.75,991.00,3692.80
51.4953689575,0.0156416010,14:42:24,18/11/2016,142.00,142.58,144.00,98.00,419.20,991.00,3692.80
51.4953613281,0.0156315994,14:42:24,18/11/2016,143.00,142.57,160.00,986.00,593.55,991.00,3692.80
51.4953460693,0.0156250009,14:42:26,18/11/2016,142.00,141.77,148.00,991.00,445.97,991.00,3692.80
51.4953269958,0.0156166005,14:42:27,18/11/2016,141.00,141.02,144.00,936.00,617.95,991.00,3692.80
51.4953117370,0.0156100010,14:42:28,18/11/2016,141.00,141.13,169.00,989.00,718.44,991.00,3692.80
51.4953041076,0.0156065998,14:42:28,18/11/2016,139.00,139.64,141.00,989.00,587.56,991.00,3692.80
51.4952888488,0.0155915999,14:42:30,18/11/2016,136.00,137.30,176.00,95.00,412.08,991.00,3692.80
51.4952735900,0.0155816020,14:42:31,18/11/2016,137.00,135.89,142.00,970.00,574.02,991.00,3692.80
51.4952621459,0.0155733013,14:42:32,18/11/2016,136.00,136.46,138.00,94.00,606.13,999.00,3692.80
51.4952545166,0.0155715999,14:42:32,18/11/2016,134.00,135.39,140.00,989.00,606.05,991.00,3692.80
51.4952316284,0.0155615997,14:42:34,18/11/2016,129.00,131.52,161.00,90.00,509.48,991.00,3692.80
51.4952239990,0.0155500006,14:42:35,18/11/2016,129.00,129.14,131.00,89.00,509.30,991.00,3692.80
51.4952049255,0.0155400013,14:42:36,18/11/2016,127.00,128.08,133.00,88.00,608.68,994.00,3692.80
51.4951896667,0.0155383005,14:42:36,18/11/2016,128.00,127.35,163.00,983.00,480.71,991.00,3692.80
51.4951820373,0.0155366001,14:42:38,18/11/2016,128.00,127.58,129.00,87.00,252.26,1000.00,3692.80
51.4951591491,0.0155432996,14:42:39,18/11/2016,128.00,128.38,130.00,87.00,118.58,991.00,6133.73
51.4951400756,0.0155466022,14:42:40,18/11/2016,130.00,129.07,130.00,989.00,282.53,990.00,6133.73
51.4951248168,0.0155450000,14:42:40,18/11/2016,129.00,129.35,162.00,84.00,355.15,991.00,6133.73
51.4951095581,0.0155416002,14:42:42,18/11/2016,130.00,129.36,131.00,990.00,239.29,992.00,6133.73
51.4950942993,0.0155366001,14:42:43,18/11/2016,129.00,129.44,131.00,81.00,358.61,991.00,6133.73
51.4950752258,0.0155366001,14:42:44,18/11/2016,129.00,129.55,130.00,80.00,79.77,81.00,6133.73
51.4950675964,0.0155349993,14:42:44,18/11/2016,130.00,129.28,130.00,81.00,79.96,81.00,6133.73
51.4950599670,0.0155300006,14:42:46,18/11/2016,131.00,130.51,132.00,80.00,89.81,991.00,6133.73
51.4950523376,0.0155316009,14:42:47,18/11/2016,133.00,131.96,134.00,81.00,250.71,991.00,6133.73
51.4950370788,0.0155266022,14:42:48,18/11/2016,135.00,133.98,137.00,84.00,332.30,992.00,6133.73
51.4950294494,0.0155216002,14:42:48,18/11/2016,139.00,136.97,139.00,986.00,271.91,991.00,6133.73
51.4950180053,0.0155166006,14:42:50,18/11/2016,142.00,140.19,142.00,91.00,121.15,991.00,6133.73
51.4950103759,0.0155100011,14:42:51,18/11/2016,144.00,142.94,144.00,95.00,152.92,991.00,6133.73
51.4950027465,0.0155016002,14:42:52,18/11/2016,146.00,144.84,146.00,97.00,95.55,97.00,6133.73
51.4949951171,0.0154850006,14:42:52,18/11/2016,147.00,146.25,147.00,99.00,97.73,104.00,6133.73
51.4949951171,0.0154649996,14:42:54,18/11/2016,148.00,147.69,151.00,989.00,182.50,991.00,6133.73
51.4949951171,0.0154483008,14:42:55,18/11/2016,148.00,147.91,151.00,990.00,240.76,992.00,6133.73
51.4949874877,0.0154332995,14:42:56,18/11/2016,148.00,147.89,190.00,968.00,387.34,991.00,6133.73
51.4949798583,0.0154183015,14:42:56,18/11/2016,148.00,147.94,151.00,102.00,360.00,991.00,6133.73
51.4949798583,0.0154016008,14:42:58,18/11/2016,148.00,148.03,151.00,102.00,145.16,991.00,6133.73
51.4949722290,0.0153883004,14:42:59,18/11/2016,148.00,148.00,153.00,102.00,260.58,991.00,6133.73
51.4949607849,0.0153750000,14:43:0,18/11/2016,148.00,147.75,149.00,102.00,200.99,991.00,6133.73
51.4949531555,0.0153650021,14:43:0,18/11/2016,148.00,147.72,155.00,977.00,539.73,992.00,6133.73
51.4949455261,0.0153533005,14:43:2,18/11/2016,148.00,147.38,154.00,990.00,426.36,992.00,6133.73
51.4949455261,0.0153400001,14:43:3,18/11/2016,147.00,147.49,150.00,101.00,473.02,991.00,6133.73
51.4949378967,0.0153266010,14:43:4,18/11/2016,148.00,147.89,149.00,101.00,599.03,997.00,6133.73
51.4949302673,0.0153250002,14:43:4,18/11/2016,148.00,148.07,149.00,101.00,584.87,992.00,6133.73
51.4949226379,0.0153166007,14:43:6,18/11/2016,149.00,148.29,151.00,981.00,587.63,992.00,6133.73
51.4949226379,0.0153083014,14:43:7,18/11/2016,148.00,148.09,155.00,100.00,345.11,992.00,6133.73
51.4949150085,0.0153015995,14:43:8,18/11/2016,148.00,147.56,149.00,989.00,132.96,991.00,6133.73
51.4949073791,0.0152983007,14:43:8,18/11/2016,147.00,147.41,149.00,100.00,100.16,102.00,6133.73
51.4948883056,0.0152866005,14:43:10,18/11/2016,148.00,148.00,148.00,100.00,100.00,100.00,6379.23
51.4948806762,0.0152716016,14:43:11,18/11/2016,147.00,146.88,148.00,100.00,124.65,991.00,6379.23
51.4948654174,0.0152600002,14:43:12,18/11/2016,146.00,146.09,147.00,100.00,99.92,100.00,6379.23
51.4948577880,0.0152415990,14:43:12,18/11/2016,146.00,146.00,149.00,99.00,159.09,992.00,6379.23
51.4948387145,0.0152300014,14:43:14,18/11/2016,145.00,145.88,220.00,99.00,320.98,991.00,6379.23
51.4948310852,0.0152166008,14:43:15,18/11/2016,145.00,145.12,148.00,99.00,169.11,988.00,6379.23
51.4948234558,0.0152000007,14:43:16,18/11/2016,145.00,145.02,148.00,99.00,134.27,991.00,6379.23
51.4948158264,0.0151800012,14:43:16,18/11/2016,145.00,144.98,146.00,99.00,202.53,992.00,6379.23
51.4948081970,0.0151700019,14:43:18,18/11/2016,145.00,144.69,146.00,98.00,223.37,992.00,6379.23
51.4948005676,0.0151516008,14:43:19,18/11/2016,145.00,144.30,221.00,990.00,149.48,992.00,6379.23
51.4947853088,0.0151416006,14:43:20,18/11/2016,144.00,144.37,149.00,98.00,141.29,991.00,6379.23
51.4947738647,0.0151283016,14:43:20,18/11/2016,145.00,144.54,151.00,966.00,477.02,992.00,6379.23
51.4947662353,0.0151200008,14:43:22,18/11/2016,144.00,145.30,148.00,98.00,210.86,992.00,6379.23
51.4947586059,0.0151115999,14:43:23,18/11/2016,144.00,144.73,146.00,98.00,98.06,100.00,6379.23
51.4947509765,0.0151100015,14:43:24,18/11/2016,144.00,143.82,144.00,98.00,100.47,162.00,6379.23
51.4947509765,0.0151066007,14:43:24,18/11/2016,144.00,143.94,144.00,98.00,97.84,98.00,6379.23
51.4947509765,0.0151100015,14:43:26,18/11/2016,144.00,143.96,144.00,98.00,97.83,98.00,6379.23
51.4947433471,0.0151115999,14:43:27,18/11/2016,144.00,143.82,144.00,97.00,97.58,98.00,6379.23
51.4947433471,0.0151100015,14:43:28,18/11/2016,143.00,143.15,144.00,97.00,97.19,98.00,6379.23
51.4947433471,0.0151066007,14:43:28,18/11/2016,143.00,143.07,144.00,97.00,97.08,98.00,6379.23
51.4947433471,0.0151049995,14:43:30,18/11/2016,143.00,143.01,144.00,97.00,97.03,98.00,6379.23
51.4947357177,0.0150982999,14:43:31,18/11/2016,143.00,143.00,144.00,97.00,97.01,98.00,6379.23
51.4947280883,0.0150933003,14:43:32,18/11/2016,143.00,142.98,143.00,97.00,97.00,98.00,6379.23
51.4947280883,0.0150933003,14:43:32,18/11/2016,143.00,142.96,143.00,97.00,97.00,98.00,6379.23
51.4947280883,0.0150933003,14:43:34,18/11/2016,143.00,142.99,144.00,97.00,97.00,98.00,6379.23
51.4947280883,0.0150933003,14:43:35,18/11/2016,143.00,143.00,144.00,97.00,97.82,162.00,6379.23
51.4947280883,0.0150916004,14:43:36,18/11/2016,143.00,142.97,143.00,97.00,97.03,98.00,6379.23
51.4947166442,0.0150783004,14:43:36,18/11/2016,142.00,142.41,143.00,96.00,96.98,98.00,6379.23
51.4947166442,0.0150616002,14:43:38,18/11/2016,141.00,141.51,143.00,96.00,96.10,97.00,6379.23
51.4947090148,0.0150465989,14:43:39,18/11/2016,141.00,141.14,142.00,96.00,95.80,97.00,6379.23
51.4947013854,0.0150300002,14:43:40,18/11/2016,142.00,141.52,142.00,96.00,96.01,97.00,1030.11
51.4946937561,0.0150115990,14:43:40,18/11/2016,142.00,142.04,143.00,95.00,95.00,96.00,1030.11
51.4946861267,0.0149932994,14:43:42,18/11/2016,142.00,142.08,143.00,94.00,94.69,95.00,1030.11
51.4946784973,0.0149700021,14:43:43,18/11/2016,142.00,142.04,143.00,94.00,94.35,146.00,1030.11
51.4946708679,0.0149550008,14:43:44,18/11/2016,142.00,142.02,143.00,91.00,92.21,94.00,1030.11
51.4946632385,0.0149399995,14:43:44,18/11/2016,142.00,142.02,143.00,88.00,89.25,157.00,1030.11
51.4946517944,0.0149233007,14:43:46,18/11/2016,142.00,141.99,143.00,86.00,86.64,113.00,1030.11
51.4946441650,0.0149065995,14:43:47,18/11/2016,142.00,142.00,143.00,85.00,85.10,86.00,1030.11
51.4946365356,0.0148932991,14:43:48,18/11/2016,142.00,142.08,143.00,86.00,85.62,87.00,1030.11
51.4946212768,0.0148783016,14:43:48,18/11/2016,142.00,142.27,143.00,88.00,86.99,161.00,1030.11
51.4946136474,0.0148616003,14:43:50,18/11/2016,142.00,142.10,143.00,89.00,88.01,151.00,1030.11
51.4946060180,0.0148450002,14:43:51,18/11/2016,142.00,142.01,143.00,90.00,89.37,91.00,1030.11
51.4945869445,0.0148299989,14:43:52,18/11/2016,141.00,141.84,142.00,92.00,94.23,163.00,1030.11
51.4945793151,0.0148165998,14:43:52,18/11/2016,142.00,141.25,142.00,93.00,92.05,93.00,1030.11
51.4945716857,0.0147966012,14:43:54,18/11/2016,142.00,141.20,142.00,94.00,93.62,95.00,1030.11
51.4945564270,0.0147815999,14:43:55,18/11/2016,141.00,141.01,142.00,97.00,95.53,97.00,1030.11
51.4945487976,0.0147715997,14:43:56,18/11/2016,141.00,140.68,141.00,98.00,97.23,98.00,1030.11
51.4945411682,0.0147666001,14:43:56,18/11/2016,140.00,140.04,141.00,99.00,98.08,99.00,1030.11
51.4945411682,0.0147683010,14:43:58,18/11/2016,140.00,139.99,141.00,99.00,98.92,100.00,1030.11
51.4945411682,0.0147633004,14:43:59,18/11/2016,139.00,139.81,140.00,100.00,99.08,100.00,1030.11
51.4945297241,0.0147583007,14:44:0,18/11/2016,139.00,139.18,140.00,100.00,99.93,100.00,1030.11
51.4945220947,0.0147583007,14:44:0,18/11/2016,140.00,139.27,143.00,985.00,319.36,994.00,1030.11
51.4945220947,0.0147532997,14:44:2,18/11/2016,139.00,139.02,141.00,99.00,117.28,991.00,1030.11
51.4945144653,0.0147500014,14:44:3,18/11/2016,138.00,138.98,140.00,97.00,262.26,991.00,1030.11
51.4945144653,0.0147400007,14:44:4,18/11/2016,138.00,138.50,140.00,96.00,538.82,992.00,1030.11
51.4945068359,0.0147300004,14:44:4,18/11/2016,138.00,137.92,139.00,97.00,390.48,992.00,1030.11
51.4944992065,0.0147166004,14:44:6,18/11/2016,138.00,137.62,138.00,98.00,97.30,98.00,1030.11
51.4944992065,0.0147099995,14:44:7,18/11/2016,138.00,137.95,139.00,98.00,124.81,991.00,1030.11
51.4944915771,0.0147050008,14:44:8,18/11/2016,139.00,138.04,140.00,985.00,137.70,991.00,1030.11
51.4944725036,0.0146965990,14:44:8,18/11/2016,139.00,138.81,139.00,96.00,96.75,98.00,1030.11
51.4944648742,0.0146799993,14:44:10,18/11/2016,139.00,138.95,140.00,98.00,191.19,991.00,4408.41
51.4944648742,0.0146549997,14:44:11,18/11/2016,138.00,138.77,143.00,98.00,716.69,991.00,4408.41
51.4944572448,0.0146350002,14:44:12,18/11/2016,138.00,138.28,190.00,98.00,330.04,996.00,4408.41
51.4944419860,0.0146133003,14:44:12,18/11/2016,138.00,138.00,139.00,98.00,101.41,991.00,4408.41
51.4944267272,0.0146000003,14:44:14,18/11/2016,137.00,137.59,139.00,98.00,119.43,990.00,4408.41
51.4944076538,0.0145866012,14:44:15,18/11/2016,137.00,137.23,139.00,98.00,301.14,991.00,4408.41
51.4944000244,0.0145750021,14:44:16,18/11/2016,138.00,137.52,139.00,98.00,217.16,991.00,4408.41
51.4943847656,0.0145633006,14:44:16,18/11/2016,138.00,138.12,143.00,99.00,215.21,992.00,4408.41
51.4943771362,0.0145550012,14:44:18,18/11/2016,138.00,138.51,140.00,99.00,293.12,991.00,4408.41
