latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature, gas, gas average, gas peak, people, cumulative people
25.0437870025,121.5061340332,6:11:49,9/11/2016,28,7,6.08,128,22.27,94.00,94.00,94.00,0,536
25.0437870025,121.5061340332,6:11:50,9/11/2016,28,6,3.45,126,21.78,94.00,93.78,94.00,0,536
25.0437870025,121.5061340332,6:11:51,9/11/2016,28,5,8.57,138,21.29,93.00,93.43,94.00,2,538
25.0437870025,121.5061187744,6:11:52,9/11/2016,28,11,8.65,137,21.78,93.00,93.01,94.00,1,539
25.0437908172,121.5061187744,6:11:53,9/11/2016,29,6,7.57,165,21.78,93.00,93.00,93.00,2,541
25.0437870025,121.5061187744,6:11:54,9/11/2016,29,17,9.15,125,21.78,93.00,93.00,93.00,3,544
25.0437870025,121.5061187744,6:11:55,9/11/2016,28,7,6.73,139,21.29,93.00,93.00,93.00,1,545
25.0437831878,121.5061187744,6:11:56,9/11/2016,28,9,6.92,126,21.29,94.00,93.22,94.00,1,546
25.0437698364,121.5061035156,6:11:57,9/11/2016,27,8,5.34,139,22.27,94.00,94.00,94.00,0,546
25.0437583923,121.5061187744,6:11:58,9/11/2016,27,4,4.54,138,21.29,94.00,94.00,94.00,0,546
25.0437545776,121.5061035156,6:11:59,9/11/2016,27,0,7.04,153,21.29,94.00,94.23,95.00,1,547
25.0437507629,121.5061035156,6:12:0,9/11/2016,28,4,5.31,138,22.27,93.00,93.71,94.00,1,548
25.0437583923,121.5060882568,6:12:1,9/11/2016,29,4,4.67,122,22.27,93.00,92.99,94.00,0,548
25.0437450408,121.5061035156,6:12:2,9/11/2016,32,0,4.69,135,22.27,92.00,92.00,93.00,1,549
25.0437412261,121.5060882568,6:12:3,9/11/2016,38,0,7.76,142,21.78,92.00,91.32,92.00,2,551
25.0437374114,121.5060882568,6:12:4,9/11/2016,65,0,4.84,156,21.78,93.00,91.78,93.00,1,552
25.0437297821,121.5060882568,6:12:5,9/11/2016,106,5,5.27,151,21.29,93.00,93.00,93.00,0,552
25.0437297821,121.5060882568,6:12:6,9/11/2016,141,6,5.25,147,21.78,93.00,93.00,94.00,0,552
