latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature,MQ9 gas average,people,cumulative people
51.5040206909,0.0054650001,14:36:54,18/5/2016,42,20,20.44,49,12.5,542.25,0,40
51.5040359497,0.0054500007,14:36:55,18/5/2016,41,18,20.66,46,12.5,539.98,0,40
51.5040435791,0.0054415998,14:36:56,18/5/2016,42,18,20.92,49,12.5,543.06,0,40
51.5040512084,0.0054316,14:36:56,18/5/2016,41,19,21.13,46,12.5,546.83,0,40
51.5040512084,0.0054233002,14:36:58,18/5/2016,42,23,21.33,47,12.5,544.6,0,40
51.5040702819,0.0054116005,14:36:59,18/5/2016,43,20,21.72,49,12.5,544.18,0,40
51.5040779113,0.0053983001,14:37:0,18/5/2016,43,24,22.12,51,12.5,545.25,0,40
51.5040855407,0.0053833003,14:37:0,18/5/2016,43,22,22.15,49,12.5,545.23,0,40
51.5040931701,0.0053682999,14:37:2,18/5/2016,43,26,22.21,48,12.5,544.92,0,40
51.5040931701,0.0053632998,14:37:3,18/5/2016,42,21,22.76,87,12.01,545.75,0,40
51.5041007995,0.0053583002,14:37:4,18/5/2016,42,22,22.47,53,12.01,548.53,0,40
51.5041084289,0.0053533005,14:37:4,18/5/2016,40,22,22.48,55,12.01,558.1,0,40
51.5041084289,0.0053450002,14:37:6,18/5/2016,41,24,22.76,56,12.5,563.16,1,41
51.5041160583,0.0053400001,14:37:7,18/5/2016,40,21,22.75,47,12.5,555.02,0,41
51.5041275024,0.0053365998,14:37:8,18/5/2016,43,26,23.25,55,12.01,545.71,0,41
51.5041351318,0.0053282999,14:37:8,18/5/2016,42,24,22.91,53,12.5,563.8,0,41
51.5041351318,0.0053250002,14:37:10,18/5/2016,40,26,23.22,60,12.01,546.73,0,41
51.5041427612,0.0053200001,14:37:11,18/5/2016,42,23,23.03,51,12.01,542.86,0,41
51.5041503906,0.0053150005,14:37:12,18/5/2016,43,24,23.19,57,12.5,548.9,0,41
51.5041503906,0.0053083,14:37:12,18/5/2016,41,25,24.42,60,12.01,555.63,0,41
51.5041503906,0.0053015999,14:37:14,18/5/2016,42,25,23.8,59,12.01,547.92,0,41
51.5041503906,0.0052966003,14:37:15,18/5/2016,42,25,24.1,55,12.5,552.06,0,41
51.5041503906,0.0052900004,14:37:16,18/5/2016,43,23,23.92,56,12.01,549.53,0,41
51.5041503906,0.0052799997,14:37:16,18/5/2016,43,27,25.49,81,12.01,549.68,0,41
51.5041503906,0.0052683,14:37:18,18/5/2016,43,26,24.69,60,12.5,556.45,0,41
51.5041503906,0.0052600002,14:37:19,18/5/2016,41,20,24.45,60,12.01,556.46,0,41
51.50415802,0.0052449998,14:37:20,18/5/2016,43,37,28.29,84,12.01,559.24,0,41
51.50415802,0.0052315998,14:37:20,18/5/2016,44,25,25.77,81,12.01,563.71,0,41
51.5041656494,0.0052116003,14:37:22,18/5/2016,43,24,25.65,61,12.01,561.94,0,41
51.5041656494,0.0051999998,14:37:23,18/5/2016,43,24,25.61,62,12.01,561.04,0,41
51.5041656494,0.0051933002,14:37:24,18/5/2016,42,24,26.54,69,12.01,577.31,0,41
51.50415802,0.0051833004,14:37:24,18/5/2016,42,26,25.59,59,12.01,578.62,0,41
51.5041503906,0.00517,14:37:26,18/5/2016,42,26,25.57,60,12.01,571.85,0,41
51.50415802,0.0051600003,14:37:27,18/5/2016,42,27,25.7,62,12.01,578.57,0,41
51.50415802,0.0051565999,14:37:28,18/5/2016,43,25,27.22,64,12.01,577.46,0,41
51.5041656494,0.0051483001,14:37:28,18/5/2016,44,25,24.9,60,12.01,578.17,0,41
51.5041732788,0.0051416006,14:37:30,18/5/2016,45,25,25.58,84,12.01,575.71,0,41
51.5041732788,0.0051350002,14:37:31,18/5/2016,45,24,27.37,76,12.01,571.04,0,41
51.5041732788,0.0051316003,14:37:32,18/5/2016,42,23,25.28,43,12.01,573.61,0,41
51.5041656494,0.0051300001,14:37:32,18/5/2016,43,21,24.93,43,12.01,575.03,0,41
51.5041503906,0.0051333003,14:37:34,18/5/2016,45,26,24.86,58,12.01,572.57,0,41
51.5041503906,0.0051333003,14:37:35,18/5/2016,46,22,24.65,61,12.01,573.56,0,41
51.5041503906,0.0051350002,14:37:36,18/5/2016,44,25,29.46,69,12.01,572.72,0,41
51.5041503906,0.0051250004,14:37:36,18/5/2016,43,25,25.13,48,12.01,573.51,0,41
51.5041427612,0.0051216001,14:37:38,18/5/2016,43,25,24.85,55,12.01,572.76,0,41
51.5041351318,0.0051182994,14:37:39,18/5/2016,43,24,24.93,61,12.01,573.81,0,41
51.5041275024,0.0051133003,14:37:40,18/5/2016,44,22,24.71,42,12.01,573.53,0,41
51.5041275024,0.0051016001,14:37:40,18/5/2016,43,27,25.29,62,12.01,571.97,0,41
51.5041427612,0.0050866003,14:37:42,18/5/2016,44,30,25.41,60,12.01,570.09,0,41
51.5041656494,0.005065,14:37:43,18/5/2016,45,26,25.47,48,12.01,571.07,0,41
51.504207611,0.0050533003,14:37:44,18/5/2016,44,25,26.18,63,12.01,573.04,0,41
51.5042152404,0.0050566005,14:37:44,18/5/2016,45,28,25.78,59,12.01,568.17,0,41
51.5042381286,0.0050482997,14:37:46,18/5/2016,46,29,25.87,59,12.01,568.47,0,41
51.5042572021,0.005025,14:37:47,18/5/2016,43,25,27.33,47,12.01,562.05,0,41
51.5042800903,0.0050033001,14:37:48,18/5/2016,42,29,26.19,41,12.01,550.53,0,41
51.5042877197,0.0050015997,14:37:48,18/5/2016,43,25,26.29,68,12.01,546.72,0,41
51.5043144226,0.0049865999,14:37:50,18/5/2016,44,28,26.56,63,12.01,545.2,0,41
51.5043296813,0.0049699997,14:37:51,18/5/2016,43,29,26.41,42,12.01,546.5,0,41
51.5043601989,0.0049516005,14:37:52,18/5/2016,43,20,28.49,63,12.01,553.22,0,41
51.5043869018,0.0049383001,14:37:52,18/5/2016,43,28,27.92,59,12.01,562.84,0,41
51.5043945312,0.0049282999,14:37:54,18/5/2016,44,22,27.1,48,12.01,560.02,0,41
51.5044021606,0.0049182996,14:37:55,18/5/2016,43,26,26.92,46,12.01,570,0,41
51.50440979,0.0049232997,14:37:56,18/5/2016,43,28,26.91,43,12.01,579.56,0,41
51.5044174194,0.0049099998,14:37:56,18/5/2016,42,28,26.92,46,12.01,574.82,0,41
51.5044174194,0.0049066004,14:37:58,18/5/2016,42,27,27.97,135,12.01,570.9,0,41
51.5044288635,0.0048883004,14:37:59,18/5/2016,42,27,28.27,83,12.01,561.25,0,41
51.5044174194,0.0048815999,14:38:0,18/5/2016,43,27,27.15,67,12.01,554.57,0,41
51.5044364929,0.0048632998,14:38:0,18/5/2016,42,30,27.12,53,12.01,549.76,0,41
51.5044021606,0.0048266,14:38:2,18/5/2016,43,27,26.96,63,12.01,550.44,0,41
51.5043869018,0.0048016004,14:38:3,18/5/2016,42,21,26.76,47,12.01,553.44,0,41
51.5043945312,0.0047783002,14:38:4,18/5/2016,41,32,26.82,59,12.01,585.93,0,41
51.5043945312,0.0047516002,14:38:4,18/5/2016,41,28,26.36,43,12.01,584.6,0,41
51.5043792724,0.0047416,14:38:6,18/5/2016,43,25,26.74,67,12.01,581.88,0,41
51.5043792724,0.0047333002,14:38:7,18/5/2016,42,28,27.6,59,12.01,576.99,0,41
51.5043792724,0.0047266001,14:38:8,18/5/2016,44,22,27.07,50,12.01,579.75,0,41
51.5043869018,0.0047150001,14:38:8,18/5/2016,44,26,27.05,64,12.01,577.48,0,41
51.5044021606,0.0047165994,14:38:10,18/5/2016,39,24,27.65,73,12.01,579.53,0,41
51.5044174194,0.0047165994,14:38:11,18/5/2016,40,26,27.48,51,12.01,572.72,0,41
51.5044441223,0.0047150001,14:38:12,18/5/2016,42,34,26.97,56,12.01,574.48,0,41
51.5044593811,0.0047200002,14:38:12,18/5/2016,42,30,26.82,44,12.01,575.1,0,41
51.5044593811,0.0047283005,14:38:14,18/5/2016,40,26,27.05,68,12.01,575.04,0,41
51.5044593811,0.0047315998,14:38:15,18/5/2016,36,30,27.39,69,12.01,572.46,0,41
51.5044593811,0.0047333002,14:38:16,18/5/2016,42,29,27.22,50,12.01,577.2,0,41
51.5044593811,0.0047433004,14:38:16,18/5/2016,42,27,27.66,72,12.01,582.05,0,41
51.5044746398,0.0047400002,14:38:18,18/5/2016,42,29,27.71,72,12.01,582.74,0,41
51.5044822692,0.0047416,14:38:19,18/5/2016,39,26,27.37,50,12.01,586.26,0,41
51.5044937133,0.0047532997,14:38:20,18/5/2016,39,27,27.7,67,12.01,581.86,0,41
51.5044937133,0.0047666001,14:38:20,18/5/2016,40,29,28.02,64,12.01,574.98,0,41
51.5045013427,0.0047616,14:38:22,18/5/2016,41,30,28.23,78,12.01,575.42,0,41
51.5045166015,0.0047600002,14:38:23,18/5/2016,43,30,27.99,48,12.01,578.66,0,41
51.5045242309,0.0047565999,14:38:24,18/5/2016,43,26,28.21,73,12.01,577.81,0,41
51.5045318603,0.0047565999,14:38:24,18/5/2016,43,23,27.75,47,12.01,575.14,0,41
51.5045585632,0.0047600002,14:38:26,18/5/2016,41,28,27.56,76,12.01,575.04,0,41
51.5045585632,0.0047733006,14:38:27,18/5/2016,42,28,27.41,72,12.01,575.56,0,41
51.5045509338,0.0047733006,14:38:28,18/5/2016,42,26,26.75,72,12.01,582.81,0,41
51.5045585632,0.0047783002,14:38:28,18/5/2016,43,26,26.68,68,12.01,577.51,0,41
51.5045661926,0.0047783002,14:38:30,18/5/2016,44,24,26.53,69,12.01,592.14,0,41
51.5045585632,0.0047616,14:38:31,18/5/2016,43,27,25.59,56,12.01,591.96,0,41
51.5045394897,0.0047649998,14:38:32,18/5/2016,38,27,26.11,70,12.01,574.21,0,41
51.5045394897,0.0047600002,14:38:32,18/5/2016,38,20,26.3,72,12.01,572.6,0,41
51.5045509338,0.0047550001,14:38:34,18/5/2016,39,19,25.66,53,12.01,572.82,0,41
51.5045814514,0.0047400002,14:38:35,18/5/2016,42,30,25.94,58,12.01,581.6,0,41
51.5046157836,0.0047200002,14:38:36,18/5/2016,41,23,25.64,54,12.01,590.05,0,41
51.5046310424,0.0047049999,14:38:36,18/5/2016,42,24,26.06,72,12.01,591.94,0,41
51.5046463012,0.0046833004,14:38:38,18/5/2016,41,23,26.1,72,12.01,592.9,0,41
51.5046463012,0.0046683006,14:38:39,18/5/2016,42,26,25.35,47,12.01,592.39,0,41
51.5046539306,0.0046565999,14:38:40,18/5/2016,40,27,25.99,81,12.01,593.06,0,41
51.5046539306,0.00465,14:38:40,18/5/2016,41,24,26.96,72,12.01,592.94,0,41
51.5046539306,0.0046382999,14:38:42,18/5/2016,42,17,27.51,60,12.01,591.35,0,41
51.5046539306,0.0046266002,14:38:43,18/5/2016,43,23,26.74,69,12.01,591.21,0,41
51.5046539306,0.0046166,14:38:44,18/5/2016,43,32,27.07,69,12.01,592.65,0,41
51.5046539306,0.0046032996,14:38:44,18/5/2016,42,24,26.83,59,12.01,591.9,0,41
51.5046539306,0.0045900001,14:38:46,18/5/2016,44,24,27.06,51,12.01,590.78,0,41
51.5046539306,0.0045866003,14:38:47,18/5/2016,43,23,27.13,78,12.01,590.42,0,41
51.5046463012,0.0045866003,14:38:48,18/5/2016,43,23,28.24,83,12.01,587.13,0,41
51.5046539306,0.0045749998,14:38:48,18/5/2016,43,35,28.28,55,11.52,588.66,0,41
51.5046539306,0.0045633001,14:38:50,18/5/2016,43,29,28,76,11.52,588.32,0,41
51.5046310424,0.0045500001,14:38:51,18/5/2016,42,21,28.79,89,12.01,588.56,0,41
51.5046386718,0.004545,14:38:52,18/5/2016,42,28,28.83,57,12.01,587.57,0,41
51.5046463012,0.0045465998,14:38:52,18/5/2016,43,31,30.31,54,11.52,587.9,0,41
51.5046386718,0.0045532999,14:38:54,18/5/2016,43,26,29.29,140,12.01,586.22,0,41
51.5046386718,0.0045583004,14:38:55,18/5/2016,42,34,30.1,80,11.52,586.76,0,41
51.5046310424,0.0045515999,14:38:56,18/5/2016,42,18,30.01,91,11.52,586.1,0,41
51.5046310424,0.0045532999,14:38:56,18/5/2016,43,26,30.89,58,11.52,587.41,0,41
51.5046310424,0.0045500001,14:38:58,18/5/2016,43,35,35.88,65,11.52,585.29,0,41
51.5046310424,0.0045465998,14:38:59,18/5/2016,42,42,35.18,102,12.01,584.49,0,41
51.5046310424,0.004545,14:39:0,18/5/2016,41,31,36.68,70,12.01,584.63,0,41
51.5046310424,0.0045433001,14:39:0,18/5/2016,41,48,35.85,67,11.52,584.6,0,41
51.504623413,0.0045416002,14:39:2,18/5/2016,42,38,38.9,80,11.52,586.21,0,41
51.5046157836,0.0045282993,14:39:3,18/5/2016,41,55,44.46,88,11.52,585.55,0,41
51.5045967102,0.0045083003,14:39:4,18/5/2016,41,58,44.61,89,12.01,585.79,0,41
51.5045967102,0.0044916005,14:39:4,18/5/2016,40,25,42.38,137,12.01,585.82,0,41
51.5046043395,0.0044650001,14:39:6,18/5/2016,41,30,39.09,113,11.52,583.63,0,41
51.504623413,0.0044316,14:39:7,18/5/2016,40,25,37.43,88,11.52,583.68,0,41
51.5046463012,0.0044183001,14:39:8,18/5/2016,41,30,38.95,102,11.52,583.51,0,41
51.50466156,0.0044050002,14:39:8,18/5/2016,43,58,37.95,110,11.52,583.89,0,41
51.50466156,0.0043966002,14:39:10,18/5/2016,44,30,38.34,96,11.52,582.88,0,41
51.5046539306,0.0043933,14:39:11,18/5/2016,45,38,37.67,86,11.52,583.5,0,41
51.5046539306,0.0043900008,14:39:12,18/5/2016,44,28,38.9,82,11.52,586.6,0,41
51.5046539306,0.0043882999,14:39:12,18/5/2016,44,21,35.35,79,11.52,584.16,0,41
51.50466156,0.0043800001,14:39:14,18/5/2016,43,24,35.22,103,11.52,582.31,0,41
51.5046882629,0.0043650002,14:39:15,18/5/2016,44,34,29.78,67,11.52,581.43,0,41
51.5046958923,0.0043533,14:39:16,18/5/2016,45,40,30.03,94,11.52,581.15,0,41
51.5046882629,0.0043433003,14:39:16,18/5/2016,44,31,29.5,77,11.52,580.88,0,41
51.5046882629,0.0043400001,14:39:18,18/5/2016,43,23,29.59,67,11.52,579.17,0,41
51.5046806335,0.0043350005,14:39:19,18/5/2016,44,32,28.63,62,11.52,580.94,0,41
51.5046730041,0.0043400001,14:39:20,18/5/2016,43,32,29.25,85,11.52,580.64,0,41
51.50466156,0.0043450002,14:39:20,18/5/2016,42,35,29.34,93,11.52,581.53,0,41
51.5046310424,0.0043282999,14:39:22,18/5/2016,43,20,29.94,93,11.52,582.99,0,41
51.504623413,0.0043099999,14:39:23,18/5/2016,43,31,29.02,66,11.52,583.25,0,41
51.5046310424,0.0042916002,14:39:24,18/5/2016,42,22,29.52,84,11.52,581.21,0,41
51.5046386718,0.0042816009,14:39:24,18/5/2016,42,38,28.78,88,11.52,582.36,0,41
51.5046539306,0.004275,14:39:26,18/5/2016,42,30,27.99,58,11.52,580.07,0,41
51.5046806335,0.0042683,14:39:27,18/5/2016,42,26,28.08,62,11.52,581.87,0,41
51.5047035217,0.0042683,14:39:28,18/5/2016,42,28,28.35,60,11.52,582.34,0,41
51.5047187805,0.0042733006,14:39:28,18/5/2016,42,33,28.09,86,11.52,584.53,0,41
51.5047187805,0.0042850003,14:39:30,18/5/2016,42,23,27.85,95,11.52,587.59,0,41
51.5047264099,0.0042883005,14:39:31,18/5/2016,42,17,27.49,86,11.52,588.65,0,41
51.5047531127,0.0042783002,14:39:32,18/5/2016,42,33,26.58,60,11.52,587.18,0,41
51.5047760009,0.0042615995,14:39:32,18/5/2016,41,26,27.42,88,11.52,586.62,0,41
51.5047950744,0.0042432999,14:39:34,18/5/2016,41,30,27.1,93,11.52,591.16,0,41
51.5048103332,0.0042283005,14:39:35,18/5/2016,40,24,26.87,85,11.52,588.36,0,41
51.504825592,0.0042116003,14:39:36,18/5/2016,41,21,27.33,87,11.52,585.42,0,41
51.5048599243,0.0041816,14:39:36,18/5/2016,41,26,27,93,11.52,586.22,0,41
51.5048904418,0.0041466002,14:39:38,18/5/2016,40,26,27.48,98,11.52,586.04,0,41
51.5049171447,0.0041066002,14:39:39,18/5/2016,40,29,27.59,101,11.52,584.76,0,41
51.5049247741,0.0040700001,14:39:40,18/5/2016,41,21,27.27,97,11.52,581.24,0,41
51.5049400329,0.0040383,14:39:40,18/5/2016,41,27,26.93,64,11.52,582.22,0,41
51.5049400329,0.0040299997,14:39:42,18/5/2016,40,34,26.98,55,11.52,581.48,0,41
51.5049247741,0.0040016002,14:39:43,18/5/2016,40,29,27.01,64,11.52,580.44,0,41
51.5049171447,0.0039732999,14:39:44,18/5/2016,41,28,27.87,96,11.52,579.32,0,41
51.5049171447,0.0039632999,14:39:44,18/5/2016,40,25,27.98,92,11.52,579.83,0,41
51.5048980712,0.0039649999,14:39:46,18/5/2016,39,28,28.1,85,11.52,579.26,0,41
51.5048828125,0.0039665999,14:39:47,18/5/2016,38,27,28.49,105,11.52,571.42,0,41
51.5048828125,0.0039665999,14:39:48,18/5/2016,40,26,28.43,92,11.52,573.85,0,41
51.5048904418,0.0039649999,14:39:48,18/5/2016,40,25,28.66,94,11.52,573.81,0,41
51.5048828125,0.0039665999,14:39:50,18/5/2016,40,27,30.9,237,11.52,574.15,0,41
51.5048751831,0.0039649999,14:39:51,18/5/2016,40,29,29.41,100,11.52,572.53,0,41
51.5048599243,0.0039683003,14:39:52,18/5/2016,40,26,29.38,96,11.52,571.51,0,41
51.5048675537,0.0039433002,14:39:52,18/5/2016,39,27,29.64,98,11.52,569.6,0,41
51.5048828125,0.0039233002,14:39:54,18/5/2016,39,27,29.89,104,11.52,565.58,0,41
51.5048904418,0.0039083003,14:39:55,18/5/2016,39,28,30.01,102,11.52,565.65,0,41
51.5048980712,0.0038966002,14:39:56,18/5/2016,39,29,30.25,104,11.52,554.68,0,41
51.5048828125,0.0038650002,14:39:56,18/5/2016,40,29,30.56,117,11.52,560.33,0,41
51.5048751831,0.0038383005,14:39:58,18/5/2016,39,28,30.31,105,11.52,579.55,0,41
51.5048980712,0.0038416002,14:39:59,18/5/2016,39,29,30.5,101,11.52,576.13,0,41
51.5049171447,0.0038166,14:40:0,18/5/2016,40,33,30.11,65,11.52,575.31,0,41
51.5049171447,0.0037883,14:40:0,18/5/2016,40,30,30.2,70,11.52,571.46,0,41
51.5048980712,0.0037783002,14:40:2,18/5/2016,39,28,31.6,103,11.52,571.16,0,41
51.5048904418,0.0037733004,14:40:3,18/5/2016,40,31,30.98,107,11.52,574.51,0,41
51.5049057006,0.0037515997,14:40:4,18/5/2016,40,23,32.89,112,11.52,575.89,0,41
51.5049057006,0.0037466001,14:40:4,18/5/2016,40,27,30.89,71,11.52,574.9,0,41
51.5049057006,0.0037349998,14:40:6,18/5/2016,39,32,30.34,66,11.52,581.31,0,41
51.5049057006,0.0037299995,14:40:7,18/5/2016,40,30,30.77,102,11.52,582.4,0,41
51.5049400329,0.0037165999,14:40:8,18/5/2016,40,32,30.46,66,11.52,585.55,0,41
51.5049705505,0.0037133002,14:40:8,18/5/2016,40,29,30.73,99,11.52,585.4,0,41
51.5050048828,0.00372,14:40:10,18/5/2016,40,30,30.98,99,11.52,586.08,0,41
51.5050468444,0.0037283,14:40:11,18/5/2016,39,29,30.73,103,11.52,586.6,0,41
51.505077362,0.0037349998,14:40:12,18/5/2016,38,30,30.67,100,11.52,587.12,0,41
51.5051193237,0.0037349998,14:40:12,18/5/2016,40,28,30.86,108,11.52,585.05,0,41
51.5051422119,0.0037299995,14:40:14,18/5/2016,40,34,31.2,77,11.52,583.83,0,41
51.5051765441,0.0037216,14:40:15,18/5/2016,40,28,31.75,111,11.52,578.89,0,41
51.5052070617,0.0037133002,14:40:16,18/5/2016,41,29,31.68,107,11.52,575.82,0,41
51.5052337646,0.00369,14:40:16,18/5/2016,38,30,31.42,70,11.52,552.7,0,41
51.5052566528,0.0036750001,14:40:18,18/5/2016,39,30,31.57,71,11.52,552.09,0,41
51.5052719116,0.0036633002,14:40:19,18/5/2016,38,31,31.82,75,11.52,557.19,0,41
51.5052986145,0.0036599998,14:40:20,18/5/2016,37,33,32.75,110,11.52,541.27,0,41
51.5053062438,0.0036565999,14:40:20,18/5/2016,38,34,33.45,117,11.52,536.37,0,41
51.5053062438,0.0036483001,14:40:22,18/5/2016,38,32,33.52,110,11.52,536.52,0,41
51.5053062438,0.0036483001,14:40:23,18/5/2016,38,30,33.76,113,11.52,540.33,0,41
51.5053062438,0.0036483001,14:40:24,18/5/2016,38,32,33.62,108,11.52,538.76,0,41
51.5053062438,0.0036483001,14:40:24,18/5/2016,38,21,33.07,85,11.52,544.08,0,41
51.5053062438,0.0036483001,14:40:26,18/5/2016,40,35,33.08,65,11.52,546.03,0,41
51.5053062438,0.0036483001,14:40:27,18/5/2016,37,37,33.66,115,11.52,535.83,0,41
51.5053062438,0.0036483001,14:40:28,18/5/2016,37,31,31,31,12.01,555,0,41
51.5053062438,0.0036483001,14:40:28,18/5/2016,38,35,35,35,12.01,584,0,41
51.5053062438,0.0036483001,14:40:30,18/5/2016,37,32,33.04,120,11.52,558.62,0,41
51.5053062438,0.0036483001,14:40:31,18/5/2016,38,30,33.24,129,11.52,562.89,0,41
51.5053062438,0.0036483001,14:40:32,18/5/2016,41,30,30,30,12.01,547,0,41
51.5053062438,0.0036483001,14:40:32,18/5/2016,41,25,25,25,12.01,550,0,41
51.5053062438,0.0036483001,14:40:34,18/5/2016,40,34,33.29,129,11.52,542.43,0,41
51.5053062438,0.0036483001,14:40:35,18/5/2016,40,24,24,24,12.01,554,0,41
51.5053062438,0.0036483001,14:40:36,18/5/2016,41,30,30,30,12.01,581,0,41
51.5053062438,0.0036483001,14:40:36,18/5/2016,40,31,33.69,146,11.52,557.91,0,41
51.5053062438,0.0036483001,14:40:38,18/5/2016,39,56,56,56,12.01,610,0,41
51.5053062438,0.0036483001,14:40:39,18/5/2016,38,33,33.74,144,11.52,563.3,0,41
51.5053062438,0.0036483001,14:40:40,18/5/2016,37,32,33.74,117,11.52,564.13,0,41
51.5053062438,0.0036483001,14:40:40,18/5/2016,39,32,32,32,11.52,543,0,41
51.5053062438,0.0036483001,14:40:42,18/5/2016,41,25,25,25,12.01,558,0,41
51.5053062438,0.0036483001,14:40:43,18/5/2016,39,29,29,29,12.01,555,0,41
51.5053062438,0.0036483001,14:40:44,18/5/2016,39,28,28,28,12.01,578,0,41
51.5053062438,0.0036483001,14:40:44,18/5/2016,40,30,30,30,12.01,582,0,41
51.5053062438,0.0036483001,14:40:46,18/5/2016,39,32,34.49,131,11.52,563.33,0,41
51.5053062438,0.0036483001,14:40:47,18/5/2016,38,36,34.83,130,11.52,559.88,0,41
51.5053062438,0.0036483001,14:40:48,18/5/2016,39,28,28,28,12.01,589,0,41
51.5053062438,0.0036483001,14:40:48,18/5/2016,39,32,35.48,141,11.52,576.25,0,41
51.5053062438,0.0036483001,14:40:50,18/5/2016,40,29,29,29,12.01,587,0,41
51.5053062438,0.0036483001,14:40:51,18/5/2016,39,36,35.47,137,11.52,571.68,0,41
51.5053062438,0.0036483001,14:40:52,18/5/2016,37,34,35.18,128,11.52,572.7,0,41
51.5052070617,0.0034050002,14:40:52,18/5/2016,37,35,35,124,11.52,576.27,0,41
51.5049972534,0.0031965999,14:40:54,18/5/2016,37,33,35.18,127,11.52,578.72,0,41
51.5049324035,0.0031082999,14:40:55,18/5/2016,39,33,35.09,127,11.04,563.1,0,41
51.5049324035,0.003085,14:40:56,18/5/2016,37,33,37.06,162,11.52,578.61,0,41
51.5049324035,0.003075,14:40:56,18/5/2016,38,34,35.9,140,11.52,575.74,0,41
51.5049476623,0.0030583,14:40:58,18/5/2016,37,35,35.08,117,11.52,563.97,0,41
51.5049476623,0.0030400002,14:40:59,18/5/2016,37,36,34.92,129,11.52,567.39,0,41
51.5049552917,0.0030233001,14:41:0,18/5/2016,38,29,34.33,124,11.52,574.63,0,41
51.5049629211,0.0030099999,14:41:0,18/5/2016,38,34,35.54,159,11.04,577.55,0,41
51.5049552917,0.0029765998,14:41:2,18/5/2016,38,38,35.59,172,11.52,575.87,0,41
51.5049552917,0.0029550001,14:41:3,18/5/2016,37,32,34.2,123,11.52,572.23,0,41
51.5049552917,0.0029283,14:41:4,18/5/2016,37,34,35.64,166,11.52,575.45,0,41
51.5049629211,0.0029133,14:41:4,18/5/2016,36,35,34.51,121,11.52,572.77,0,41
51.5049705505,0.0028933,14:41:6,18/5/2016,36,34,35.32,132,11.52,572.04,0,41
51.5049705505,0.0028782999,14:41:7,18/5/2016,37,32,35.19,117,11.52,570.13,0,41
51.5049705505,0.0028633001,14:41:8,18/5/2016,37,34,36.52,165,11.52,573.86,0,41
51.5049705505,0.0028383002,14:41:8,18/5/2016,37,34,35.51,134,11.52,572.26,0,41
51.5049476623,0.0028015999,14:41:10,18/5/2016,35,33,36.36,135,11.52,570.68,0,41
51.5049400329,0.0027783,14:41:11,18/5/2016,35,33,37.83,169,11.52,574.56,0,41
51.5049400329,0.00275,14:41:12,18/5/2016,36,36,36.59,97,11.52,567.99,0,41
51.5049324035,0.0027316,14:41:12,18/5/2016,37,37,36.2,90,11.52,570.81,0,41
51.5049324035,0.00271,14:41:14,18/5/2016,37,35,37.31,127,11.52,569.25,0,41
51.5049324035,0.0026916,14:41:15,18/5/2016,37,38,37.46,119,11.04,569.68,0,41
51.5049324035,0.00267,14:41:16,18/5/2016,35,36,38.23,134,11.52,569.01,0,41
51.5049324035,0.00265,14:41:16,18/5/2016,39,37,38.02,132,11.52,564.54,0,41
51.5049247741,0.0026349999,14:41:18,18/5/2016,43,27,38.21,124,11.52,565.99,0,41
51.5049171447,0.0026200003,14:41:19,18/5/2016,49,36,38.66,132,11.52,568.11,0,41
51.5049171447,0.0026116001,14:41:20,18/5/2016,53,37,40.24,173,11.52,571.42,0,41
51.5049171447,0.0026033,14:41:20,18/5/2016,53,36,39.35,131,11.52,572.67,0,41
51.5049057006,0.0025900003,14:41:22,18/5/2016,52,39,38.68,126,11.52,573.94,0,41
51.5049057006,0.0025832998,14:41:23,18/5/2016,52,34,39.19,142,11.52,575.75,0,41
51.5049057006,0.0025766,14:41:24,18/5/2016,51,38,39.31,127,11.52,576.37,0,41
51.5049171447,0.0025683,14:41:24,18/5/2016,39,38,39.43,127,11.52,572.83,0,41
51.5049171447,0.0025600001,14:41:26,18/5/2016,36,38,39.66,143,11.52,571.72,0,41
51.5049171447,0.0025515999,14:41:27,18/5/2016,37,37,39.95,133,11.52,571.48,0,41
51.5049171447,0.002545,14:41:28,18/5/2016,37,37,42.8,295,11.52,571.28,0,41
51.5049247741,0.0025332999,14:41:28,18/5/2016,36,39,40.43,139,11.52,571.3,0,41
51.5049247741,0.0025150001,14:41:30,18/5/2016,36,38,40.88,139,11.52,569.67,0,41
51.5049247741,0.0025033001,14:41:31,18/5/2016,37,38,40.99,138,11.52,569.72,0,41
51.5049324035,0.0024849998,14:41:32,18/5/2016,36,40,41.07,137,11.52,569.65,0,41
51.5049324035,0.0024649999,14:41:32,18/5/2016,36,40,41.18,143,11.52,571.22,0,41
51.5049400329,0.00245,14:41:34,18/5/2016,37,38,40.43,97,11.52,571.99,0,41
51.5049400329,0.0024349999,14:41:35,18/5/2016,39,37,41.17,132,11.52,571.4,0,41
51.5049552917,0.0024182999,14:41:36,18/5/2016,41,41,42.21,145,11.52,571.3,0,41
51.5049629211,0.0024065999,14:41:36,18/5/2016,42,39,42.08,138,11.52,571.63,0,41
51.5049705505,0.0023966,14:41:38,18/5/2016,42,39,41.33,94,11.52,567.91,0,41
51.5049819946,0.0023916001,14:41:39,18/5/2016,41,36,42.71,142,11.52,574.12,0,41
51.504989624,0.0023900001,14:41:40,18/5/2016,42,39,42.64,138,11.52,572.94,0,41
