latitude,longitude,time,date,MQ135 value,MQ135 average,MQ135 peak,MQ2 value, MQ2 average, MQ2 peak, dust
51.4964942932,0.0063782997,13:52:19,8/12/2016,101.00,101.90,103.00,75.00,75.07,76.00,1331.55
51.4964828491,0.0063933000,13:52:20,8/12/2016,101.00,101.87,102.00,75.00,75.27,159.00,1619.93
51.4964752197,0.0064050006,13:52:20,8/12/2016,101.00,101.00,102.00,76.00,75.89,76.00,1619.93
51.4964675903,0.0064166011,13:52:22,8/12/2016,101.00,100.86,101.00,76.00,75.91,76.00,1619.93
51.4964599609,0.0064249997,13:52:23,8/12/2016,102.00,101.29,102.00,77.00,87.44,162.00,1619.93
51.4964523315,0.0064366006,13:52:24,8/12/2016,102.00,101.99,103.00,79.00,92.35,162.00,1619.93
51.4964523315,0.0064433002,13:52:24,8/12/2016,103.00,102.78,103.00,79.00,99.19,162.00,1619.93
51.4964447021,0.0064532995,13:52:26,8/12/2016,103.00,103.30,104.00,80.00,83.30,162.00,1619.93
51.4964370727,0.0064632997,13:52:27,8/12/2016,103.00,102.99,104.00,161.00,80.09,161.00,1619.93
51.4964179992,0.0064766001,13:52:28,8/12/2016,104.00,103.36,104.00,80.00,97.70,162.00,1619.93
51.4964103698,0.0064900007,13:52:28,8/12/2016,104.00,104.00,105.00,81.00,86.79,162.00,1619.93
51.4964027404,0.0065066003,13:52:30,8/12/2016,105.00,104.45,105.00,82.00,89.41,162.00,1619.93
51.4963951110,0.0065215997,13:52:31,8/12/2016,105.00,104.94,105.00,83.00,91.12,162.00,1619.93
51.4963874816,0.0065366001,13:52:32,8/12/2016,105.00,105.04,106.00,82.00,82.99,83.00,1619.93
51.4963798522,0.0065533008,13:52:32,8/12/2016,105.00,105.00,105.00,82.00,88.95,162.00,1619.93
51.4963722229,0.0065649995,13:52:34,8/12/2016,105.00,105.00,105.00,161.00,87.22,162.00,1619.93
51.4963607788,0.0065800004,13:52:35,8/12/2016,105.00,105.00,106.00,82.00,82.00,82.00,1619.93
51.4963531494,0.0065916004,13:52:36,8/12/2016,105.00,104.88,105.00,82.00,94.45,162.00,1619.93
51.4963455200,0.0066016006,13:52:36,8/12/2016,105.00,104.90,105.00,82.00,82.11,162.00,1619.93
51.4963378906,0.0066150002,13:52:38,8/12/2016,105.00,105.00,105.00,82.00,103.50,162.00,1619.93
51.4963226318,0.0066300005,13:52:39,8/12/2016,105.00,105.00,105.00,82.00,87.83,161.00,1619.93
51.4963150024,0.0066466002,13:52:40,8/12/2016,105.00,105.00,105.00,160.00,92.11,162.00,1619.93
51.4963035583,0.0066616005,13:52:40,8/12/2016,104.00,104.67,105.00,81.00,110.48,162.00,1619.93
51.4963035583,0.0066749997,13:52:42,8/12/2016,104.00,103.96,104.00,80.00,90.01,162.00,1619.93
51.4962959289,0.0066950011,13:52:43,8/12/2016,103.00,103.63,104.00,135.00,97.51,162.00,1619.93
51.4962882995,0.0067100000,13:52:44,8/12/2016,104.00,103.54,104.00,79.00,111.05,162.00,1619.93
51.4962882995,0.0067216005,13:52:44,8/12/2016,103.00,103.74,104.00,80.00,101.69,162.00,1619.93
51.4962806701,0.0067350001,13:52:46,8/12/2016,103.00,103.07,104.00,80.00,79.82,80.00,1619.93
51.4962730407,0.0067432999,13:52:47,8/12/2016,103.00,103.00,104.00,79.00,79.45,80.00,1619.93
51.4962730407,0.0067533006,13:52:48,8/12/2016,103.00,102.89,103.00,79.00,79.00,79.00,1619.93
51.4962654113,0.0067633004,13:52:48,8/12/2016,103.00,102.80,103.00,79.00,79.00,80.00,1619.93
51.4962654113,0.0067550001,13:52:51,8/12/2016,104.00,103.72,104.00,80.00,79.40,80.00,604.00
51.4962654113,0.0067550001,13:52:52,8/12/2016,104.00,103.98,104.00,79.00,78.99,79.00,604.00
51.4962654113,0.0067566008,13:52:52,8/12/2016,104.00,103.99,104.00,79.00,82.79,161.00,604.00
51.4962654113,0.0067615995,13:52:54,8/12/2016,103.00,103.65,104.00,78.00,78.00,79.00,604.00
51.4962654113,0.0067633004,13:52:55,8/12/2016,102.00,102.37,104.00,78.00,77.34,78.00,604.00
51.4962654113,0.0067649993,13:52:56,8/12/2016,103.00,102.88,103.00,78.00,77.61,78.00,604.00
51.4962654113,0.0067649993,13:52:56,8/12/2016,104.00,103.35,104.00,78.00,77.88,78.00,604.00
51.4962654113,0.0067649993,13:52:58,8/12/2016,105.00,104.34,105.00,79.00,78.66,79.00,604.00
51.4962654113,0.0067649993,13:52:59,8/12/2016,105.00,104.99,105.00,79.00,79.00,79.00,604.00
51.4962654113,0.0067633004,13:53:0,8/12/2016,104.00,104.62,105.00,78.00,78.70,79.00,604.00
51.4962654113,0.0067615995,13:53:0,8/12/2016,104.00,104.01,105.00,78.00,78.00,78.00,604.00
51.4962654113,0.0067615995,13:53:2,8/12/2016,105.00,104.31,105.00,78.00,78.00,78.00,604.00
51.4962654113,0.0067633004,13:53:3,8/12/2016,105.00,104.98,105.00,78.00,78.06,79.00,604.00
51.4962654113,0.0067633004,13:53:4,8/12/2016,105.00,105.00,106.00,78.00,78.28,82.00,604.00
51.4962654113,0.0067666006,13:53:4,8/12/2016,106.00,105.29,106.00,78.00,78.34,79.00,604.00
51.4962577819,0.0067766003,13:53:6,8/12/2016,105.00,105.07,106.00,79.00,78.69,79.00,604.00
51.4962501525,0.0067866001,13:53:7,8/12/2016,105.00,105.24,106.00,78.00,77.63,79.00,604.00
51.4962387084,0.0067983002,13:53:8,8/12/2016,106.00,105.47,106.00,136.00,78.01,136.00,604.00
51.4962310791,0.0068116006,13:53:8,8/12/2016,105.00,105.04,106.00,77.00,77.46,78.00,604.00
51.4962310791,0.0068249998,13:53:10,8/12/2016,105.00,105.00,106.00,78.00,79.44,161.00,604.00
51.4962234497,0.0068399996,13:53:11,8/12/2016,105.00,104.93,105.00,78.00,85.55,162.00,604.00
51.4962158203,0.0068616003,13:53:12,8/12/2016,104.00,104.08,105.00,77.00,86.50,162.00,604.00
51.4962081909,0.0068800001,13:53:12,8/12/2016,103.00,103.34,104.00,76.00,87.03,162.00,604.00
51.4962005615,0.0068966002,13:53:14,8/12/2016,103.00,102.97,103.00,141.00,118.31,162.00,604.00
51.4961929321,0.0069100008,13:53:15,8/12/2016,103.00,103.00,103.00,76.00,128.21,162.00,604.00
51.4961814880,0.0069283008,13:53:16,8/12/2016,103.00,103.00,103.00,77.00,76.17,77.00,604.00
51.4961814880,0.0069383001,13:53:16,8/12/2016,104.00,103.40,104.00,78.00,77.46,78.00,604.00
51.4961738586,0.0069465999,13:53:18,8/12/2016,104.00,103.71,104.00,134.00,86.91,162.00,604.00
51.4961662292,0.0069549999,13:53:19,8/12/2016,104.00,103.97,104.00,78.00,108.58,162.00,604.00
51.4961662292,0.0069700002,13:53:20,8/12/2016,104.00,103.83,104.00,78.00,85.42,161.00,604.00
51.4961662292,0.0069783000,13:53:20,8/12/2016,103.00,103.00,104.00,78.00,77.93,78.00,682.90
51.4961585998,0.0069883003,13:53:22,8/12/2016,103.00,103.00,103.00,77.00,77.03,78.00,682.90
51.4961585998,0.0069933004,13:53:23,8/12/2016,104.00,103.23,104.00,78.00,82.83,162.00,682.90
51.4961585998,0.0069933004,13:53:24,8/12/2016,104.00,103.98,104.00,78.00,78.10,141.00,682.90
51.4961585998,0.0069933004,13:53:24,8/12/2016,104.00,104.00,105.00,78.00,78.00,79.00,682.90
51.4961585998,0.0069933004,13:53:26,8/12/2016,104.00,104.00,105.00,78.00,78.00,79.00,682.90
51.4961585998,0.0069933004,13:53:27,8/12/2016,104.00,104.00,104.00,78.00,78.00,78.00,682.90
51.4961585998,0.0069933004,13:53:28,8/12/2016,104.00,104.00,104.00,78.00,78.00,78.00,682.90
51.4961585998,0.0069933004,13:53:28,8/12/2016,104.00,104.00,104.00,78.00,78.00,78.00,682.90
51.4961585998,0.0069933004,13:53:30,8/12/2016,104.00,104.00,105.00,78.00,82.65,161.00,682.90
51.4961585998,0.0069950008,13:53:31,8/12/2016,104.00,104.00,104.00,77.00,95.76,162.00,682.90
51.4961509704,0.0070016002,13:53:32,8/12/2016,104.00,103.99,104.00,77.00,103.52,162.00,682.90
51.4961433410,0.0070016002,13:53:32,8/12/2016,103.00,103.48,104.00,146.00,114.68,162.00,682.90
51.4961357116,0.0069933004,13:53:34,8/12/2016,103.00,103.06,104.00,158.00,106.72,162.00,682.90
51.4961166381,0.0069899997,13:53:35,8/12/2016,103.00,103.00,103.00,76.00,121.56,162.00,682.90
51.4961166381,0.0069833002,13:53:36,8/12/2016,102.00,102.04,103.00,76.00,102.49,162.00,682.90
51.4961090087,0.0069833002,13:53:36,8/12/2016,102.00,102.00,103.00,161.00,79.46,162.00,682.90
51.4961013793,0.0069833002,13:53:38,8/12/2016,102.00,102.00,102.00,160.00,154.69,162.00,682.90
51.4961013793,0.0069833002,13:53:39,8/12/2016,98.00,101.01,102.00,161.00,128.37,162.00,682.90
51.4960937500,0.0069833002,13:53:40,8/12/2016,98.00,98.62,99.00,158.00,120.23,162.00,682.90
51.4960861206,0.0069865999,13:53:40,8/12/2016,93.00,96.47,99.00,66.00,118.27,162.00,682.90
51.4960784912,0.0069833002,13:53:42,8/12/2016,94.00,93.02,94.00,68.00,91.37,162.00,682.90
51.4960594177,0.0069783000,13:53:43,8/12/2016,95.00,94.15,95.00,68.00,70.70,162.00,682.90
51.4960517883,0.0069700002,13:53:44,8/12/2016,96.00,94.55,96.00,69.00,70.75,162.00,682.90
51.4960441589,0.0069650006,13:53:44,8/12/2016,96.00,95.28,96.00,71.00,69.92,71.00,682.90
51.4960289001,0.0069616007,13:53:46,8/12/2016,98.00,96.47,98.00,70.00,70.76,144.00,682.90
51.4960212707,0.0069532995,13:53:47,8/12/2016,99.00,97.71,99.00,70.00,70.76,162.00,682.90
51.4960060119,0.0069433002,13:53:48,8/12/2016,101.00,100.21,101.00,162.00,89.92,162.00,682.90
51.4959869384,0.0069366006,13:53:48,8/12/2016,103.00,102.25,103.00,75.00,86.80,162.00,682.90
51.4959793090,0.0069300003,13:53:50,8/12/2016,104.00,103.62,105.00,77.00,88.12,162.00,682.90
51.4959640502,0.0069250001,13:53:51,8/12/2016,104.00,104.58,105.00,78.00,77.95,83.00,957.87
51.4959564208,0.0069232997,13:53:52,8/12/2016,104.00,103.01,104.00,78.00,78.00,78.00,957.87
51.4959487915,0.0069232997,13:53:52,8/12/2016,101.00,102.37,104.00,77.00,88.04,162.00,957.87
51.4959297180,0.0069400005,13:53:54,8/12/2016,102.00,101.39,102.00,79.00,77.97,79.00,957.87
51.4959220886,0.0069366006,13:53:55,8/12/2016,104.00,102.68,104.00,82.00,80.48,82.00,957.87
51.4959220886,0.0069283008,13:53:56,8/12/2016,105.00,104.58,105.00,82.00,82.53,83.00,957.87
51.4959144592,0.0069333004,13:53:56,8/12/2016,104.00,104.18,105.00,81.00,81.45,82.00,957.87
51.4959068298,0.0069300003,13:53:58,8/12/2016,106.00,105.52,106.00,80.00,80.62,153.00,957.87
51.4958915710,0.0069300003,13:53:59,8/12/2016,102.00,103.52,106.00,77.00,78.47,80.00,957.87
51.4958839416,0.0069350004,13:54:0,8/12/2016,98.00,101.36,103.00,73.00,75.37,78.00,957.87
51.4958648681,0.0069350004,13:54:0,8/12/2016,98.00,99.27,101.00,69.00,70.72,72.00,957.87
51.4958572387,0.0069350004,13:54:2,8/12/2016,101.00,99.84,102.00,70.00,69.23,154.00,957.87
51.4958496093,0.0069383001,13:54:3,8/12/2016,101.00,100.10,102.00,71.00,72.38,161.00,957.87
51.4958419799,0.0069433002,13:54:4,8/12/2016,104.00,102.58,104.00,74.00,72.26,160.00,957.87
51.4958343505,0.0069483003,13:54:4,8/12/2016,106.00,104.77,106.00,77.00,85.00,162.00,957.87
51.4958152770,0.0069566006,13:54:6,8/12/2016,108.00,106.85,108.00,78.00,78.30,161.00,957.87
51.4958076477,0.0069633002,13:54:7,8/12/2016,108.00,107.93,109.00,79.00,78.66,80.00,957.87
51.4957923889,0.0069716000,13:54:8,8/12/2016,109.00,108.11,109.00,80.00,79.02,111.00,957.87
51.4957847595,0.0069816007,13:54:8,8/12/2016,111.00,109.80,111.00,85.00,94.78,162.00,957.87
51.4957771301,0.0069916009,13:54:10,8/12/2016,112.00,111.13,112.00,88.00,86.61,151.00,957.87
51.4957771301,0.0070033006,13:54:11,8/12/2016,112.00,112.00,112.00,90.00,89.12,137.00,957.87
51.4957695007,0.0070250005,13:54:12,8/12/2016,112.00,112.00,113.00,162.00,91.96,162.00,957.87
51.4957695007,0.0070350003,13:54:12,8/12/2016,112.00,112.31,113.00,91.00,91.17,162.00,957.87
51.4957618713,0.0070483007,13:54:14,8/12/2016,112.00,112.17,113.00,91.00,90.99,91.00,957.87
51.4957618713,0.0070516004,13:54:15,8/12/2016,112.00,112.00,113.00,90.00,90.17,91.00,957.87
51.4957618713,0.0070600004,13:54:16,8/12/2016,112.00,112.00,112.00,89.00,89.69,90.00,957.87
51.4957618713,0.0070666003,13:54:16,8/12/2016,111.00,111.47,112.00,88.00,88.92,90.00,957.87
51.4957618713,0.0070732998,13:54:18,8/12/2016,111.00,111.00,111.00,87.00,87.59,89.00,957.87
51.4957618713,0.0070832996,13:54:19,8/12/2016,110.00,110.71,111.00,85.00,85.51,92.00,957.87
51.4957504272,0.0070900011,13:54:20,8/12/2016,110.00,110.00,110.00,85.00,84.84,85.00,957.87
51.4957427978,0.0071033000,13:54:20,8/12/2016,109.00,109.42,110.00,85.00,91.87,162.00,786.27
51.4957275390,0.0071133003,13:54:22,8/12/2016,107.00,107.00,107.00,84.00,84.00,84.00,786.27
51.4957199096,0.0071233005,13:54:23,8/12/2016,106.00,106.09,108.00,81.00,83.00,112.00,786.27
51.4957046508,0.0071350007,13:54:24,8/12/2016,106.00,105.87,107.00,80.00,81.24,162.00,786.27
51.4956932067,0.0071465997,13:54:24,8/12/2016,106.00,105.97,106.00,80.00,79.93,81.00,786.27
51.4956855773,0.0071565999,13:54:26,8/12/2016,107.00,106.91,107.00,81.00,79.49,85.00,786.27
51.4956703186,0.0071733002,13:54:27,8/12/2016,106.00,106.96,107.00,81.00,81.55,152.00,786.27
51.4956626892,0.0071865997,13:54:28,8/12/2016,106.00,106.71,107.00,82.00,81.35,82.00,786.27
51.4956474304,0.0072016000,13:54:28,8/12/2016,107.00,106.43,107.00,79.00,80.91,82.00,786.27
51.4956398010,0.0072116003,13:54:30,8/12/2016,107.00,106.96,107.00,80.00,79.77,80.00,786.27
51.4956283569,0.0072232999,13:54:31,8/12/2016,107.00,106.99,108.00,79.00,80.14,81.00,786.27
51.4956207275,0.0072333002,13:54:32,8/12/2016,107.00,107.00,107.00,81.00,79.82,81.00,786.27
51.4956130981,0.0072500000,13:54:32,8/12/2016,106.00,106.93,107.00,81.00,81.82,159.00,786.27
51.4955978393,0.0072615995,13:54:34,8/12/2016,105.00,105.07,106.00,162.00,92.77,162.00,786.27
51.4955902099,0.0072750000,13:54:35,8/12/2016,105.00,105.02,106.00,79.00,88.19,162.00,786.27
51.4955711364,0.0072883005,13:54:36,8/12/2016,106.00,105.44,106.00,82.00,80.66,146.00,786.27
51.4955635070,0.0072966003,13:54:36,8/12/2016,107.00,106.63,107.00,85.00,84.78,162.00,786.27
51.4955558776,0.0073082995,13:54:38,8/12/2016,107.00,107.00,108.00,87.00,86.20,162.00,786.27
51.4955482482,0.0073250002,13:54:39,8/12/2016,108.00,107.37,108.00,88.00,86.76,88.00,786.27
51.4955406188,0.0073316006,13:54:40,8/12/2016,108.00,107.99,108.00,87.00,89.09,162.00,786.27
51.4955329895,0.0073466005,13:54:40,8/12/2016,108.00,108.00,108.00,89.00,88.18,89.00,786.27
51.4955253601,0.0073600006,13:54:42,8/12/2016,108.00,107.94,108.00,88.00,88.11,89.00,786.27
51.4955062866,0.0073715996,13:54:43,8/12/2016,106.00,106.93,108.00,86.00,90.60,161.00,786.27
51.4954986572,0.0073866009,13:54:44,8/12/2016,106.00,106.43,107.00,86.00,86.05,159.00,786.27
51.4954910278,0.0073966002,13:54:44,8/12/2016,106.00,106.06,107.00,86.00,86.01,87.00,786.27
51.4954833984,0.0074082999,13:54:46,8/12/2016,107.00,106.62,107.00,86.00,86.38,87.00,786.27
51.4954757690,0.0074232997,13:54:47,8/12/2016,107.00,106.99,107.00,87.00,86.37,87.00,786.27
51.4954681396,0.0074333004,13:54:48,8/12/2016,107.00,107.00,107.00,86.00,93.50,162.00,786.27
51.4954490661,0.0074465999,13:54:48,8/12/2016,107.00,107.00,108.00,86.00,86.03,87.00,786.27
51.4954414367,0.0074616007,13:54:50,8/12/2016,107.00,107.01,108.00,87.00,86.72,87.00,786.27
51.4954185485,0.0074850010,13:54:52,8/12/2016,107.00,106.96,108.00,86.00,86.17,87.00,772.65
51.4954109191,0.0074950003,13:54:52,8/12/2016,106.00,106.00,106.00,85.00,85.01,86.00,772.65
51.4954032897,0.0075050001,13:54:54,8/12/2016,106.00,106.00,106.00,84.00,84.02,85.00,772.65
51.4953956604,0.0075165996,13:54:55,8/12/2016,107.00,106.10,107.00,85.00,84.43,85.00,772.65
51.4953842163,0.0075250000,13:54:56,8/12/2016,107.00,106.78,107.00,85.00,88.45,162.00,772.65
51.4953765869,0.0075383005,13:54:56,8/12/2016,107.00,106.82,107.00,85.00,87.19,162.00,772.65
51.4953689575,0.0075483012,13:54:58,8/12/2016,107.00,107.00,107.00,85.00,85.00,85.00,772.65
51.4953613281,0.0075583004,13:54:59,8/12/2016,107.00,107.00,108.00,85.00,91.30,162.00,772.65
51.4953536987,0.0075616002,13:55:0,8/12/2016,107.00,107.00,108.00,85.00,85.00,85.00,772.65
51.4953460693,0.0075616002,13:55:0,8/12/2016,107.00,107.00,108.00,85.00,85.00,85.00,772.65
51.4953460693,0.0075650000,13:55:2,8/12/2016,107.00,107.02,108.00,83.00,90.23,162.00,772.65
51.4953384399,0.0075732998,13:55:3,8/12/2016,107.00,107.00,108.00,83.00,92.06,162.00,772.65
51.4953193664,0.0075799999,13:55:4,8/12/2016,106.00,106.72,107.00,83.00,86.02,162.00,772.65
51.4953117370,0.0075865993,13:55:4,8/12/2016,106.00,106.13,107.00,82.00,82.22,146.00,772.65
51.4953041076,0.0075950002,13:55:6,8/12/2016,106.00,106.01,107.00,82.00,81.96,161.00,772.65
51.4952964782,0.0076066007,13:55:7,8/12/2016,106.00,106.00,106.00,82.00,82.80,162.00,772.65
51.4952888488,0.0076133008,13:55:8,8/12/2016,106.00,105.98,106.00,82.00,81.99,82.00,772.65
51.4952812194,0.0076200003,13:55:8,8/12/2016,105.00,105.12,106.00,81.00,81.99,162.00,772.65
51.4952735900,0.0076265997,13:55:10,8/12/2016,104.00,104.04,105.00,81.00,80.73,81.00,772.65
51.4952545166,0.0076382999,13:55:11,8/12/2016,105.00,104.50,105.00,80.00,81.80,161.00,772.65
51.4952545166,0.0076483001,13:55:12,8/12/2016,104.00,104.62,105.00,80.00,79.99,80.00,772.65
51.4952392578,0.0076616001,13:55:12,8/12/2016,104.00,104.00,105.00,80.00,80.11,123.00,772.65
51.4952316284,0.0076700000,13:55:14,8/12/2016,103.00,103.67,104.00,80.00,80.87,159.00,772.65
51.4952163696,0.0076833004,13:55:15,8/12/2016,104.00,103.25,104.00,79.00,83.66,161.00,772.65
51.4952049255,0.0076965999,13:55:16,8/12/2016,103.00,103.24,104.00,79.00,79.19,80.00,772.65
51.4951896667,0.0077100009,13:55:16,8/12/2016,103.00,103.00,104.00,79.00,79.11,80.00,772.65
51.4951820373,0.0077315998,13:55:18,8/12/2016,103.00,103.00,103.00,79.00,80.98,162.00,772.65
51.4951667785,0.0077416000,13:55:19,8/12/2016,104.00,103.28,104.00,79.00,78.82,162.00,772.65
51.4951591491,0.0077565999,13:55:20,8/12/2016,103.00,103.73,104.00,79.00,79.07,80.00,772.65
51.4951400756,0.0077665996,13:55:20,8/12/2016,103.00,102.98,104.00,79.00,82.79,162.00,772.65
51.4951324462,0.0077783002,13:55:22,8/12/2016,103.00,103.00,103.00,79.00,79.00,79.00,2208.57
51.4951171875,0.0077966003,13:55:23,8/12/2016,103.00,103.95,104.00,81.00,80.46,81.00,2208.57
51.4951095581,0.0078083000,13:55:24,8/12/2016,103.00,103.22,104.00,79.00,80.19,160.00,2208.57
51.4950942993,0.0078233003,13:55:24,8/12/2016,104.00,103.43,104.00,77.00,79.78,161.00,2208.57
51.4950752258,0.0078383007,13:55:26,8/12/2016,105.00,104.01,105.00,79.00,79.19,162.00,2208.57
51.4950675964,0.0078500003,13:55:27,8/12/2016,104.00,104.38,105.00,79.00,78.85,155.00,2208.57
51.4950599670,0.0078583002,13:55:28,8/12/2016,104.00,103.75,105.00,80.00,79.67,80.00,2208.57
51.4950447082,0.0078632998,13:55:28,8/12/2016,103.00,103.45,104.00,80.00,80.60,160.00,2208.57
51.4950294494,0.0078716011,13:55:30,8/12/2016,102.00,102.83,103.00,79.00,81.75,162.00,2208.57
51.4950180053,0.0078800010,13:55:31,8/12/2016,104.00,102.99,104.00,80.00,84.91,162.00,2208.57
51.4950027465,0.0078916001,13:55:32,8/12/2016,104.00,103.46,104.00,80.00,80.72,161.00,2208.57
51.4949951171,0.0078983001,13:55:32,8/12/2016,105.00,104.47,105.00,82.00,86.28,162.00,2208.57
51.4949874877,0.0079083003,13:55:34,8/12/2016,105.00,104.99,105.00,83.00,82.55,162.00,2208.57
51.4949798583,0.0079166002,13:55:35,8/12/2016,105.00,104.98,106.00,83.00,82.28,124.00,2208.57
51.4949607849,0.0079265999,13:55:36,8/12/2016,105.00,105.02,106.00,83.00,82.37,147.00,2208.57
51.4949455261,0.0079400005,13:55:36,8/12/2016,106.00,105.74,106.00,81.00,83.74,161.00,2208.57
51.4949378967,0.0079500007,13:55:38,8/12/2016,106.00,105.83,106.00,82.00,81.35,82.00,2208.57
51.4949302673,0.0079700002,13:55:39,8/12/2016,106.00,106.18,107.00,84.00,83.31,84.00,2208.57
51.4949226379,0.0079833002,13:55:40,8/12/2016,107.00,106.88,107.00,85.00,84.74,85.00,2208.57
51.4949150085,0.0079899997,13:55:40,8/12/2016,107.00,106.99,107.00,86.00,85.23,86.00,2208.57
51.4949150085,0.0079966001,13:55:42,8/12/2016,107.00,106.99,107.00,86.00,85.99,86.00,2208.57
51.4949150085,0.0080033006,13:55:43,8/12/2016,106.00,106.64,107.00,85.00,85.89,86.00,2208.57
51.4949150085,0.0080065994,13:55:44,8/12/2016,106.00,106.13,107.00,85.00,85.05,86.00,2208.57
51.4949150085,0.0080132999,13:55:44,8/12/2016,106.00,106.51,107.00,85.00,100.62,161.00,2208.57
51.4949150085,0.0080150003,13:55:46,8/12/2016,106.00,106.03,107.00,82.00,103.40,162.00,2208.57
51.4949150085,0.0080183010,13:55:47,8/12/2016,106.00,106.00,107.00,84.00,87.63,162.00,2208.57
51.4949150085,0.0080250015,13:55:48,8/12/2016,106.00,106.00,106.00,158.00,106.17,162.00,2208.57
51.4949150085,0.0080266008,13:55:48,8/12/2016,106.00,106.00,106.00,162.00,143.58,162.00,2208.57
51.4949150085,0.0080282993,13:55:50,8/12/2016,106.00,105.94,106.00,160.00,161.97,162.00,2208.57
51.4949150085,0.0080300006,13:55:51,8/12/2016,106.00,105.93,106.00,162.00,161.77,162.00,2208.57
51.4949150085,0.0080350008,13:55:52,8/12/2016,106.00,105.86,106.00,162.00,161.96,162.00,1987.11
51.4949150085,0.0080366001,13:55:52,8/12/2016,105.00,104.89,105.00,82.00,85.35,161.00,1987.11
51.4949150085,0.0080383005,13:55:54,8/12/2016,104.00,104.13,105.00,81.00,81.46,82.00,1987.11
51.4948959350,0.0080416011,13:55:55,8/12/2016,103.00,103.94,105.00,80.00,80.28,81.00,1987.11
51.4948959350,0.0080483007,13:55:56,8/12/2016,102.00,103.30,104.00,78.00,79.40,159.00,1987.11
51.4948806762,0.0080583009,13:55:56,8/12/2016,102.00,102.85,103.00,78.00,78.18,155.00,1987.11
51.4948730468,0.0080700006,13:55:58,8/12/2016,103.00,103.00,103.00,77.00,77.07,78.00,1987.11
51.4948654174,0.0080799999,13:55:59,8/12/2016,103.00,103.00,103.00,78.00,77.25,78.00,1987.11
51.4948577880,0.0080866003,13:56:0,8/12/2016,104.00,103.02,104.00,79.00,80.88,161.00,1987.11
51.4948387145,0.0080933008,13:56:0,8/12/2016,104.00,103.75,104.00,80.00,79.58,80.00,1987.11
51.4948234558,0.0081050004,13:56:2,8/12/2016,104.00,103.94,104.00,81.00,80.47,159.00,1987.11
51.4948081970,0.0081166000,13:56:3,8/12/2016,104.00,103.99,104.00,81.00,81.01,121.00,1987.11
51.4948005676,0.0081266002,13:56:4,8/12/2016,104.00,103.55,104.00,81.00,86.38,162.00,1987.11
51.4947929382,0.0081366004,13:56:4,8/12/2016,103.00,103.30,104.00,81.00,80.85,120.00,1987.11
51.4947853088,0.0081433000,13:56:6,8/12/2016,103.00,103.02,104.00,81.00,84.63,162.00,1987.11
51.4947738647,0.0081515998,13:56:7,8/12/2016,103.00,103.00,104.00,81.00,81.09,82.00,1987.11
51.4947662353,0.0081583003,13:56:8,8/12/2016,103.00,102.97,103.00,81.00,87.39,162.00,1987.11
51.4947509765,0.0081650009,13:56:8,8/12/2016,102.00,102.24,103.00,80.00,81.65,162.00,1987.11
51.4947433471,0.0081732997,13:56:10,8/12/2016,103.00,102.85,103.00,81.00,80.91,162.00,1987.11
51.4947280883,0.0081800003,13:56:11,8/12/2016,103.00,103.00,103.00,81.00,82.59,161.00,1987.11
51.4947166442,0.0081900005,13:56:12,8/12/2016,103.00,103.00,104.00,81.00,81.86,160.00,1987.11
51.4947013854,0.0082016000,13:56:12,8/12/2016,103.00,103.02,104.00,81.00,82.32,161.00,1987.11
51.4946861267,0.0082100000,13:56:14,8/12/2016,104.00,103.06,104.00,81.00,81.12,160.00,1987.11
51.4946708679,0.0082232999,13:56:15,8/12/2016,103.00,103.29,104.00,81.00,81.10,144.00,1987.11
51.4946632385,0.0082350006,13:56:16,8/12/2016,104.00,103.17,104.00,82.00,84.72,162.00,1987.11
51.4946441650,0.0082482995,13:56:16,8/12/2016,104.00,103.77,104.00,81.00,81.53,82.00,1987.11
51.4946289062,0.0082600002,13:56:18,8/12/2016,103.00,103.07,104.00,81.00,82.28,161.00,1987.11
51.4946212768,0.0082650003,13:56:19,8/12/2016,103.00,103.00,104.00,80.00,80.21,158.00,1987.11
51.4946060180,0.0082733001,13:56:20,8/12/2016,103.00,103.00,103.00,80.00,79.96,155.00,1987.11
51.4945945739,0.0082899999,13:56:20,8/12/2016,103.00,103.00,104.00,80.00,80.00,96.00,1987.11
51.4945869445,0.0083016004,13:56:22,8/12/2016,103.00,103.00,103.00,79.00,81.56,161.00,1257.33
51.4945793151,0.0083115997,13:56:23,8/12/2016,103.00,103.00,103.00,128.00,79.38,128.00,1257.33
51.4945716857,0.0083233003,13:56:24,8/12/2016,103.00,103.00,104.00,78.00,88.26,162.00,1257.33
51.4945564270,0.0083350000,13:56:24,8/12/2016,103.00,102.88,104.00,78.00,80.51,161.00,1257.33
51.4945487976,0.0083449993,13:56:26,8/12/2016,102.00,102.42,103.00,78.00,81.85,161.00,1257.33
51.4945411682,0.0083583002,13:56:27,8/12/2016,102.00,101.98,103.00,77.00,77.00,93.00,1257.33
51.4945220947,0.0083683004,13:56:28,8/12/2016,102.00,102.00,103.00,77.00,77.07,79.00,1257.33
51.4945144653,0.0083765993,13:56:28,8/12/2016,101.00,101.94,102.00,78.00,83.53,162.00,1257.33
51.4945068359,0.0083866004,13:56:30,8/12/2016,101.00,101.73,102.00,76.00,79.32,162.00,1257.33
51.4944915771,0.0083950004,13:56:31,8/12/2016,102.00,101.52,102.00,77.00,75.92,162.00,1257.33
