latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature
51.4973487854,0.0078766002,14:55:23,27/1/2016,36,32,16.23,80,11.52
51.4973640441,0.0078683004,14:55:24,27/1/2016,35,8,14.18,81,11.52
51.4973793029,0.0078583002,14:55:24,27/1/2016,34,12,8.85,34,11.52
51.4973869323,0.0078500003,14:55:26,27/1/2016,33,14,11.08,48,11.52
51.4974021911,0.0078416004,14:55:27,27/1/2016,34,8,21.77,92,11.52
51.4974136352,0.0078333005,14:55:28,27/1/2016,33,23,15.84,63,11.52
51.497428894,0.0078250002,14:55:28,27/1/2016,33,7,16.31,74,11.52
51.4974365234,0.0078166007,14:55:30,27/1/2016,35,23,18.57,103,11.52
51.4974441528,0.0078065996,14:55:31,27/1/2016,36,14,17.91,92,11.52
51.4974517822,0.0077966003,14:55:32,27/1/2016,34,7,25.76,84,11.52
51.4974708557,0.0077883005,14:55:32,27/1/2016,33,13,12.49,73,11.52
51.4974861145,0.0077816009,14:55:34,27/1/2016,33,13,11.13,23,11.52
51.4974937438,0.0077799997,14:55:35,27/1/2016,34,10,11,24,11.52
51.4975090026,0.0077733011,14:55:36,27/1/2016,33,16,12.66,42,11.52
51.497516632,0.0077665996,14:55:36,27/1/2016,33,15,42.18,155,11.52
51.4975357055,0.0077616,14:55:38,27/1/2016,33,25,35.1,155,11.52
51.4975509643,0.0077565999,14:55:39,27/1/2016,32,22,51.77,133,11.52
51.4975662231,0.0077516007,14:55:40,27/1/2016,33,18,27.17,118,11.52
51.4975814819,0.0077466006,14:55:40,27/1/2016,34,10,16.45,75,11.52
51.4976005554,0.0077399997,14:55:42,27/1/2016,36,9,11.56,58,11.52
51.4976158142,0.0077333002,14:55:43,27/1/2016,35,16,11.54,33,11.52
51.4976234436,0.0077283,14:55:44,27/1/2016,36,13,11.49,27,11.52
51.4976387023,0.0077233004,14:55:44,27/1/2016,36,15,16.73,86,11.52
51.4976463317,0.0077183008,14:55:46,27/1/2016,36,20,48.61,204,11.52
51.4976654052,0.0077133007,14:55:47,27/1/2016,36,49,46.14,205,11.52
51.497680664,0.0077083005,14:55:48,27/1/2016,35,52,44.74,223,11.52
51.4976882934,0.0077049999,14:55:48,27/1/2016,36,34,45.57,229,11.52
51.4977035522,0.0077000007,14:55:50,27/1/2016,34,41,23.73,175,11.52
51.4977226257,0.0076932997,14:55:51,27/1/2016,33,27,34.86,180,11.52
51.4977378845,0.0076883006,14:55:52,27/1/2016,33,16,16.55,63,11.52
51.4977531433,0.0076815996,14:55:52,27/1/2016,33,13,16.04,39,11.52
51.497768402,0.0076750001,14:55:54,27/1/2016,34,75,37.66,145,11.52
51.4977798461,0.0076716003,14:55:55,27/1/2016,33,36,16.98,70,11.52
51.4977874755,0.0076683006,14:55:56,27/1/2016,34,14,17.81,76,11.52
51.4978027343,0.0076633005,14:55:56,27/1/2016,39,47,29.29,130,11.52
51.4978179931,0.0076600003,14:55:58,27/1/2016,43,22,19.42,75,11.52
51.4978256225,0.007656599,14:55:59,27/1/2016,44,47,23.74,127,11.52
51.4978370666,0.0076550006,14:56:0,27/1/2016,41,6,26.82,136,11.52
51.497844696,0.0076516003,14:56:0,27/1/2016,40,7,11.46,89,11.52
51.4978523254,0.0076465997,14:56:2,27/1/2016,38,19,22.18,123,11.52
51.4978599548,0.0076416006,14:56:3,27/1/2016,37,11,11.91,61,11.52
51.4978752136,0.0076382999,14:56:4,27/1/2016,34,12,14.95,48,11.52
51.497882843,0.0076332998,14:56:4,27/1/2016,33,25,14.76,51,11.52
51.4978904724,0.0076283001,14:56:6,27/1/2016,32,26,16.59,50,11.52
51.4979019165,0.0076233005,14:56:7,27/1/2016,32,11,13.35,32,11.52
51.4979095458,0.0076166005,14:56:8,27/1/2016,33,8,12.45,41,11.52
51.4979171752,0.0076083002,14:56:8,27/1/2016,32,14,13.05,43,11.52
51.497932434,0.0076016006,14:56:10,27/1/2016,33,11,13,44,11.52
51.4979476928,0.0075950002,14:56:11,27/1/2016,32,13,12.66,29,11.52
51.4979667663,0.0075883002,14:56:12,27/1/2016,32,10,13.17,24,11.52
51.4979820251,0.0075816001,14:56:12,27/1/2016,33,15,14.17,25,11.52
51.4979896545,0.0075766,14:56:14,27/1/2016,35,15,14.24,34,11.52
51.4980049133,0.0075683002,14:56:15,27/1/2016,34,16,13.69,30,11.52
51.4980125427,0.0075616002,14:56:16,27/1/2016,34,9,13.71,33,11.52
51.4980316162,0.0075583004,14:56:16,27/1/2016,34,12,13.83,30,11.52
51.4980392456,0.0075550007,14:56:18,27/1/2016,33,17,14.77,34,11.52
51.4980392456,0.0075500006,14:56:19,27/1/2016,33,18,13.81,35,11.52
51.498046875,0.007545,14:56:20,27/1/2016,32,18,15.67,46,11.52
51.4980545043,0.0075415997,14:56:20,27/1/2016,31,14,18.04,40,11.52
51.4980697631,0.0075383005,14:56:22,27/1/2016,32,31,16.99,61,11.52
51.4980888366,0.0075349998,14:56:23,27/1/2016,32,17,19.95,73,11.52
51.498096466,0.0075300006,14:56:24,27/1/2016,32,30,19.13,69,11.52
51.4981117248,0.0075232992,14:56:24,27/1/2016,32,16,16.97,51,11.52
51.4981193542,0.0075183005,14:56:26,27/1/2016,32,10,15.27,46,11.52
51.498134613,0.0075116004,14:56:27,27/1/2016,32,13,13.86,42,11.52
51.4981460571,0.0075033001,14:56:28,27/1/2016,32,20,14.95,63,11.52
51.4981689453,0.0074966006,14:56:28,27/1/2016,33,12,23.76,91,11.52
51.4981765747,0.0074933004,14:56:30,27/1/2016,34,19,15.65,70,11.52
51.4981918334,0.0074883008,14:56:31,27/1/2016,33,9,13.56,52,11.52
51.4982109069,0.0074833006,14:56:32,27/1/2016,33,7,15.82,60,11.52
51.4982261657,0.0074766006,14:56:32,27/1/2016,33,17,12.55,26,11.04
51.4982337951,0.0074699997,14:56:34,27/1/2016,33,9,12.79,27,11.52
51.4982414245,0.0074650001,14:56:35,27/1/2016,32,7,13.38,42,11.52
51.4982566833,0.007459999,14:56:36,27/1/2016,32,18,18.04,47,11.52
51.4982681274,0.0074499998,14:56:36,27/1/2016,34,9,14.9,37,11.52
51.4982833862,0.0074433002,14:56:38,27/1/2016,36,18,16.39,36,11.52
51.498298645,0.0074350004,14:56:39,27/1/2016,40,13,15.66,33,11.52
51.4983139038,0.0074283003,14:56:40,27/1/2016,38,16,19.67,93,11.52
51.4983329772,0.0074216003,14:56:40,27/1/2016,38,16,16.51,34,11.52
51.4983406066,0.0074133005,14:56:42,27/1/2016,35,15,16.89,31,11.52
51.4983558654,0.0074050002,14:56:43,27/1/2016,34,22,17.65,35,11.52
51.4983711242,0.0074,14:56:44,27/1/2016,34,18,18.33,40,11.52
51.4983901977,0.0073916006,14:56:44,27/1/2016,36,15,18,35,11.52
51.4983978271,0.0073850002,14:56:46,27/1/2016,34,24,17.96,48,11.52
51.4984130859,0.0073783006,14:56:47,27/1/2016,34,13,17.57,34,11.52
51.4984207153,0.0073700003,14:56:48,27/1/2016,32,13,19.37,36,11.52
51.4984359741,0.0073615999,14:56:48,27/1/2016,32,21,19.87,38,11.52
51.4984474182,0.0073533,14:56:50,27/1/2016,31,26,17.75,48,11.52
51.498462677,0.0073449997,14:56:51,27/1/2016,32,19,18.24,31,11.52
51.4984779357,0.0073365998,14:56:52,27/1/2016,34,16,18.9,29,11.52
51.4984931945,0.0073283004,14:56:52,27/1/2016,33,22,19.09,34,11.52
51.4985008239,0.0073216009,14:56:54,27/1/2016,31,20,18.85,34,11.52
51.4985198974,0.0073133001,14:56:55,27/1/2016,33,19,18.93,38,11.52
51.4985275268,0.0073065996,14:56:56,27/1/2016,34,18,20.04,51,11.52
51.4985427856,0.0072982997,14:56:56,27/1/2016,32,27,19.94,34,11.52
51.4985580444,0.0072916002,14:56:58,27/1/2016,31,15,19.76,42,11.52
51.4985771179,0.0072849998,14:56:59,27/1/2016,33,26,20.53,45,11.52
51.4985923767,0.0072782998,14:57:0,27/1/2016,32,22,20.67,34,11.52
51.4986000061,0.0072733011,14:57:0,27/1/2016,33,22,21.12,39,11.52
51.4986152648,0.0072666001,14:57:2,27/1/2016,33,20,20.24,36,11.52
51.4986228942,0.0072600007,14:57:3,27/1/2016,33,16,22.37,46,11.52
51.4986343383,0.0072532997,14:57:4,27/1/2016,31,37,22.24,56,11.52
51.4986495971,0.0072466001,14:57:4,27/1/2016,30,20,22.39,45,11.52
51.4986572265,0.0072382998,14:57:6,27/1/2016,30,60,23.09,82,11.52
51.4986648559,0.0072315998,14:57:7,27/1/2016,30,145,50.45,271,11.52
51.4986801147,0.0072232999,14:57:8,27/1/2016,30,17,30.52,139,11.52
51.4986991882,0.0072149996,14:57:8,27/1/2016,31,16,22.36,55,11.52
51.498714447,0.0072100009,14:57:10,27/1/2016,31,19,21.59,47,11.52
51.4987297058,0.0072032999,14:57:11,27/1/2016,31,24,20.65,38,11.52
51.4987373352,0.0071915998,14:57:12,27/1/2016,31,29,20.48,37,11.52
51.4987564086,0.0071865997,14:57:12,27/1/2016,31,17,23.88,49,11.52
51.498764038,0.0071799998,14:57:14,27/1/2016,31,19,20.98,44,11.52
51.4987792968,0.0071716003,14:57:15,27/1/2016,31,44,23.71,82,11.52
51.4987945556,0.0071633005,14:57:16,27/1/2016,31,21,22.07,50,11.52
51.498802185,0.0071565999,14:57:16,27/1/2016,31,30,21.69,64,11.52
51.4988136291,0.0071483001,14:57:18,27/1/2016,31,62,22.84,97,11.52
51.4988288879,0.0071399998,14:57:19,27/1/2016,31,30,20.91,64,11.52
51.4988365173,0.0071316003,14:57:20,27/1/2016,31,20,20.42,44,11.52
51.4988441467,0.0071233005,14:57:20,27/1/2016,32,25,20.11,42,11.52
51.4988594055,0.0071115999,14:57:22,27/1/2016,33,36,20.51,63,11.52
51.4988670349,0.0070983004,14:57:23,27/1/2016,34,25,20.85,54,11.52
51.4988861083,0.0070866003,14:57:24,27/1/2016,33,38,19.98,84,11.52
51.4988937377,0.0070783004,14:57:24,27/1/2016,33,18,35.32,473,11.52
51.4989013671,0.0070700001,14:57:26,27/1/2016,33,28,12.21,82,11.52
51.4989166259,0.0070600004,14:57:27,27/1/2016,31,25,14.04,39,11.52
51.4989242553,0.0070516004,14:57:28,27/1/2016,31,11,15.92,171,11.52
51.4989356994,0.0070416002,14:57:28,27/1/2016,33,18,15.49,83,11.52
51.4989509582,0.0070316004,14:57:30,27/1/2016,30,66,13.4,91,11.52
51.4989585876,0.0070215997,14:57:31,27/1/2016,31,47,20.85,119,11.52
51.498966217,0.0070100002,14:57:32,27/1/2016,31,9,8.99,55,11.52
51.4989814758,0.0070016002,14:57:32,27/1/2016,32,15,12.43,41,11.52
51.4990005493,0.0069933004,14:57:34,27/1/2016,35,15,7.43,76,11.52
51.4990081787,0.0069933004,14:57:35,27/1/2016,36,10,5.6,22,11.52
51.4990158081,0.0069983,14:57:36,27/1/2016,33,2,8.15,38,11.52
51.4990310668,0.0070100002,14:57:36,27/1/2016,32,3,10.17,71,11.52
51.4990386962,0.0070215997,14:57:38,27/1/2016,31,9,6.25,65,11.52
51.4990463256,0.0070350003,14:57:39,27/1/2016,31,10,8.14,70,11.52
51.4990577697,0.0070500001,14:57:40,27/1/2016,31,8,16.57,137,11.52
51.4990730285,0.0070683002,14:57:40,27/1/2016,31,0,8.46,148,11.52
51.4990806579,0.0070832996,14:57:42,27/1/2016,31,11,10.12,100,11.52
51.4990882873,0.0070983004,14:57:43,27/1/2016,29,4,9.82,81,11.52
51.4990959167,0.0071133003,14:57:44,27/1/2016,30,1,7.1,40,11.52
51.4991035461,0.0071266002,14:57:44,27/1/2016,30,8,6.57,29,11.52
51.4991111755,0.0071415996,14:57:46,27/1/2016,31,12,8.61,59,11.52
51.4991226196,0.0071583003,14:57:47,27/1/2016,31,28,22.57,46,11.52
51.499130249,0.0071733002,14:57:48,27/1/2016,32,47,21.77,54,11.52
51.4991378784,0.0071833,14:57:48,27/1/2016,32,24,24.11,76,11.52
51.4991455078,0.0071865997,14:57:50,27/1/2016,32,23,24.19,67,11.52
51.4991531372,0.0071816005,14:57:51,27/1/2016,35,19,21.99,53,11.52
51.4991531372,0.0071733002,14:57:52,27/1/2016,35,13,23.33,48,11.52
51.4991607666,0.0071650004,14:57:52,27/1/2016,35,18,24.44,47,11.52
51.4991683959,0.0071533012,14:57:54,27/1/2016,35,20,25.11,46,11.52
51.49917984,0.0071450004,14:57:55,27/1/2016,36,18,25.02,48,11.52
51.4991874694,0.0071350007,14:57:56,27/1/2016,33,19,23.6,53,11.52
51.4991950988,0.007125,14:57:56,27/1/2016,33,16,26,67,11.52
51.4992027282,0.0071199998,14:57:58,27/1/2016,33,29,24.98,59,11.52
51.4992103576,0.0071199998,14:57:59,27/1/2016,33,26,23.33,38,11.52
51.4992103576,0.0071166,14:58:0,27/1/2016,36,35,25.33,49,11.52
51.499217987,0.0071133003,14:58:0,27/1/2016,35,21,23.5,45,11.52
51.499217987,0.007105,14:58:2,27/1/2016,36,22,22.47,41,12.01
51.4992256164,0.0070950002,14:58:3,27/1/2016,39,24,22.44,42,12.01
51.4992332458,0.0070883007,14:58:4,27/1/2016,39,19,22.18,39,11.52
51.4992446899,0.0070800008,14:58:4,27/1/2016,36,24,23.15,64,11.52
51.4992523193,0.0070700001,14:58:6,27/1/2016,35,19,21.61,39,11.52
51.4992599487,0.0070600004,14:58:7,27/1/2016,37,24,22.07,44,11.52
51.4992675781,0.0070500001,14:58:8,27/1/2016,36,22,22.46,43,11.52
51.4992752075,0.0070383005,14:58:8,27/1/2016,36,25,23.05,37,11.52
51.4992828369,0.0070266003,14:58:10,27/1/2016,38,23,23.78,40,12.01
51.4993019104,0.0070132999,14:58:11,27/1/2016,36,35,26.17,69,11.52
51.4993095397,0.0070016002,14:58:12,27/1/2016,35,18,26.28,61,12.01
51.4993247985,0.0069883003,14:58:12,27/1/2016,36,21,24.83,59,12.01
51.4993324279,0.0069765996,14:58:14,27/1/2016,38,19,26.23,63,11.52
51.4993400573,0.0069665999,14:58:15,27/1/2016,34,25,21.69,42,11.52
51.4993476867,0.00696,14:58:16,27/1/2016,31,17,21.61,50,11.52
51.4993553161,0.0069650006,14:58:16,27/1/2016,32,24,21.05,34,11.52
51.4993743896,0.0069716,14:58:18,27/1/2016,34,21,21.94,41,11.52
51.499382019,0.0069800004,14:58:19,27/1/2016,34,23,23.02,54,11.52
51.4993896484,0.0069899997,14:58:20,27/1/2016,31,88,25.12,126,12.01
51.4993972778,0.0070016002,14:58:20,27/1/2016,32,25,25.76,79,11.52
51.4994049072,0.0070116004,14:58:22,27/1/2016,30,23,23.15,43,12.01
51.4994239807,0.0070233001,14:58:23,27/1/2016,30,27,24.15,34,11.52
51.4994316101,0.0070300006,14:58:24,27/1/2016,30,35,24.03,46,11.52
51.4994392395,0.0070316004,14:58:24,27/1/2016,31,16,30.18,124,11.52
51.4994468688,0.0070266003,14:58:26,27/1/2016,31,24,23.87,70,11.52
51.4994544982,0.0070183,14:58:27,27/1/2016,31,31,25.28,86,11.52
51.4994621276,0.0070082998,14:58:28,27/1/2016,31,33,48.23,184,11.52
51.4994773864,0.007,14:58:28,27/1/2016,31,23,32.49,160,11.52
51.4994888305,0.0069933004,14:58:30,27/1/2016,30,26,26.42,114,11.52
51.4994964599,0.0069865999,14:58:31,27/1/2016,31,14,32.61,157,11.52
51.4995040893,0.0069800004,14:58:32,27/1/2016,31,34,23.05,73,11.52
51.4995117187,0.0069700002,14:58:32,27/1/2016,31,20,22.8,66,11.52
51.4995117187,0.0069633002,14:58:34,27/1/2016,31,8,29.56,166,11.52
51.4995193481,0.0069566006,14:58:35,27/1/2016,31,21,22.11,63,11.52
51.4995193481,0.0069483003,14:58:36,27/1/2016,32,19,22.09,50,11.52
51.4995193481,0.0069400005,14:58:36,27/1/2016,32,31,22.09,68,11.52
51.4995269775,0.0069316005,14:58:38,27/1/2016,32,54,48.23,221,11.52
51.4995269775,0.0069266009,14:58:39,27/1/2016,31,21,25.06,110,11.52
51.4995346069,0.0069216003,14:58:40,27/1/2016,31,21,23.4,67,11.52
51.4995346069,0.0069216003,14:58:40,27/1/2016,31,34,23.6,69,11.52
51.4995346069,0.006920001,14:58:42,27/1/2016,30,24,30.7,156,11.52
51.4995346069,0.0069166002,14:58:43,27/1/2016,31,20,21.05,41,11.52
51.4995269775,0.0069032998,14:58:44,27/1/2016,31,24,22.95,68,12.01
51.4995269775,0.0068933005,14:58:44,27/1/2016,31,27,22.01,57,11.52
51.4995193481,0.0068816003,14:58:46,27/1/2016,31,41,22.38,79,11.52
51.4995193481,0.006866599,14:58:47,27/1/2016,36,50,30.87,156,11.52
51.4995193481,0.0068482995,14:58:48,27/1/2016,34,14,28.33,78,11.52
51.4995269775,0.0068282995,14:58:48,27/1/2016,32,20,23.42,45,11.52
51.4995269775,0.0068066,14:58:50,27/1/2016,32,25,25.48,59,11.52
51.4995269775,0.0067849998,14:58:51,27/1/2016,33,26,26.68,75,11.52
51.4995269775,0.0067633004,14:58:52,27/1/2016,32,34,33.74,60,11.52
51.4995346069,0.0067416,14:58:52,27/1/2016,32,37,27.67,69,11.52
51.4995346069,0.0067199997,14:58:54,27/1/2016,32,35,27.67,60,11.52
51.4995346069,0.0067000002,14:58:55,27/1/2016,31,30,25.02,51,11.52
51.4995346069,0.0066782999,14:58:56,27/1/2016,31,21,24.93,53,12.01
51.4995346069,0.0066583003,14:58:56,27/1/2016,31,27,24.83,58,11.52
51.499546051,0.0066415996,14:58:58,27/1/2016,31,32,27.05,67,11.52
51.499546051,0.0066233005,14:58:59,27/1/2016,31,33,26.4,68,12.01
51.4995536804,0.0066083006,14:59:0,27/1/2016,31,26,25.12,110,12.01
51.4995536804,0.0065932998,14:59:0,27/1/2016,32,36,29.39,61,11.52
51.4995536804,0.0065833001,14:59:2,27/1/2016,30,27,24.3,54,11.52
51.4995613098,0.0065733003,14:59:3,27/1/2016,30,31,24.4,72,11.52
51.4995613098,0.0065649995,14:59:4,27/1/2016,30,19,24.98,39,12.01
51.4995613098,0.0065566005,14:59:4,27/1/2016,29,27,26.19,47,12.01
51.4995613098,0.0065465998,14:59:6,27/1/2016,30,27,25.11,48,11.52
51.4995689392,0.0065366001,14:59:7,27/1/2016,31,27,25.23,40,12.01
51.4995689392,0.0065265998,14:59:8,27/1/2016,30,25,26.92,53,12.01
51.4995689392,0.0065132999,14:59:8,27/1/2016,31,34,27.07,86,12.01
51.4995689392,0.0065,14:59:10,27/1/2016,29,21,40.89,334,11.52
51.4995765686,0.0064866008,14:59:11,27/1/2016,30,28,26.27,46,11.52
51.4995765686,0.0064750003,14:59:12,27/1/2016,30,28,26.31,64,12.01
51.4995765686,0.0064616003,14:59:12,27/1/2016,30,26,27.84,80,12.01
51.4995841979,0.0064482998,14:59:14,27/1/2016,30,31,27.08,72,11.52
51.4995841979,0.0064366006,14:59:15,27/1/2016,30,25,26.95,40,12.01
51.4995841979,0.006420001,14:59:16,27/1/2016,31,33,26.96,46,12.01
51.4995841979,0.0064050006,14:59:16,27/1/2016,30,37,29.87,106,12.01
51.4995841979,0.0063866004,14:59:18,27/1/2016,30,24,27.15,54,12.01
51.4995841979,0.0063666,14:59:19,27/1/2016,30,26,29.07,89,11.52
51.4995918273,0.0063482999,14:59:20,27/1/2016,30,28,31.83,69,11.52
51.4995918273,0.0063283004,14:59:20,27/1/2016,30,21,27.93,58,11.52
51.4995918273,0.0063100004,14:59:22,27/1/2016,31,28,26.88,56,11.52
51.4995994567,0.0062966003,14:59:23,27/1/2016,36,28,27.59,45,11.52
51.4995994567,0.0062915992,14:59:24,27/1/2016,32,26,28.47,46,11.52
51.4995994567,0.0062915992,14:59:24,27/1/2016,32,28,27.84,41,11.52
51.4995994567,0.0062932996,14:59:26,27/1/2016,31,25,27.16,39,11.52
51.4995994567,0.0062799997,14:59:27,27/1/2016,30,27,26.86,35,12.01
51.4995994567,0.0062632999,14:59:28,27/1/2016,31,25,26.24,39,11.52
51.4996109008,0.0062483005,14:59:28,27/1/2016,30,23,27.07,37,11.52
51.4996109008,0.0062349996,14:59:30,27/1/2016,30,27,27.15,36,11.52
51.4996109008,0.0062182998,14:59:31,27/1/2016,30,30,27.8,38,11.52
51.4996185302,0.0061999998,14:59:32,27/1/2016,29,28,28.03,35,11.52
51.4996185302,0.0061800003,14:59:32,27/1/2016,30,31,29.66,43,11.52
51.4996185302,0.0061632995,14:59:34,27/1/2016,30,28,30.11,48,11.52
51.4996261596,0.0061466002,14:59:35,27/1/2016,30,27,29.2,39,11.52
51.4996261596,0.0061300001,14:59:36,27/1/2016,29,36,29.93,40,11.52
51.499633789,0.0061150002,14:59:36,27/1/2016,29,34,30.29,38,11.52
51.499633789,0.0061000003,14:59:38,27/1/2016,29,31,30.15,41,11.52
51.4996414184,0.0060850005,14:59:39,27/1/2016,29,29,32.44,77,11.52
51.4996490478,0.0060700006,14:59:40,27/1/2016,29,35,31.14,48,11.52
51.4996490478,0.0060532999,14:59:40,27/1/2016,29,29,31.58,48,12.01
51.4996566772,0.0060366001,14:59:42,27/1/2016,30,28,31.71,47,12.01
51.4996681213,0.0060215997,14:59:43,27/1/2016,30,38,31.62,50,11.52
51.4996757507,0.0060066003,14:59:44,27/1/2016,29,37,31.22,59,11.52
51.4996833801,0.0059932999,14:59:44,27/1/2016,29,30,31.8,56,11.52
51.4996910095,0.0059783005,14:59:46,27/1/2016,29,32,30.93,40,11.52
51.4996986389,0.0059616003,14:59:47,27/1/2016,30,34,30.96,42,12.01
51.4996986389,0.0059466004,14:59:48,27/1/2016,30,29,31.9,49,11.52
51.4997062683,0.0059316005,14:59:48,27/1/2016,31,36,31.13,45,12.01
51.4997138977,0.0059150004,14:59:50,27/1/2016,31,33,31.77,46,12.01
51.499721527,0.0058983001,14:59:51,27/1/2016,32,29,31.91,47,11.52
51.499721527,0.0058800001,14:59:52,27/1/2016,31,28,31.21,44,11.52
51.4997329711,0.0058666,14:59:52,27/1/2016,30,31,30.22,41,12.01
51.4997406005,0.0058516001,14:59:54,27/1/2016,31,28,29.86,47,12.01
51.4997482299,0.0058366003,14:59:55,27/1/2016,31,27,30.57,45,12.01
51.4997482299,0.0058200001,14:59:56,27/1/2016,31,29,30.58,43,11.52
51.4997558593,0.0058050003,14:59:56,27/1/2016,31,31,29.72,38,11.52
51.4997634887,0.0057900004,14:59:58,27/1/2016,31,31,29.89,48,12.01
51.4997711181,0.0057733006,14:59:59,27/1/2016,31,14,30.49,68,11.52
51.4997787475,0.0057583003,15:0:0,27/1/2016,32,31,29.6,72,11.52
51.4997901916,0.0057433004,15:0:0,27/1/2016,33,41,30.64,63,11.52
51.499797821,0.0057266001,15:0:2,27/1/2016,32,57,40.08,185,11.52
51.4998054504,0.0057100005,15:0:3,27/1/2016,32,45,32.98,96,11.52
51.4998130798,0.0056932997,15:0:4,27/1/2016,32,33,33.52,102,11.52
51.4998130798,0.0056766004,15:0:4,27/1/2016,33,28,27.2,77,11.52
51.4998207092,0.0056633,15:0:6,27/1/2016,32,14,27.6,68,11.52
51.499835968,0.0056483001,15:0:7,27/1/2016,31,35,29.37,79,11.52
51.499835968,0.0056332998,15:0:8,27/1/2016,32,22,34.61,155,11.52
51.4998435974,0.0056166,15:0:8,27/1/2016,32,68,28.17,83,11.52
51.4998550415,0.0056033,15:0:10,27/1/2016,32,22,43.35,163,11.52
51.4998626708,0.0055900001,15:0:11,27/1/2016,31,38,30.09,92,11.52
51.4998703002,0.0055783004,15:0:12,27/1/2016,31,28,26.48,60,11.52
51.4998779296,0.005565,15:0:12,27/1/2016,32,29,27.73,75,11.52
51.499885559,0.0055500001,15:0:14,27/1/2016,32,29,27.43,40,11.52
51.4999008178,0.0055333003,15:0:15,27/1/2016,31,29,27.99,37,11.52
51.4999122619,0.0055200004,15:0:16,27/1/2016,31,27,28.44,66,11.52
51.4999198913,0.0055050001,15:0:16,27/1/2016,31,26,27.97,42,11.52
51.4999275207,0.0054899997,15:0:18,27/1/2016,31,25,28.59,38,11.52
51.4999351501,0.0054750003,15:0:19,27/1/2016,32,33,29.38,39,11.52
51.4999427795,0.0054616003,15:0:20,27/1/2016,32,29,29.31,40,11.52
51.4999504089,0.0054500007,15:0:20,27/1/2016,31,29,29.52,41,11.52
51.4999580383,0.0054382996,15:0:22,27/1/2016,33,29,29.6,40,11.52
51.4999656677,0.0054265999,15:0:23,27/1/2016,32,28,29.53,40,11.52
51.4999847412,0.0054133005,15:0:24,27/1/2016,32,24,29.34,64,11.52
51.4999923706,0.0054016008,15:0:24,27/1/2016,34,26,27.57,43,11.52
51.5,0.0053883004,15:0:26,27/1/2016,32,34,28.79,49,11.52
51.5000076293,0.005375,15:0:27,27/1/2016,32,31,28.89,43,11.52
51.5000152587,0.0053600001,15:0:28,27/1/2016,33,33,28.75,69,11.52
51.5000228881,0.0053466005,15:0:28,27/1/2016,32,44,35.62,129,11.52
51.5000343322,0.0053333001,15:0:30,27/1/2016,32,26,29.61,72,11.52
51.5000419616,0.0053183007,15:0:31,27/1/2016,33,31,30.72,89,11.04
51.500049591,0.0053066005,15:0:32,27/1/2016,33,30,30.04,115,11.04
51.5000572204,0.0052933001,15:0:32,27/1/2016,33,28,29.13,76,11.52
51.5000648498,0.0052816004,15:0:34,27/1/2016,32,35,29.51,56,11.52
51.5000724792,0.0052699999,15:0:35,27/1/2016,33,30,29.5,64,11.52
51.5000801086,0.0052566003,15:0:36,27/1/2016,34,30,30.68,123,11.52
51.500087738,0.0052466001,15:0:36,27/1/2016,33,26,30.73,55,11.52
51.5000991821,0.0052366008,15:0:38,27/1/2016,33,34,31.11,47,11.52
51.5001068115,0.0052266001,15:0:39,27/1/2016,34,32,31.24,44,11.04
51.5001144409,0.0052183003,15:0:40,27/1/2016,34,32,31.4,43,11.52
51.5001220703,0.00521,15:0:40,27/1/2016,35,34,31.42,46,10.55
51.5001373291,0.0052016,15:0:42,27/1/2016,34,26,32.2,55,11.04
51.5001449584,0.0051916003,15:0:43,27/1/2016,37,36,33.86,51,11.04
51.5001564025,0.0051815996,15:0:44,27/1/2016,35,28,32.76,59,11.04
51.5001640319,0.0051733007,15:0:44,27/1/2016,35,35,33.17,45,10.06
51.5001792907,0.0051665997,15:0:46,27/1/2016,35,30,32.15,50,11.52
51.5001869201,0.0051550002,15:0:47,27/1/2016,36,30,33.09,46,11.52
51.5001945495,0.0051465997,15:0:48,27/1/2016,36,29,33.56,50,11.04
51.5001945495,0.0051399998,15:0:48,27/1/2016,37,32,34.03,67,11.52
51.5002098083,0.0051316003,15:0:50,27/1/2016,38,36,33.12,52,11.04
51.5002212524,0.0051216001,15:0:51,27/1/2016,39,35,34.03,63,11.52
51.5002288818,0.0051133003,15:0:52,27/1/2016,43,24,32.9,60,11.52
51.5002365112,0.005105,15:0:52,27/1/2016,52,35,32.49,54,10.06
51.50025177,0.0051000003,15:0:54,27/1/2016,64,35,32.76,98,11.52
51.5002593994,0.0050916004,15:0:55,27/1/2016,77,33,32.31,88,11.04
51.5002670288,0.0050816001,15:0:56,27/1/2016,99,36,42.58,307,11.04
51.5002784729,0.0050716009,15:0:56,27/1/2016,108,36,50.23,286,11.04
51.5002784729,0.0050616002,15:0:58,27/1/2016,123,31,31.86,93,11.04
51.5002861022,0.0050550007,15:0:59,27/1/2016,125,25,34.79,137,11.52
51.5002937316,0.0050533003,15:1:0,27/1/2016,157,33,31.23,58,11.52
51.5002937316,0.0050482997,15:1:0,27/1/2016,165,31,30.7,48,11.52
51.500301361,0.0050266003,15:1:2,27/1/2016,195,30,30.78,41,11.52
51.500301361,0.0050066003,15:1:3,27/1/2016,223,30,31.13,44,11.04
51.5003089904,0.0049883003,15:1:4,27/1/2016,202,34,31.94,44,11.52
