$GPRMC,123559.000,A,5130.1507,N,00000.3518,E,2.13,14.43,220616,,,A*5F,51.5025138854,0.0058632998,12:35:59,22/6/2016,14,15,18.82,327,24.71,513.87,0,1
$GPRMC,123600.000,A,5130.1515,N,00000.3525,E,2.18,17.00,220616,,,A*52,51.5025215148,0.0058750004,12:36:0,22/6/2016,14,14,19.13,334,24.71,516.97,0,1
$GPRMC,123601.000,A,5130.1525,N,00000.3528,E,2.23,16.29,220616,,,A*5F,51.5025405883,0.0058800001,12:36:1,22/6/2016,14,15,17.57,329,25.20,513.34,0,1
$GPRMC,123602.000,A,5130.1515,N,00000.3532,E,2.26,14.71,220616,,,A*5E,51.5025215148,0.0058866000,12:36:2,22/6/2016,14,13,18.89,292,26.17,514.07,0,1
$GPRMC,123603.000,A,5130.1523,N,00000.3538,E,2.38,12.87,220616,,,A*50,51.5025405883,0.0058965997,12:36:3,22/6/2016,14,36,41.19,306,25.68,519.67,0,1
$GPRMC,123604.000,A,5130.1535,N,00000.3542,E,3.29,1.57,220616,,,A*63,51.5025558471,0.0059033002,12:36:4,22/6/2016,14,55,41.54,332,26.17,514.16,0,1
$GPRMC,123605.000,A,5130.1550,N,00000.3543,E,4.49,351.70,220616,,,A*62,51.5025787353,0.0059050006,12:36:5,22/6/2016,14,47,46.13,297,26.66,514.69,0,1
$GPRMC,123606.000,A,5130.1565,N,00000.3550,E,4.86,4.98,220616,,,A*63,51.5026130676,0.0059166007,12:36:6,22/6/2016,14,33,33.54,317,25.68,519.41,0,1
$GPRMC,123607.000,A,5130.1572,N,00000.3551,E,3.81,10.64,220616,,,A*53,51.5026206970,0.0059183001,12:36:7,22/6/2016,14,42,40.51,313,26.17,515.52,0,1
$GPRMC,123608.000,A,5130.1578,N,00000.3553,E,2.97,10.12,220616,,,A*53,51.5026283264,0.0059216003,12:36:8,22/6/2016,14,38,38.99,294,26.17,514.59,0,1
$GPRMC,123609.000,A,5130.1581,N,00000.3555,E,2.39,14.22,220616,,,A*51,51.5026359558,0.0059250001,12:36:9,22/6/2016,14,40,35.33,296,26.17,516.33,0,1
$GPRMC,123610.000,A,5130.1586,N,00000.3556,E,2.28,356.78,220616,,,A*67,51.5026435852,0.0059265999,12:36:10,22/6/2016,14,45,39.79,352,26.17,514.56,0,1
$GPRMC,123611.000,A,5130.1589,N,00000.3556,E,1.71,7.01,220616,,,A*6F,51.5026435852,0.0059265999,12:36:11,22/6/2016,14,37,36.30,347,26.17,515.72,0,1
$GPRMC,123612.000,A,5130.1589,N,00000.3555,E,1.11,2.50,220616,,,A*68,51.5026435852,0.0059250001,12:36:12,22/6/2016,14,42,39.13,301,25.68,515.79,0,1
$GPRMC,123613.000,A,5130.1588,N,00000.3555,E,0.37,30.56,220616,,,A*5A,51.5026435852,0.0059250001,12:36:13,22/6/2016,14,37,35.77,331,26.17,516.26,0,1
