latitude,longitude,time,date,MQ135 value 0-1024,MQ135 average,MQ135 peak,MQ2 value," MQ2 average"," MQ2 peak"," dust pcs/0.01cf",CO2 ppm,CO ppm
51.4956474304,0.0127149999,14:48:22,18/11/2016,152.00,151.83,153.00,102.00,190.01,992.00,3988.14,513,0.07286871
51.4956550598,0.0127033007,14:48:23,18/11/2016,152.00,152.53,154.00,103.00,186.74,992.00,3988.14,519,0.07444376
51.4956779479,0.0126850008,14:48:24,18/11/2016,153.00,153.04,154.00,103.00,253.60,992.00,3988.14,524,0.07560813
51.4956855773,0.0126716017,14:48:24,18/11/2016,154.00,153.21,154.00,105.00,197.58,992.00,3988.14,526,0.0759995
51.4957046508,0.0126600003,14:48:26,18/11/2016,155.00,154.13,164.00,106.00,123.49,991.00,3988.14,535,0.07814509
51.4957275390,0.0126516008,14:48:27,18/11/2016,154.00,154.82,157.00,105.00,292.03,992.00,3988.14,542,0.07978562
51.4957771301,0.0126300001,14:48:28,18/11/2016,154.00,154.10,155.00,107.00,206.34,992.00,3988.14,535,0.078074396
51.4958152770,0.0126100003,14:48:28,18/11/2016,155.00,154.99,158.00,108.00,237.36,992.00,3988.14,544,0.08019389
51.4958839416,0.0125782990,14:48:30,18/11/2016,156.00,155.23,156.00,109.00,308.71,992.00,3988.14,546,0.080773175
51.4959144592,0.0125616014,14:48:31,18/11/2016,157.00,156.10,158.00,116.00,154.99,992.00,3988.14,555,0.08290092
51.4959220886,0.0125533008,14:48:32,18/11/2016,157.00,157.08,158.00,111.00,176.32,991.00,3988.14,565,0.08535054
51.4959297180,0.0125466001,14:48:32,18/11/2016,156.00,156.51,158.00,111.00,180.27,996.00,3988.14,559,0.083918825
51.4959373474,0.0125533008,14:48:34,18/11/2016,156.00,156.67,157.00,111.00,111.07,112.00,3988.14,561,0.08431882
51.4959564208,0.0125566005,14:48:35,18/11/2016,156.00,156.08,158.00,112.00,165.06,992.00,3988.14,555,0.082851544
51.4959640502,0.0125665998,14:48:36,18/11/2016,157.00,156.91,163.00,111.00,265.92,991.00,3988.14,563,0.08492157
51.4959716796,0.0125900006,14:48:36,18/11/2016,156.00,156.98,158.00,110.00,141.09,991.00,3988.14,564,0.085098006
51.4959869384,0.0125815999,14:48:38,18/11/2016,155.00,156.01,157.00,109.00,117.76,991.00,3988.14,554,0.08267875
51.4960136413,0.0125782990,14:48:39,18/11/2016,155.00,155.05,156.00,107.00,108.02,109.00,3988.14,544,0.080338456
51.4960289001,0.0125766015,14:48:40,18/11/2016,156.00,155.52,156.00,106.00,107.00,108.00,3988.14,549,0.08147757
51.4960365295,0.0126016008,14:48:40,18/11/2016,156.00,156.07,157.00,107.00,106.31,107.00,3988.14,555,0.082826816
51.4960517883,0.0126016008,14:48:42,18/11/2016,157.00,156.93,158.00,108.00,107.84,109.00,3988.14,564,0.08497194
51.4960594177,0.0125966012,14:48:43,18/11/2016,157.00,157.01,158.00,109.00,108.96,110.00,3988.14,564,0.085173674
51.4961013793,0.0125715994,14:48:44,18/11/2016,157.00,157.00,158.00,109.00,109.38,110.00,5135.20,564,0.08514846
51.4961357116,0.0125616014,14:48:46,18/11/2016,157.00,157.00,158.00,110.00,109.96,112.00,5135.20,564,0.08514846
51.4961433410,0.0125599992,14:48:47,18/11/2016,157.00,156.99,158.00,110.00,110.05,111.00,5135.20,564,0.085123226
51.4961509704,0.0125566005,14:48:48,18/11/2016,157.00,157.00,158.00,111.00,110.12,112.00,5135.20,564,0.08514846
51.4961509704,0.0125582993,14:48:48,18/11/2016,156.00,156.79,158.00,110.00,110.08,112.00,5135.20,562,0.084619716
51.4961585998,0.0125682997,14:48:50,18/11/2016,156.00,156.10,163.00,110.00,178.72,991.00,5135.20,555,0.08290092
51.4961662292,0.0125665998,14:48:51,18/11/2016,156.00,156.17,158.00,988.00,294.44,991.00,5135.20,556,0.083074
51.4961662292,0.0125682997,14:48:52,18/11/2016,156.00,156.01,157.00,110.00,122.60,991.00,5135.20,554,0.08267875
51.4961662292,0.0125800013,14:48:52,18/11/2016,156.00,156.13,163.00,985.00,529.58,991.00,5135.20,555,0.082975104
51.4961738586,0.0125933003,14:48:54,18/11/2016,155.00,155.54,161.00,109.00,377.46,992.00,5135.20,549,0.081526294
51.4961738586,0.0126132988,14:48:55,18/11/2016,154.00,155.00,156.00,109.00,110.35,989.00,5135.20,544,0.08021799
51.4961814880,0.0126315999,14:48:56,18/11/2016,155.00,154.76,155.00,108.00,108.03,130.00,5135.20,542,0.07964184
51.4961929321,0.0126433014,14:48:56,18/11/2016,155.00,155.08,156.00,108.00,199.43,992.00,5135.20,545,0.08041077
51.4961929321,0.0126666009,14:48:58,18/11/2016,155.00,155.15,156.00,991.00,326.33,992.00,5135.20,545,0.0805797
51.4961929321,0.0126783001,14:48:59,18/11/2016,155.00,154.92,161.00,989.00,491.40,992.00,5135.20,543,0.08002556
51.4962005615,0.0126965999,14:49:0,18/11/2016,154.00,154.76,155.00,991.00,915.74,992.00,5135.20,542,0.07964184
51.4962081909,0.0127183008,14:49:0,18/11/2016,153.00,154.03,155.00,107.00,528.27,992.00,5135.20,534,0.07790957
51.4962081909,0.0127500009,14:49:2,18/11/2016,154.00,153.73,155.00,107.00,161.35,991.00,5135.20,531,0.07720642
51.4962005615,0.0127816009,14:49:3,18/11/2016,153.00,153.29,160.00,107.00,193.47,990.00,5135.20,527,0.07618417
51.4962005615,0.0128100013,14:49:4,18/11/2016,153.00,153.03,154.00,105.00,106.02,108.00,5135.20,524,0.07558519
51.4962081909,0.0128266000,14:49:4,18/11/2016,152.00,152.56,154.00,105.00,132.64,991.00,5135.20,520,0.074511826
51.4962158203,0.0128366004,14:49:6,18/11/2016,152.00,152.06,153.00,105.00,105.00,106.00,5135.20,515,0.07338331
51.4962234497,0.0128615999,14:49:7,18/11/2016,152.00,152.01,153.00,105.00,105.02,106.00,5135.20,514,0.073271155
51.4962310791,0.0128750014,14:49:8,18/11/2016,152.00,152.01,153.00,105.00,105.09,106.00,5135.20,514,0.073271155
51.4962310791,0.0129033017,14:49:8,18/11/2016,152.00,151.99,152.00,105.00,105.01,106.00,5135.20,514,0.07322637
51.4962387084,0.0129283010,14:49:10,18/11/2016,152.00,151.97,152.00,105.00,104.95,106.00,5135.20,514,0.07318159
51.4962501525,0.0129416000,14:49:11,18/11/2016,152.00,151.99,152.00,105.00,104.95,105.00,5135.20,514,0.07322637
51.4962577819,0.0129583001,14:49:12,18/11/2016,151.00,151.54,153.00,104.00,104.05,106.00,5135.20,510,0.072223976
51.4962730407,0.0129833006,14:49:12,18/11/2016,151.00,151.08,152.00,104.00,103.88,105.00,5135.20,505,0.071210586
51.4962959289,0.0129999995,14:49:14,18/11/2016,151.00,151.01,152.00,103.00,103.36,104.00,5135.20,505,0.071057364
51.4963035583,0.0130165994,14:49:15,18/11/2016,151.00,151.02,152.00,104.00,103.21,104.00,1444.87,505,0.07107923
51.4963226318,0.0130300021,14:49:16,18/11/2016,151.00,151.00,152.00,104.00,103.94,104.00,1444.87,505,0.07103548
51.4963302612,0.0130416011,14:49:16,18/11/2016,151.00,151.01,152.00,103.00,166.15,992.00,1444.87,505,0.071057364
51.4963455200,0.0130433011,14:49:18,18/11/2016,151.00,150.98,151.00,104.00,103.63,104.00,1444.87,505,0.07099175
51.4963531494,0.0130433011,14:49:19,18/11/2016,152.00,151.16,153.00,104.00,232.99,991.00,1444.87,506,0.07138605
51.4963607788,0.0130449998,14:49:20,18/11/2016,152.00,151.77,153.00,104.00,103.67,104.00,1444.87,512,0.07273497
51.4963722229,0.0130483007,14:49:20,18/11/2016,152.00,152.00,153.00,103.00,104.68,991.00,1444.87,514,0.07324877
51.4963722229,0.0130433011,14:49:22,18/11/2016,152.00,152.08,153.00,104.00,230.28,997.00,1444.87,515,0.07342821
51.4963798522,0.0130383014,14:49:23,18/11/2016,152.00,152.02,153.00,103.00,103.23,104.00,1444.87,515,0.07329361
51.4963798522,0.0130416011,14:49:24,18/11/2016,152.00,152.20,224.00,104.00,233.07,991.00,1444.87,516,0.073697895
51.4963874816,0.0130416011,14:49:24,18/11/2016,152.00,151.76,156.00,103.00,118.28,991.00,1444.87,512,0.0727127
51.4963874816,0.0130265998,14:49:26,18/11/2016,151.00,151.20,152.00,101.00,102.61,104.00,1444.87,507,0.07147386
51.4963951110,0.0130233001,14:49:27,18/11/2016,151.00,151.19,152.00,97.00,100.58,990.00,1444.87,507,0.07145191
51.4963951110,0.0130165994,14:49:28,18/11/2016,152.00,151.90,153.00,95.00,175.89,991.00,1444.87,513,0.07302504
51.4963951110,0.0130099999,14:49:28,18/11/2016,152.00,151.97,152.00,94.00,94.56,151.00,1444.87,514,0.07318159
51.4964027404,0.0130033016,14:49:30,18/11/2016,151.00,151.09,152.00,162.00,99.19,163.00,1444.87,506,0.07123245
51.4964103698,0.0129933012,14:49:31,18/11/2016,152.00,151.69,152.00,157.00,128.00,164.00,1444.87,511,0.07255691
51.4964103698,0.0129850006,14:49:32,18/11/2016,152.00,152.01,153.00,91.00,91.68,152.00,1444.87,514,0.073271155
51.4964179992,0.0129732990,14:49:32,18/11/2016,152.00,151.85,152.00,90.00,96.63,163.00,1444.87,513,0.07291338
51.4964370727,0.0129683006,14:49:34,18/11/2016,151.00,151.02,152.00,89.00,93.93,163.00,1444.87,505,0.07107923
51.4964447021,0.0129583001,14:49:35,18/11/2016,150.00,150.82,151.00,159.00,114.98,163.00,1444.87,503,0.070642784
51.4964599609,0.0129566013,14:49:36,18/11/2016,150.00,149.92,151.00,101.00,100.94,163.00,1444.87,494,0.068704925
51.4964752197,0.0129449987,14:49:36,18/11/2016,149.00,148.50,150.00,151.00,109.32,163.00,1444.87,481,0.06573321
51.4965019226,0.0129333007,14:49:38,18/11/2016,149.00,148.99,150.00,93.00,111.42,164.00,1444.87,486,0.06674694
51.4965248107,0.0129132997,14:49:39,18/11/2016,149.00,149.05,150.00,99.00,103.48,163.00,1444.87,486,0.066871874
51.4965400695,0.0129050004,14:49:40,18/11/2016,148.00,148.70,149.00,97.00,111.21,162.00,1444.87,483,0.06614549
51.4965591430,0.0128866004,14:49:40,18/11/2016,147.00,147.20,149.00,162.00,155.60,163.00,1444.87,469,0.06310263
51.4965896606,0.0128715991,14:49:42,18/11/2016,145.00,145.44,147.00,98.00,112.90,161.00,1444.87,453,0.059674736
51.4966049194,0.0128583002,14:49:43,18/11/2016,145.00,144.86,146.00,100.00,102.91,163.00,1444.87,448,0.058577947
51.4966163635,0.0128366004,14:49:44,18/11/2016,143.00,144.01,146.00,99.00,99.76,101.00,1444.87,441,0.05699944
51.4966468811,0.0128082990,14:49:46,18/11/2016,144.00,143.98,145.00,100.00,100.59,990.00,106.00,440,0.056944337
51.4966545104,0.0127933013,14:49:47,18/11/2016,144.00,143.88,144.00,100.00,99.95,101.00,106.00,440,0.056761026
51.4966621398,0.0127750015,14:49:48,18/11/2016,146.00,145.07,147.00,100.00,99.14,100.00,106.00,450,0.058973216
51.4966812133,0.0127632999,14:49:48,18/11/2016,148.00,147.17,149.00,101.00,100.74,102.00,106.00,469,0.06304294
51.4966888427,0.0127399992,14:49:50,18/11/2016,149.00,148.35,149.00,103.00,102.24,103.00,106.00,480,0.065425314
51.4966964721,0.0127200007,14:49:51,18/11/2016,149.00,149.03,150.00,104.00,103.18,104.00,106.00,486,0.066830225
51.4967041015,0.0126933002,14:49:52,18/11/2016,150.00,149.00,150.00,104.00,103.05,104.00,106.00,486,0.066767745
51.4967117309,0.0126682996,14:49:52,18/11/2016,150.00,150.03,151.00,104.00,104.46,991.00,106.00,495,0.06893949
51.4967193603,0.0126400005,14:49:54,18/11/2016,151.00,150.97,157.00,105.00,106.32,991.00,106.00,504,0.07096991
51.4967193603,0.0126200008,14:49:55,18/11/2016,152.00,151.61,153.00,106.00,107.50,990.00,106.00,511,0.07237922
51.4967269897,0.0126100003,14:49:56,18/11/2016,153.00,152.12,153.00,106.00,107.84,990.00,106.00,515,0.07351799
51.4967384338,0.0126000022,14:49:56,18/11/2016,153.00,153.00,154.00,107.00,106.31,108.00,106.00,524,0.07551631
51.4967460632,0.0125916004,14:49:58,18/11/2016,153.00,153.08,160.00,108.00,141.71,992.00,106.00,525,0.07570006
51.4967460632,0.0125815999,14:49:59,18/11/2016,154.00,153.86,155.00,108.00,110.27,163.00,106.00,533,0.07751051
51.4967536926,0.0125650000,14:50:0,18/11/2016,154.00,154.00,155.00,108.00,108.04,109.00,106.00,534,0.07783901
51.4967613220,0.0125416016,14:50:0,18/11/2016,154.00,153.98,155.00,108.00,108.11,109.00,106.00,534,0.07779203
51.4967689514,0.0125266003,14:50:2,18/11/2016,153.00,153.84,154.00,108.00,108.67,991.00,106.00,532,0.07746367
51.4967842102,0.0125100004,14:50:3,18/11/2016,153.00,153.04,154.00,108.00,108.00,109.00,106.00,524,0.07560813
51.4967842102,0.0124716007,14:50:4,18/11/2016,151.00,152.06,153.00,107.00,107.15,108.00,106.00,515,0.07338331
51.4967842102,0.0124416005,14:50:4,18/11/2016,151.00,151.03,152.00,107.00,107.51,162.00,106.00,505,0.071101084
51.4967918395,0.0124250006,14:50:6,18/11/2016,151.00,151.28,152.00,106.00,106.11,148.00,106.00,507,0.071649775
51.4968032836,0.0124032998,14:50:7,18/11/2016,152.00,152.00,153.00,106.00,105.62,107.00,106.00,514,0.07324877
51.4968109130,0.0123866009,14:50:8,18/11/2016,149.00,149.49,152.00,102.00,102.47,106.00,106.00,490,0.06779405
51.4968109130,0.0123700010,14:50:8,18/11/2016,149.00,148.76,174.00,101.00,113.12,991.00,106.00,484,0.066269554
51.4968185424,0.0123500001,14:50:10,18/11/2016,149.00,148.80,150.00,99.00,102.18,162.00,106.00,484,0.06635238
51.4968261718,0.0123333001,14:50:11,18/11/2016,149.00,148.84,150.00,97.00,100.32,163.00,106.00,484,0.06643527
51.4968261718,0.0123166000,14:50:12,18/11/2016,149.00,148.89,150.00,96.00,96.93,99.00,106.00,485,0.06653905
51.4968414306,0.0122866010,14:50:12,18/11/2016,147.00,148.55,150.00,94.00,95.08,97.00,106.00,482,0.06583609
51.4968605041,0.0122549998,14:50:14,18/11/2016,145.00,147.45,149.00,94.00,97.81,162.00,106.00,471,0.06360191
51.4968757629,0.0122150003,14:50:15,18/11/2016,145.00,144.31,146.00,92.00,94.37,163.00,106.00,443,0.05755264
51.4968757629,0.0121933007,14:50:16,18/11/2016,145.00,145.50,146.00,91.00,98.83,164.00,2688.71,454,0.05978909
51.4968757629,0.0121750009,14:50:16,18/11/2016,147.00,147.00,147.00,92.00,92.00,93.00,2688.71,467,0.06270546
51.4968833923,0.0121566009,14:50:18,18/11/2016,147.00,147.04,148.00,91.00,92.33,990.00,2688.71,468,0.062784724
51.4968757629,0.0121415996,14:50:19,18/11/2016,147.00,147.98,149.00,91.00,91.23,92.00,2688.71,476,0.06467074
51.4968757629,0.0121266007,14:50:20,18/11/2016,147.00,146.65,148.00,91.00,90.37,92.00,2688.71,464,0.062015124
51.4968757629,0.0121116006,14:50:20,18/11/2016,146.00,147.35,149.00,90.00,113.39,992.00,2688.71,471,0.06340188
51.4968757629,0.0120983004,14:50:22,18/11/2016,147.00,147.07,148.00,91.00,91.00,92.00,2688.71,468,0.062844254
51.4968681335,0.0120833003,14:50:23,18/11/2016,148.00,147.50,149.00,92.00,137.93,992.00,2688.71,472,0.06370216
51.4968681335,0.0120616006,14:50:24,18/11/2016,149.00,148.95,150.00,94.00,172.31,991.00,2688.71,485,0.06666367
51.4968490600,0.0120000004,14:50:24,18/11/2016,153.00,151.16,153.00,927.00,239.24,992.00,2688.71,506,0.07138605
51.4968414306,0.0119816005,14:50:26,18/11/2016,154.00,153.28,155.00,100.00,101.73,992.00,2688.71,527,0.07616107
51.4968338012,0.0119650006,14:50:27,18/11/2016,157.00,155.35,157.00,982.00,101.46,985.00,2688.71,547,0.08106405
51.4968185424,0.0119600009,14:50:28,18/11/2016,156.00,156.15,160.00,101.00,151.03,992.00,2688.71,556,0.083024524
51.4968109130,0.0119483005,14:50:28,18/11/2016,157.00,156.83,158.00,100.00,115.96,991.00,2688.71,563,0.084720284
51.4968032836,0.0119266009,14:50:30,18/11/2016,155.00,157.25,221.00,99.00,357.48,991.00,2688.71,567,0.08578128
51.4967842102,0.0119016003,14:50:31,18/11/2016,154.00,154.32,156.00,98.00,197.41,992.00,2688.71,537,0.07859414
51.4967765808,0.0118833005,14:50:32,18/11/2016,154.00,153.23,156.00,99.00,151.28,991.00,2688.71,526,0.076045625
51.4967613220,0.0118700003,14:50:32,18/11/2016,156.00,155.13,157.00,102.00,130.63,991.00,2688.71,545,0.08053143
51.4967536926,0.0118466007,14:50:34,18/11/2016,157.00,156.53,158.00,103.00,107.35,991.00,2688.71,559,0.08396876
51.4967460632,0.0118300008,14:50:35,18/11/2016,159.00,157.73,159.00,987.00,289.17,992.00,2688.71,572,0.08700668
51.4967384338,0.0118066000,14:50:36,18/11/2016,161.00,159.57,162.00,987.00,348.56,992.00,2688.71,591,0.09183318
51.4967193603,0.0118066000,14:50:36,18/11/2016,159.00,159.53,166.00,110.00,247.94,991.00,2688.71,591,0.09172609
51.4967117309,0.0117916011,14:50:38,18/11/2016,160.00,159.87,161.00,111.00,151.08,992.00,2688.71,594,0.09263984
51.4967117309,0.0117833006,14:50:39,18/11/2016,161.00,161.12,165.00,114.00,210.86,991.00,2688.71,608,0.09606144
51.4967117309,0.0117800009,14:50:40,18/11/2016,162.00,161.64,163.00,115.00,114.42,115.00,2688.71,613,0.09751398
51.4967117309,0.0117733001,14:50:40,18/11/2016,163.00,162.96,164.00,117.00,116.27,155.00,2688.71,628,0.10127944
51.4967117309,0.0117666006,14:50:42,18/11/2016,162.00,162.82,165.00,117.00,117.81,163.00,2688.71,626,0.10087472
51.4967117309,0.0117599999,14:50:43,18/11/2016,163.00,162.76,164.00,118.00,117.38,153.00,2688.71,626,0.10070159
51.4967117309,0.0117599999,14:50:44,18/11/2016,163.00,163.01,164.00,118.00,118.02,119.00,2688.71,628,0.10142429
51.4967117309,0.0117616009,14:50:44,18/11/2016,164.00,163.08,164.00,119.00,118.16,119.00,2688.71,629,0.101627365
51.4967193603,0.0117650008,14:50:46,18/11/2016,164.00,163.94,165.00,118.00,118.40,119.00,2688.71,639,0.10414884
51.4967193603,0.0117650008,14:50:47,18/11/2016,164.00,163.92,164.00,119.00,118.51,119.00,12518.40,639,0.104089566
51.4967269897,0.0117716002,14:50:48,18/11/2016,161.00,161.95,164.00,116.00,117.09,118.00,12518.40,617,0.09838814
51.4967384338,0.0117750012,14:50:48,18/11/2016,159.00,160.37,162.00,114.00,115.66,117.00,12518.40,600,0.093996696
51.4967384338,0.0117800009,14:50:50,18/11/2016,157.00,157.68,159.00,112.00,113.08,162.00,12518.40,571,0.08687834
51.4967460632,0.0117815995,14:50:51,18/11/2016,157.00,157.05,158.00,111.00,114.41,163.00,12518.40,565,0.08527474
51.4967460632,0.0117850005,14:50:52,18/11/2016,159.00,158.01,159.00,111.00,118.68,163.00,12518.40,575,0.08772786
51.4967460632,0.0117883002,14:50:52,18/11/2016,159.00,159.00,160.00,111.00,111.71,113.00,12518.40,585,0.09031589
51.4967536926,0.0117833006,14:50:54,18/11/2016,161.00,159.95,161.00,111.00,113.15,163.00,12518.40,595,0.0928559
51.4967613220,0.0117765998,14:50:55,18/11/2016,160.00,160.02,161.00,112.00,111.92,113.00,12518.40,596,0.093045264
51.4967689514,0.0117733001,14:50:56,18/11/2016,161.00,160.47,161.00,112.00,111.78,136.00,12518.40,601,0.094269924
51.4967765808,0.0117666006,14:50:56,18/11/2016,160.00,160.10,161.00,113.00,112.58,113.00,12518.40,597,0.09326207
51.4967842102,0.0117633008,14:50:58,18/11/2016,159.00,159.67,161.00,112.00,296.90,991.00,12518.40,592,0.09210147
51.4967918395,0.0117616009,14:50:59,18/11/2016,159.00,159.36,160.00,112.00,251.44,992.00,12518.40,589,0.09127188
51.4968032836,0.0117566001,14:51:0,18/11/2016,159.00,159.06,160.00,912.00,367.94,992.00,12518.40,586,0.09047466
51.4968109130,0.0117599999,14:51:0,18/11/2016,157.00,157.60,160.00,111.00,121.43,992.00,12518.40,571,0.086673446
51.4968109130,0.0117599999,14:51:2,18/11/2016,156.00,156.02,157.00,111.00,199.80,992.00,12518.40,554,0.08270345
51.4968261718,0.0117599999,14:51:3,18/11/2016,156.00,155.97,157.00,112.00,110.93,112.00,12518.40,554,0.08258017
51.4968338012,0.0117583012,14:51:4,18/11/2016,156.00,156.06,157.00,112.00,113.04,991.00,12518.40,555,0.08280214
51.4968414306,0.0117533016,14:51:4,18/11/2016,157.00,156.77,157.00,112.00,111.62,112.00,12518.40,562,0.08456958
51.4968414306,0.0117383003,14:51:6,18/11/2016,158.00,157.00,158.00,112.00,111.55,112.00,12518.40,564,0.08514846
51.4968490600,0.0117350006,14:51:7,18/11/2016,157.00,157.14,159.00,112.00,111.53,112.00,12518.40,566,0.085502364
51.4968681335,0.0117100000,14:51:8,18/11/2016,158.00,157.55,158.00,111.00,111.33,112.00,12518.40,570,0.08654555
51.4968757629,0.0117050004,14:51:8,18/11/2016,158.00,157.94,158.00,111.00,111.17,112.00,12518.40,574,0.08754716
51.4968681335,0.0117100000,14:51:10,18/11/2016,158.00,157.98,216.00,112.00,163.21,991.00,12518.40,574,0.08765036
51.4968681335,0.0117115998,14:51:11,18/11/2016,158.00,157.86,159.00,111.00,181.20,992.00,12518.40,573,0.08734092
51.4968681335,0.0117050004,14:51:12,18/11/2016,158.00,157.98,159.00,112.00,114.58,991.00,12518.40,574,0.08765036
51.4968605041,0.0116965997,14:51:12,18/11/2016,158.00,157.96,158.00,111.00,113.07,162.00,12518.40,574,0.08759875
51.4968681335,0.0116950011,14:51:14,18/11/2016,157.00,157.45,158.00,111.00,111.47,163.00,12518.40,569,0.08629016
51.4968681335,0.0116933000,14:51:15,18/11/2016,157.00,157.04,158.00,110.00,110.43,111.00,12518.40,565,0.08524945
51.4968757629,0.0116900014,14:51:16,18/11/2016,157.00,156.99,158.00,110.00,110.31,964.00,12518.40,564,0.085123226
51.4968833923,0.0116916000,14:51:16,18/11/2016,157.00,157.00,157.00,110.00,109.98,110.00,442.32,564,0.08514846
51.4968833923,0.0116883003,14:51:18,18/11/2016,157.00,157.00,158.00,110.00,109.99,110.00,442.32,564,0.08514846
51.4968986511,0.0116816008,14:51:19,18/11/2016,157.00,157.02,158.00,110.00,110.00,111.00,442.32,565,0.08519897
51.4969062805,0.0116782999,14:51:20,18/11/2016,158.00,157.20,163.00,971.00,207.24,992.00,442.32,566,0.085654356
51.4969253540,0.0116799998,14:51:20,18/11/2016,157.00,157.20,171.00,110.00,247.31,992.00,442.32,566,0.085654356
51.4969406127,0.0116733002,14:51:22,18/11/2016,157.00,157.17,158.00,110.00,262.93,991.00,442.32,566,0.08557837
51.4969482421,0.0116716015,14:51:23,18/11/2016,157.00,157.37,199.00,109.00,393.45,992.00,442.32,568,0.08608632
51.4969711303,0.0116666007,14:51:24,18/11/2016,157.00,157.00,158.00,109.00,109.78,991.00,442.32,564,0.08514846
51.4969978332,0.0116566002,14:51:24,18/11/2016,156.00,156.72,157.00,109.00,108.94,110.00,442.32,561,0.08444413
51.4970207214,0.0116465997,14:51:26,18/11/2016,156.00,156.14,158.00,108.00,108.23,109.00,442.32,555,0.08299977
51.4970283508,0.0116433012,14:51:27,18/11/2016,156.00,156.01,157.00,107.00,108.94,162.00,442.32,554,0.08267875
51.4970359802,0.0116383004,14:51:28,18/11/2016,156.00,155.91,156.00,107.00,107.08,108.00,442.32,553,0.0824325
51.4970703125,0.0116266000,14:51:28,18/11/2016,155.00,155.30,157.00,107.00,124.19,991.00,442.32,547,0.08094278
51.4970932006,0.0116050004,14:51:30,18/11/2016,155.00,155.11,156.00,105.00,106.92,991.00,442.32,545,0.08048314
51.4971275329,0.0115832996,14:51:31,18/11/2016,149.00,151.43,156.00,991.00,111.80,991.00,442.32,509,0.07198061
51.4971694946,0.0115650010,14:51:32,18/11/2016,147.00,147.55,151.00,970.00,378.91,992.00,442.32,472,0.063802525
51.4972000122,0.0115416002,14:51:32,18/11/2016,145.00,145.92,148.00,95.00,253.54,997.00,442.32,458,0.060594626
51.4972267150,0.0115199995,14:51:34,18/11/2016,146.00,145.05,146.00,96.00,94.79,96.00,442.32,450,0.058935463
51.4972419738,0.0114900004,14:51:35,18/11/2016,148.00,147.01,149.00,98.00,96.19,98.00,442.32,467,0.06272525
51.4972572326,0.0114632999,14:51:36,18/11/2016,150.00,149.41,151.00,99.00,98.33,99.00,442.32,490,0.067625664
51.4972724914,0.0114366006,14:51:36,18/11/2016,152.00,151.31,152.00,101.00,100.03,101.00,442.32,508,0.071715854
51.4972724914,0.0114083003,14:51:38,18/11/2016,152.00,151.88,153.00,101.00,101.05,102.00,442.32,513,0.07298036
51.4972724914,0.0113883006,14:51:39,18/11/2016,152.00,152.23,153.00,100.00,101.00,102.00,442.32,517,0.07376551
51.4972724914,0.0113616001,14:51:40,18/11/2016,152.00,152.02,153.00,101.00,100.42,102.00,442.32,515,0.07329361
51.4972648620,0.0113416004,14:51:40,18/11/2016,152.00,151.84,154.00,101.00,102.35,163.00,442.32,513,0.072891064
51.4972572326,0.0113133001,14:51:42,18/11/2016,153.00,152.96,155.00,100.00,100.37,102.00,442.32,524,0.0754246
51.4972496032,0.0112882995,14:51:43,18/11/2016,154.00,153.07,154.00,101.00,107.73,163.00,442.32,525,0.0756771
51.4972496032,0.0112633001,14:51:44,18/11/2016,153.00,153.17,154.00,100.00,109.41,164.00,442.32,526,0.07590725
51.4972496032,0.0112300014,14:51:44,18/11/2016,153.00,153.06,154.00,101.00,100.12,160.00,442.32,525,0.07565411
51.4972496032,0.0112133014,14:51:46,18/11/2016,154.00,153.67,155.00,100.00,102.97,163.00,442.32,531,0.077066354
51.4972496032,0.0111916005,14:51:47,18/11/2016,152.00,153.78,155.00,98.00,108.31,164.00,442.32,532,0.07732324
51.4972419738,0.0111716008,14:51:48,18/11/2016,152.00,152.15,153.00,99.00,98.45,99.00,7525.77,516,0.07358545
51.4972343444,0.0111466002,14:51:48,18/11/2016,154.00,153.25,154.00,99.00,132.33,991.00,7525.77,527,0.076091796
51.4972152709,0.0111166000,14:51:50,18/11/2016,154.00,154.01,155.00,100.00,233.60,991.00,7525.77,534,0.07786252
51.4972000122,0.0110950005,14:51:51,18/11/2016,155.00,154.70,156.00,102.00,106.38,990.00,7525.77,541,0.07949833
51.4972000122,0.0110733008,14:51:52,18/11/2016,155.00,155.21,157.00,103.00,238.61,991.00,7525.77,546,0.08072479
51.4971923828,0.0110532999,14:51:52,18/11/2016,155.00,155.61,218.00,102.00,176.21,992.00,7525.77,550,0.08169713
51.4971847534,0.0110350000,14:51:54,18/11/2016,155.00,155.45,209.00,103.00,169.36,992.00,7525.77,548,0.08130705
51.4971771240,0.0110100007,14:51:55,18/11/2016,155.00,154.98,155.00,105.00,103.48,105.00,7525.77,544,0.08016983
51.4971694946,0.0109865999,14:51:56,18/11/2016,155.00,154.98,156.00,104.00,131.15,991.00,7525.77,544,0.08016983
51.4971580505,0.0109683012,14:51:56,18/11/2016,155.00,154.80,229.00,102.00,435.65,992.00,7525.77,542,0.07973764
51.4971504211,0.0109483003,14:51:58,18/11/2016,153.00,153.59,156.00,967.00,343.31,992.00,7525.77,530,0.07687996
51.4971427917,0.0109282994,14:51:59,18/11/2016,152.00,152.53,154.00,99.00,294.68,992.00,7525.77,519,0.07444376
51.4971351623,0.0109133005,14:52:0,18/11/2016,152.00,152.41,199.00,100.00,501.24,992.00,7525.77,518,0.07417187
51.4971275329,0.0108949995,14:52:0,18/11/2016,152.00,151.71,154.00,990.00,387.66,992.00,7525.77,512,0.07260144
